scientific_name,erd_group,target_acc
Staphylococcus aureus,PDS000126203.1,PDT001502348.1
Staphylococcus aureus,PDS000136084.1,PDT001607706.1
Staphylococcus aureus,PDS000138253.2,PDT001649540.1
Staphylococcus aureus,PDS000144706.1,PDT001718544.1
Staphylococcus aureus,PDS000135284.1,PDT001598289.1
Staphylococcus aureus,PDS000117263.1,PDT001408744.1
Staphylococcus aureus,PDS000117269.1,PDT001408770.1
Staphylococcus aureus,PDS000108721.1,PDT001294702.1
Staphylococcus aureus,PDS000137453.1,PDT001640213.1
Staphylococcus aureus,PDS000128854.1,PDT001535214.1
Staphylococcus aureus,PDS000128985.1,PDT001536346.1
Staphylococcus aureus,PDS000128739.1,PDT001536254.1
Staphylococcus aureus,PDS000128922.1,PDT001534719.1
Staphylococcus aureus,PDS000128680.1,PDT001536355.1
Staphylococcus aureus,PDS000090663.1,PDT001049000.1
Staphylococcus aureus,PDS000090664.1,PDT001049014.1
Staphylococcus aureus,PDS000160880.1,PDT001048969.1
Staphylococcus aureus,PDS000090657.1,PDT001048959.1
Staphylococcus aureus,PDS000133446.1,PDT001534545.1
Staphylococcus aureus,PDS000125464.2,PDT001501121.1
Staphylococcus aureus,PDS000125399.1,PDT001501573.1
Staphylococcus aureus,PDS000125534.4,PDT001578720.1
Staphylococcus aureus,PDS000128857.1,PDT001500866.1
Staphylococcus aureus,PDS000163799.1,PDT001507796.1
Staphylococcus aureus,PDS000148897.1,PDT001773326.1
Staphylococcus aureus,PDS000136398.1,PDT001611979.1
Staphylococcus aureus,PDS000131557.1,PDT001563727.1
Staphylococcus aureus,PDS000068993.3,PDT001570080.1
Staphylococcus aureus,PDS000133609.1,PDT001570116.1
Staphylococcus aureus,PDS000175186.1,PDT001559302.1
Staphylococcus aureus,PDS000131162.3,PDT001562447.1
Staphylococcus aureus,PDS000131789.1,PDT001565549.1
Staphylococcus aureus,PDS000131118.2,PDT001559862.1
Staphylococcus aureus,PDS000131886.2,PDT001565194.1
Staphylococcus aureus,PDS000153480.1,PDT001820377.1
Staphylococcus aureus,PDS000175221.1,PDT002090401.1
Staphylococcus aureus,PDS000131876.2,PDT001559332.1
Staphylococcus aureus,PDS000131221.2,PDT001561292.1
Staphylococcus aureus,PDS000175222.1,PDT001561506.1
Staphylococcus aureus,PDS000165772.1,PDT001975946.1
Staphylococcus aureus,PDS000131916.1,PDT001565720.1
Staphylococcus aureus,PDS000136028.5,PDT001250935.1
Staphylococcus aureus,PDS000137931.2,PDT001642740.1
Staphylococcus aureus,PDS000150907.1,PDT001793193.1
Staphylococcus aureus,PDS000152264.1,PDT001808935.1
Staphylococcus aureus,PDS000184005.1,PDT002121346.1
Staphylococcus aureus,PDS000153188.1,PDT001562274.1
Staphylococcus aureus,PDS000163812.1,PDT001507453.1
Staphylococcus aureus,PDS000148866.1,PDT001773432.1
Staphylococcus aureus,PDS000163775.1,PDT001949510.1
Staphylococcus aureus,PDS000148831.2,PDT001773239.1
Staphylococcus aureus,PDS000163699.1,PDT001949391.1
Staphylococcus aureus,PDS000163786.1,PDT001949498.1
Staphylococcus aureus,PDS000148911.1,PDT001773261.1
Staphylococcus aureus,PDS000148794.1,PDT001773408.1
Staphylococcus aureus,PDS000092075.3,PDT002287039.1
Staphylococcus aureus,PDS000173694.2,PDT002075569.1
Staphylococcus aureus,PDS000161025.1,PDT001908166.1
Staphylococcus aureus,PDS000162452.1,PDT001931585.1
Staphylococcus aureus,PDS000165711.1,PDT001975233.1
Staphylococcus aureus,PDS000165718.1,PDT001975383.1
Staphylococcus aureus,PDS000182702.1,PDT002164898.1
Staphylococcus aureus,PDS000188908.1,PDT002261850.1
Staphylococcus aureus,PDS000175071.1,PDT002089131.1
Staphylococcus aureus,PDS000189766.1,PDT002275282.1
Staphylococcus aureus,PDS000194077.1,PDT002136189.1
Staphylococcus aureus,PDS000181794.1,PDT002155144.1
Staphylococcus aureus,PDS000092104.2,PDT001077564.1
Staphylococcus aureus,PDS000194513.1,PDT002339507.1
Staphylococcus aureus,PDS000194552.1,PDT002339340.1
Staphylococcus aureus,PDS000198743.1,PDT001073006.1
Staphylococcus aureus,PDS000068664.1,PDT000371241.2
Staphylococcus aureus,PDS000068625.1,PDT000371488.2
Staphylococcus aureus,PDS000068644.1,PDT000371469.2
Staphylococcus aureus,PDS000068696.1,PDT000371251.2
Staphylococcus aureus,PDS000069050.1,PDT000613400.2
Staphylococcus aureus,PDS000144205.1,PDT001713253.1
Staphylococcus aureus,PDS000144496.1,PDT001714971.1
Staphylococcus aureus,PDS000144301.1,PDT001714659.1
Staphylococcus aureus,PDS000144078.1,PDT001715400.1
Staphylococcus aureus,PDS000144006.1,PDT001713448.1
Staphylococcus aureus,PDS000144384.1,PDT001715335.1
Staphylococcus aureus,PDS000144492.1,PDT001715479.1
Staphylococcus aureus,PDS000144062.1,PDT001711714.1
Staphylococcus aureus,PDS000144365.1,PDT001713682.1
Staphylococcus aureus,PDS000144473.1,PDT001714151.1
Staphylococcus aureus,PDS000144277.1,PDT001714558.1
Staphylococcus aureus,PDS000069210.2,PDT000080162.2
Staphylococcus aureus,PDS000069408.1,PDT000080350.2
Staphylococcus aureus,PDS000128612.1,PDT001532393.1
Staphylococcus aureus,PDS000128624.1,PDT001532319.1
Staphylococcus aureus,PDS000128605.1,PDT001532877.1
Staphylococcus aureus,PDS000128473.1,PDT001532433.1
Staphylococcus aureus,PDS000128491.1,PDT001532570.1
Staphylococcus aureus,PDS000068404.1,PDT000116635.2
Staphylococcus aureus,PDS000069978.1,PDT000118324.2
Staphylococcus aureus,PDS000130590.2,PDT001552962.1
Staphylococcus aureus,PDS000069288.1,PDT000078949.2
Staphylococcus aureus,PDS000133387.2,PDT001579076.1
Staphylococcus aureus,PDS000130436.1,PDT001554278.1
Staphylococcus aureus,PDS000130530.1,PDT001553875.1
Staphylococcus aureus,PDS000135243.1,PDT001599718.1
Staphylococcus aureus,PDS000130550.1,PDT001555083.1
Staphylococcus aureus,PDS000130585.1,PDT001553627.1
Staphylococcus aureus,PDS000130660.1,PDT001553003.1
Staphylococcus aureus,PDS000137764.1,PDT001646322.1
Staphylococcus aureus,PDS000137820.1,PDT001556098.1
Staphylococcus aureus,PDS000134880.1,PDT001521417.1
Staphylococcus aureus,PDS000134867.1,PDT001521303.1
Staphylococcus aureus,PDS000069049.10,PDT001595683.1
Staphylococcus aureus,PDS000132062.1,PDT001521214.1
Staphylococcus aureus,PDS000129346.1,PDT001540590.1
Staphylococcus aureus,PDS000129471.1,PDT000118144.2
Staphylococcus aureus,PDS000126292.1,PDT000202559.2
Staphylococcus aureus,PDS000067822.1,PDT000812191.1
Staphylococcus aureus,PDS000068012.1,PDT000810520.1
Staphylococcus aureus,PDS000068019.1,PDT000810483.1
Staphylococcus aureus,PDS000111273.1,PDT001329003.1
Staphylococcus aureus,PDS000132447.2,PDT001572537.1
Staphylococcus aureus,PDS000129226.2,PDT001539182.1
Staphylococcus aureus,PDS000127693.1,PDT001524711.1
Staphylococcus aureus,PDS000126696.1,PDT001511464.1
Staphylococcus aureus,PDS000126743.1,PDT001511349.1
Staphylococcus aureus,PDS000126661.1,PDT001511151.1
Staphylococcus aureus,PDS000130360.1,PDT001551886.1
Staphylococcus aureus,PDS000135336.1,PDT001597855.2
Staphylococcus aureus,PDS000067897.1,PDT000811798.1
Staphylococcus aureus,PDS000067856.1,PDT000811845.1
Staphylococcus aureus,PDS000085029.1,PDT000811489.1
Staphylococcus aureus,PDS000067861.1,PDT000811641.1
Staphylococcus aureus,PDS000128189.1,PDT001529084.1
Staphylococcus aureus,PDS000069375.1,PDT000790762.2
Staphylococcus aureus,PDS000129460.1,PDT001540470.1
Staphylococcus aureus,PDS000069424.1,PDT000782267.2
Staphylococcus aureus,PDS000069335.1,PDT000791003.2
Staphylococcus aureus,PDS000129997.1,PDT001548001.1
Staphylococcus aureus,PDS000133766.1,PDT001582795.1
Staphylococcus aureus,PDS000093066.1,PDT000184820.2
Staphylococcus aureus,PDS000129189.1,PDT001538463.1
Staphylococcus aureus,PDS000128427.1,PDT001533356.1
Staphylococcus aureus,PDS000128514.1,PDT001533670.1
Staphylococcus aureus,PDS000133198.1,PDT001573992.1
Staphylococcus aureus,PDS000129250.1,PDT001539395.1
Staphylococcus aureus,PDS000133939.2,PDT001976183.1
Staphylococcus aureus,PDS000112213.1,PDT000812663.1
Staphylococcus aureus,PDS000111919.1,PDT001337487.1
Staphylococcus aureus,PDS000111813.1,PDT001337355.1
Staphylococcus aureus,PDS000111859.1,PDT001337696.1
Staphylococcus aureus,PDS000111857.1,PDT001337435.1
Staphylococcus aureus,PDS000111939.1,PDT001337504.1
Staphylococcus aureus,PDS000100045.1,PDT001193541.1
Staphylococcus aureus,PDS000122348.1,PDT000885701.1
Staphylococcus aureus,PDS000122223.2,PDT000885901.1
Staphylococcus aureus,PDS000126982.1,PDT001509806.2
Staphylococcus aureus,PDS000135108.2,PDT001536792.1
Staphylococcus aureus,PDS000126960.1,PDT001515373.1
Staphylococcus aureus,PDS000085237.1,PDT001014172.1
Staphylococcus aureus,PDS000134451.1,PDT001556978.1
Staphylococcus aureus,PDS000134435.1,PDT001591273.1
Staphylococcus aureus,PDS000131005.1,PDT001557229.1
Staphylococcus aureus,PDS000131011.1,PDT001557315.1
Staphylococcus aureus,PDS000136541.1,PDT001613127.1
Staphylococcus aureus,PDS000136165.1,PDT001608272.1
Staphylococcus aureus,PDS000136157.1,PDT001608469.1
Staphylococcus aureus,PDS000130359.1,PDT001551245.1
Staphylococcus aureus,PDS000136760.1,PDT001617066.1
Staphylococcus aureus,PDS000129379.1,PDT001540007.1
Staphylococcus aureus,PDS000129406.1,PDT001540198.1
Staphylococcus aureus,PDS000153856.1,PDT001824876.1
Staphylococcus aureus,PDS000189661.1,PDT002268473.1
Staphylococcus aureus,PDS000165947.1,PDT001976427.1
Staphylococcus aureus,PDS000165774.1,PDT001976515.1
Staphylococcus aureus,PDS000165957.2,PDT001565209.1
Staphylococcus aureus,PDS000154114.2,PDT001828111.1
Staphylococcus aureus,PDS000154190.2,PDT001828280.1
Staphylococcus aureus,PDS000153837.1,PDT001824465.1
Staphylococcus aureus,PDS000160640.1,PDT001901893.1
Staphylococcus aureus,PDS000164659.1,PDT001961721.1
Staphylococcus aureus,PDS000164649.2,PDT001961787.1
Staphylococcus aureus,PDS000127808.1,PDT001527934.1
Staphylococcus aureus,PDS000127926.2,PDT001527887.1
Staphylococcus aureus,PDS000127800.1,PDT000782306.2
Staphylococcus aureus,PDS000070381.1,PDT000822344.1
Staphylococcus aureus,PDS000125833.1,PDT001503280.1
Staphylococcus aureus,PDS000125755.1,PDT001503494.1
Staphylococcus aureus,PDS000142437.1,PDT001695034.1
Staphylococcus aureus,PDS000125180.2,PDT001498730.3
Staphylococcus aureus,PDS000125223.2,PDT001499263.5
Staphylococcus aureus,PDS000125893.1,PDT001500026.4
Staphylococcus aureus,PDS000068606.1,PDT000406379.2
Staphylococcus aureus,PDS000134317.1,PDT001590544.1
Staphylococcus aureus,PDS000152266.1,PDT001601617.1
Staphylococcus aureus,PDS000069131.1,PDT000202874.2
Staphylococcus aureus,PDS000132165.1,PDT001568984.1
Staphylococcus aureus,PDS000132195.1,PDT001568444.1
Staphylococcus aureus,PDS000132076.2,PDT001521352.1
Staphylococcus aureus,PDS000132193.1,PDT001568405.1
Staphylococcus aureus,PDS000069084.1,PDT000210111.2
Staphylococcus aureus,PDS000184187.2,PDT002187644.2
Staphylococcus aureus,PDS000126522.1,PDT001508841.1
Staphylococcus aureus,PDS000134448.1,PDT001591345.1
Staphylococcus aureus,PDS000068783.1,PDT000349417.2
Staphylococcus aureus,PDS000083967.5,PDT001540080.1
Staphylococcus aureus,PDS000069629.1,PDT000722920.2
Staphylococcus aureus,PDS000127650.1,PDT001525678.1
Staphylococcus aureus,PDS000153745.4,PDT001823821.1
Staphylococcus aureus,PDS000153742.1,PDT001823811.1
Staphylococcus aureus,PDS000069406.1,PDT000516959.2
Staphylococcus aureus,PDS000068886.1,PDT000813977.1
Staphylococcus aureus,PDS000128050.1,PDT001530104.1
Staphylococcus aureus,PDS000128055.1,PDT001530124.1
Staphylococcus aureus,PDS000128014.1,PDT001531276.1
Staphylococcus aureus,PDS000082102.3,PDT000972645.1
Staphylococcus aureus,PDS000092399.4,PDT001231742.1
Staphylococcus aureus,PDS000067825.2,PDT000648506.2
Staphylococcus aureus,PDS000126440.1,PDT001509247.1
Staphylococcus aureus,PDS000135254.1,PDT001509470.1
Staphylococcus aureus,PDS000109669.1,PDT001307491.1
Staphylococcus aureus,PDS000135370.1,PDT001601131.1
Staphylococcus aureus,PDS000189660.1,PDT000769480.2
Staphylococcus aureus,PDS000102921.1,PDT001224334.1
Staphylococcus aureus,PDS000084602.1,PDT001005974.1
Staphylococcus aureus,PDS000189015.1,PDT001076401.1
Staphylococcus aureus,PDS000159199.1,PDT001599834.1
Staphylococcus aureus,PDS000129462.1,PDT001541228.1
Staphylococcus aureus,PDS000080515.1,PDT000953158.1
Staphylococcus aureus,PDS000140337.1,PDT001670228.1
Staphylococcus aureus,PDS000133135.1,PDT001576259.1
Staphylococcus aureus,PDS000111993.2,PDT001342586.1
Staphylococcus aureus,PDS000111978.1,PDT001342374.1
Staphylococcus aureus,PDS000120290.1,PDT001443908.1
Staphylococcus aureus,PDS000077586.1,PDT000916442.1
Staphylococcus aureus,PDS000133177.1,PDT001575782.1
Staphylococcus aureus,PDS000132008.1,PDT001567458.1
Staphylococcus aureus,PDS000127410.1,PDT001520394.1
Staphylococcus aureus,PDS000187199.1,PDT001059200.1
Staphylococcus aureus,PDS000134222.1,PDT000952837.1
Staphylococcus aureus,PDS000080518.1,PDT000953104.1
Staphylococcus aureus,PDS000097870.1,PDT001162719.1
Staphylococcus aureus,PDS000092393.1,PDT001082293.1
Staphylococcus aureus,PDS000126191.1,PDT001502231.1
Staphylococcus aureus,PDS000126209.1,PDT001502186.1
Staphylococcus aureus,PDS000168515.1,PDT002007824.1
Staphylococcus aureus,PDS000144704.1,PDT001718545.1
Staphylococcus aureus,PDS000135282.1,PDT001598284.1
Staphylococcus aureus,PDS000115308.1,PDT001385679.1
Staphylococcus aureus,PDS000136064.2,PDT001783625.1
Staphylococcus aureus,PDS000111282.1,PDT001325646.1
Staphylococcus aureus,PDS000114078.1,PDT001365817.1
Staphylococcus aureus,PDS000128999.1,PDT001535963.1
Staphylococcus aureus,PDS000093221.7,PDT001536085.1
Staphylococcus aureus,PDS000128931.1,PDT001536218.1
Staphylococcus aureus,PDS000128908.4,PDT001534239.1
Staphylococcus aureus,PDS000128943.1,PDT001536187.1
Staphylococcus aureus,PDS000128726.1,PDT001536368.1
Staphylococcus aureus,PDS000160921.1,PDT000618821.1
Staphylococcus aureus,PDS000083958.1,PDT000995270.1
Staphylococcus aureus,PDS000083973.1,PDT000995453.1
Staphylococcus aureus,PDS000124819.1,PDT001492305.1
Staphylococcus aureus,PDS000083962.1,PDT000974314.1
Staphylococcus aureus,PDS000082301.1,PDT000974647.1
Staphylococcus aureus,PDS000090651.1,PDT001049449.1
Staphylococcus aureus,PDS000130343.1,PDT001552077.1
Staphylococcus aureus,PDS000125483.1,PDT001501429.1
Staphylococcus aureus,PDS000133433.1,PDT001501201.1
Staphylococcus aureus,PDS000133455.1,PDT001501560.1
Staphylococcus aureus,PDS000128992.1,PDT001501348.1
Staphylococcus aureus,PDS000125400.2,PDT001501272.1
Staphylococcus aureus,PDS000148928.1,PDT001773454.1
Staphylococcus aureus,PDS000148883.1,PDT001773339.1
Staphylococcus aureus,PDS000163789.1,PDT001949392.1
Staphylococcus aureus,PDS000148799.1,PDT001507606.1
Staphylococcus aureus,PDS000148801.1,PDT001773482.1
Staphylococcus aureus,PDS000136382.1,PDT001611948.1
Staphylococcus aureus,PDS000120276.1,PDT001444024.1
Staphylococcus aureus,PDS000131388.2,PDT001566079.1
Staphylococcus aureus,PDS000131399.1,PDT001564653.1
Staphylococcus aureus,PDS000131734.2,PDT002091182.1
Staphylococcus aureus,PDS000127555.2,PDT001523489.1
Staphylococcus aureus,PDS000131223.1,PDT001561478.1
Staphylococcus aureus,PDS000131481.1,PDT001562059.1
Staphylococcus aureus,PDS000159204.1,PDT001889133.1
Staphylococcus aureus,PDS000131419.1,PDT001562695.1
Staphylococcus aureus,PDS000131654.1,PDT001562685.1
Staphylococcus aureus,PDS000131662.1,PDT001562434.1
Staphylococcus aureus,PDS000131379.1,PDT001560989.1
Staphylococcus aureus,PDS000135989.1,PDT001607353.1
Staphylococcus aureus,PDS000131933.1,PDT001565822.1
Staphylococcus aureus,PDS000174066.1,PDT002081359.1
Staphylococcus aureus,PDS000137922.1,PDT001644167.1
Staphylococcus aureus,PDS000184007.1,PDT001687069.1
Staphylococcus aureus,PDS000149779.1,PDT001778413.1
Staphylococcus aureus,PDS000148813.1,PDT001773313.1
Staphylococcus aureus,PDS000148895.1,PDT001507648.1
Staphylococcus aureus,PDS000126469.2,PDT001773260.1
Staphylococcus aureus,PDS000163770.1,PDT001507671.1
Staphylococcus aureus,PDS000160904.1,PDT001906512.1
Staphylococcus aureus,PDS000166644.1,PDT001984316.1
Staphylococcus aureus,PDS000166647.1,PDT001984336.1
Staphylococcus aureus,PDS000180959.1,PDT002139900.1
Staphylococcus aureus,PDS000170126.1,PDT002029741.1
Staphylococcus aureus,PDS000172594.2,PDT001961760.1
Staphylococcus aureus,PDS000189662.1,PDT002274300.1
Staphylococcus aureus,PDS000181791.1,PDT002155056.1
Staphylococcus aureus,PDS000190564.1,PDT002286636.1
Staphylococcus aureus,PDS000190786.1,PDT002287138.1
Staphylococcus aureus,PDS000190537.2,PDT002287004.1
Staphylococcus aureus,PDS000187861.1,PDT001214570.1
Staphylococcus aureus,PDS000194493.1,PDT002339641.1
Staphylococcus aureus,PDS000194516.1,PDT002339350.1
Staphylococcus aureus,PDS000194576.1,PDT002339390.1
Staphylococcus aureus,PDS000194537.1,PDT002339576.1
Staphylococcus aureus,PDS000193361.3,PDT002340879.1
Staphylococcus aureus,PDS000068627.1,PDT000371524.2
Staphylococcus aureus,PDS000068646.1,PDT000371462.2
Staphylococcus aureus,PDS000132261.1,PDT001571029.1
Staphylococcus aureus,PDS000144283.1,PDT001711935.1
Staphylococcus aureus,PDS000144311.1,PDT000132843.2
Staphylococcus aureus,PDS000144447.1,PDT001713411.1
Staphylococcus aureus,PDS000144152.1,PDT001715229.1
Staphylococcus aureus,PDS000144529.1,PDT001715074.1
Staphylococcus aureus,PDS000069379.1,PDT000132708.2
Staphylococcus aureus,PDS000128659.1,PDT001532599.1
Staphylococcus aureus,PDS000128631.1,PDT001532417.1
Staphylococcus aureus,PDS000128639.1,PDT001532305.1
Staphylococcus aureus,PDS000129941.1,PDT001546085.1
Staphylococcus aureus,PDS000069956.1,PDT000118428.2
Staphylococcus aureus,PDS000130475.1,PDT001452720.1
Staphylococcus aureus,PDS000069248.1,PDT000090430.2
Staphylococcus aureus,PDS000069233.1,PDT000079743.2
Staphylococcus aureus,PDS000068905.1,PDT000090448.2
Staphylococcus aureus,PDS000130515.1,PDT001554066.1
Staphylococcus aureus,PDS000130517.1,PDT001552975.1
Staphylococcus aureus,PDS000130684.1,PDT001452716.1
Staphylococcus aureus,PDS000130718.1,PDT001554762.1
Staphylococcus aureus,PDS000130575.1,PDT001554901.1
Staphylococcus aureus,PDS000146533.1,PDT001739723.1
Staphylococcus aureus,PDS000132088.1,PDT001567591.1
Staphylococcus aureus,PDS000131993.1,PDT001567682.1
Staphylococcus aureus,PDS000137794.1,PDT001645890.1
Staphylococcus aureus,PDS000135252.1,PDT001598487.1
Staphylococcus aureus,PDS000128523.2,PDT001533632.1
Staphylococcus aureus,PDS000068305.1,PDT000810775.1
Staphylococcus aureus,PDS000111283.2,PDT001328943.1
Staphylococcus aureus,PDS000129204.1,PDT001539125.1
Staphylococcus aureus,PDS000134925.1,PDT001596276.1
Staphylococcus aureus,PDS000140069.1,PDT001668078.1
Staphylococcus aureus,PDS000140343.1,PDT001669379.1
Staphylococcus aureus,PDS000120972.2,PDT002073598.1
Staphylococcus aureus,PDS000143012.1,PDT001510059.1
Staphylococcus aureus,PDS000069170.1,PDT000083688.2
Staphylococcus aureus,PDS000126693.1,PDT001511334.1
Staphylococcus aureus,PDS000069350.2,PDT000790972.2
Staphylococcus aureus,PDS000069328.1,PDT000791069.2
Staphylococcus aureus,PDS000069298.1,PDT000791359.2
Staphylococcus aureus,PDS000069407.1,PDT000790333.2
Staphylococcus aureus,PDS000126700.1,PDT001511454.1
Staphylococcus aureus,PDS000130067.1,PDT001547577.1
Staphylococcus aureus,PDS000135439.1,PDT001600640.1
Staphylococcus aureus,PDS000134450.1,PDT001556994.1
Staphylococcus aureus,PDS000130961.2,PDT001591267.1
Staphylococcus aureus,PDS000130991.1,PDT001557101.1
Staphylococcus aureus,PDS000093076.1,PDT000184797.2
Staphylococcus aureus,PDS000093127.3,PDT000184782.2
Staphylococcus aureus,PDS000134253.1,PDT001589721.1
Staphylococcus aureus,PDS000127910.1,PDT001525866.1
Staphylococcus aureus,PDS000132289.1,PDT001571310.1
Staphylococcus aureus,PDS000146564.1,PDT001739205.1
Staphylococcus aureus,PDS000146550.1,PDT001739223.1
Staphylococcus aureus,PDS000133243.1,PDT001574097.1
Staphylococcus aureus,PDS000143848.1,PDT001710751.1
Staphylococcus aureus,PDS000143890.1,PDT001710644.1
Staphylococcus aureus,PDS000111906.1,PDT001337431.1
Staphylococcus aureus,PDS000112354.1,PDT001347325.1
Staphylococcus aureus,PDS000111887.1,PDT001337486.1
Staphylococcus aureus,PDS000111832.1,PDT001337525.1
Staphylococcus aureus,PDS000111828.1,PDT001337641.1
Staphylococcus aureus,PDS000111807.1,PDT001337329.1
Staphylococcus aureus,PDS000135382.1,PDT001600502.1
Staphylococcus aureus,PDS000074613.1,PDT000873380.1
Staphylococcus aureus,PDS000122318.1,PDT000888609.1
Staphylococcus aureus,PDS000122347.1,PDT000886917.1
Staphylococcus aureus,PDS000135380.1,PDT001600567.1
Staphylococcus aureus,PDS000194074.1,PDT002333881.1
Staphylococcus aureus,PDS000135816.1,PDT001572716.1
Staphylococcus aureus,PDS000135066.1,PDT001596586.1
Staphylococcus aureus,PDS000126977.1,PDT001515432.1
Staphylococcus aureus,PDS000153844.1,PDT001606466.1
Staphylococcus aureus,PDS000131012.1,PDT001557310.1
Staphylococcus aureus,PDS000130246.1,PDT001550097.1
Staphylococcus aureus,PDS000130283.1,PDT001550158.1
Staphylococcus aureus,PDS000130209.1,PDT001550062.1
Staphylococcus aureus,PDS000130242.1,PDT001550037.1
Staphylococcus aureus,PDS000129763.1,PDT001544744.1
Staphylococcus aureus,PDS000130356.1,PDT001551302.1
Staphylococcus aureus,PDS000109396.1,PDT001306249.1
Staphylococcus aureus,PDS000133555.1,PDT001579617.1
Staphylococcus aureus,PDS000153839.1,PDT001824879.1
Staphylococcus aureus,PDS000133186.1,PDT001576133.1
Staphylococcus aureus,PDS000165961.1,PDT001975968.1
Staphylococcus aureus,PDS000165824.1,PDT001976076.1
Staphylococcus aureus,PDS000165949.1,PDT001975778.1
Staphylococcus aureus,PDS000165806.1,PDT001976978.1
Staphylococcus aureus,PDS000165866.1,PDT001976672.1
Staphylococcus aureus,PDS000165925.1,PDT001977149.1
Staphylococcus aureus,PDS000175142.1,PDT002088982.1
Staphylococcus aureus,PDS000154100.2,PDT001828202.1
Staphylococcus aureus,PDS000154141.2,PDT001720280.1
Staphylococcus aureus,PDS000154485.1,PDT001834751.1
Staphylococcus aureus,PDS000170328.1,PDT002034030.1
Staphylococcus aureus,PDS000126280.1,PDT001508177.1
Staphylococcus aureus,PDS000069592.1,PDT000070780.2
Staphylococcus aureus,PDS000126338.3,PDT001440614.2
Staphylococcus aureus,PDS000115332.1,PDT001383532.1
Staphylococcus aureus,PDS000069016.1,PDT000084530.2
Staphylococcus aureus,PDS000068467.1,PDT000238895.2
Staphylococcus aureus,PDS000142520.1,PDT001696984.1
Staphylococcus aureus,PDS000125747.1,PDT001503310.1
Staphylococcus aureus,PDS000125717.1,PDT001499136.4
Staphylococcus aureus,PDS000125179.2,PDT001500647.1
Staphylococcus aureus,PDS000125165.1,PDT001500176.1
Staphylococcus aureus,PDS000134874.1,PDT001596231.1
Staphylococcus aureus,PDS000132181.1,PDT001568893.1
Staphylococcus aureus,PDS000132143.1,PDT001568516.1
Staphylococcus aureus,PDS000132148.1,PDT001568168.1
Staphylococcus aureus,PDS000125848.3,PDT001538456.1
Staphylococcus aureus,PDS000099854.1,PDT000304323.2
Staphylococcus aureus,PDS000099852.1,PDT001187696.1
Staphylococcus aureus,PDS000069091.1,PDT000210162.2
Staphylococcus aureus,PDS000130783.1,PDT001556429.1
Staphylococcus aureus,PDS000126518.1,PDT001509000.1
Staphylococcus aureus,PDS000070385.1,PDT000174802.2
Staphylococcus aureus,PDS000130979.1,PDT001557664.1
Staphylococcus aureus,PDS000068869.1,PDT000294216.2
Staphylococcus aureus,PDS000143267.1,PDT001703444.1
Staphylococcus aureus,PDS000194797.1,PDT001378289.1
Staphylococcus aureus,PDS000069916.1,PDT000812949.1
Staphylococcus aureus,PDS000129552.1,PDT001541261.1
Staphylococcus aureus,PDS000069137.2,PDT000848101.2
Staphylococcus aureus,PDS000076876.1,PDT000904467.1
Staphylococcus aureus,PDS000183206.1,PDT000711649.2
Staphylococcus aureus,PDS000069321.1,PDT000517003.2
Staphylococcus aureus,PDS000069548.1,PDT000813812.1
Staphylococcus aureus,PDS000128116.1,PDT001530314.1
Staphylococcus aureus,PDS000069783.1,PDT000693253.2
Staphylococcus aureus,PDS000068235.1,PDT000635053.2
Staphylococcus aureus,PDS000069759.1,PDT000693477.2
Staphylococcus aureus,PDS000142433.1,PDT001694399.1
Staphylococcus aureus,PDS000154372.1,PDT000640668.1
Staphylococcus aureus,PDS000127028.1,PDT001516013.1
Staphylococcus aureus,PDS000126999.1,PDT001515865.1
Staphylococcus aureus,PDS000109646.1,PDT001307548.1
Staphylococcus aureus,PDS000103515.1,PDT001231483.1
Staphylococcus aureus,PDS000102888.1,PDT001224544.1
Staphylococcus aureus,PDS000103509.1,PDT001231654.1
Staphylococcus aureus,PDS000102905.1,PDT001224456.1
Staphylococcus aureus,PDS000095086.1,PDT001117013.1
Staphylococcus aureus,PDS000133395.1,PDT001578090.1
Staphylococcus aureus,PDS000133406.1,PDT001578207.1
Staphylococcus aureus,PDS000133399.1,PDT001578085.1
Staphylococcus aureus,PDS000120294.1,PDT001443800.1
Staphylococcus aureus,PDS000111998.2,PDT001342532.1
Staphylococcus aureus,PDS000168710.1,PDT002011659.1
Staphylococcus aureus,PDS000168697.1,PDT002011358.1
Staphylococcus aureus,PDS000127275.2,PDT001519233.1
Staphylococcus aureus,PDS000168702.1,PDT002011708.1
Staphylococcus aureus,PDS000077575.1,PDT000916544.1
Staphylococcus aureus,PDS000132025.1,PDT001520309.1
Staphylococcus aureus,PDS000127418.2,PDT001595687.1
Staphylococcus aureus,PDS000127390.1,PDT001521067.1
Staphylococcus aureus,PDS000132120.1,PDT001567489.1
Staphylococcus aureus,PDS000132349.1,PDT001571803.1
Staphylococcus aureus,PDS000132364.1,PDT001571752.1
Staphylococcus aureus,PDS000098094.1,PDT001165237.1
Staphylococcus aureus,PDS000080523.1,PDT000952952.1
Staphylococcus aureus,PDS000091588.1,PDT001072932.1
Staphylococcus aureus,PDS000127225.1,PDT000970771.1
Staphylococcus aureus,PDS000097141.1,PDT001148303.1
Staphylococcus aureus,PDS000097145.1,PDT001148293.1
Staphylococcus aureus,PDS000092404.1,PDT001082275.1
Staphylococcus aureus,PDS000094996.1,PDT001115874.1
Staphylococcus aureus,PDS000094995.1,PDT001115881.1
