scientific_name,erd_group,target_acc,asm_acc
Enterococcus faecium,PDS000169672.1,PDT002024150.1,GCA_034311325.1
Enterococcus faecium,PDS000059662.4,PDT002269582.1,
Enterococcus faecium,PDS000064268.1,PDT000763802.1,GCA_013323765.1
Enterococcus faecium,PDS000070243.1,PDT000820613.1,GCA_015349325.1
Enterococcus faecium,PDS000102062.1,PDT001213603.1,GCA_021333395.1
Enterococcus faecium,PDS000059383.6,PDT000697501.1,
Enterococcus faecium,PDS000188743.1,PDT002258618.1,
Enterococcus faecium,PDS000097966.1,PDT001163104.1,GCA_020747665.1
Enterococcus faecium,PDS000171960.1,PDT000696974.1,
Enterococcus faecium,PDS000187216.1,PDT001337273.1,GCA_023743405.1
Enterococcus faecium,PDS000190810.1,PDT001952796.1,GCA_032947715.1
Enterococcus faecium,PDS000172569.1,PDT001846300.1,GCA_030686055.1
Enterococcus faecium,PDS000172018.1,PDT001967063.1,
Enterococcus faecium,PDS000179561.1,PDT002121204.1,GCA_037475225.1
Enterococcus faecium,PDS000059744.1,PDT000702169.1,GCA_015424845.1
Enterococcus faecium,PDS000171923.1,PDT000694312.1,
Enterococcus faecium,PDS000171908.1,PDT000696883.1,
Enterococcus faecium,PDS000073560.1,PDT000860691.1,
Enterococcus faecium,PDS000171979.1,PDT000697727.1,
Enterococcus faecium,PDS000059478.1,PDT000696916.1,
Enterococcus faecium,PDS000171944.1,PDT000696970.1,
Enterococcus faecium,PDS000115018.2,PDT001391440.1,
Enterococcus faecium,PDS000059266.4,PDT000699104.1,
Enterococcus faecium,PDS000171907.1,PDT000927827.1,
Enterococcus faecium,PDS000101338.1,PDT001204478.1,
Enterococcus faecium,PDS000100078.3,PDT001189430.1,
Enterococcus faecium,PDS000059326.5,PDT001896613.1,
Enterococcus faecium,PDS000128667.1,PDT001189401.1,
Enterococcus faecium,PDS000190833.1,PDT001637821.1,
Enterococcus faecium,PDS000084058.2,PDT001638074.1,GCA_028786205.1
Enterococcus faecium,PDS000063138.2,PDT000744049.1,
Enterococcus faecium,PDS000059452.1,PDT000106057.2,GCA_001547175.1
Enterococcus faecium,PDS000058984.2,PDT000578344.2,GCA_008131435.1
Enterococcus faecium,PDS000062958.1,PDT000740912.1,GCA_015395865.1
Enterococcus faecium,PDS000077218.1,PDT000913158.1,GCA_015994785.1
Enterococcus faecium,PDS000058941.9,PDT000929455.1,GCA_016532385.1
Enterococcus faecium,PDS000172033.1,PDT000744117.1,
Enterococcus faecium,PDS000082455.3,PDT000976358.1,GCA_020125515.1
Enterococcus faecium,PDS000082468.1,PDT000976412.1,GCA_017261935.1
Enterococcus faecium,PDS000097011.4,PDT001200095.1,GCA_021121395.1
Enterococcus faecium,PDS000079740.1,PDT000942789.1,GCA_018025735.1
Enterococcus faecium,PDS000098951.2,PDT001176356.1,GCA_020958455.1
Enterococcus faecium,PDS000188714.1,PDT002258736.1,
Enterococcus faecium,PDS000097955.1,PDT001163032.1,GCA_023397635.1
Enterococcus faecium,PDS000136310.2,PDT001659629.1,GCA_029124065.1
Enterococcus faecium,PDS000122167.1,PDT001474379.1,GCA_025968865.1
Enterococcus faecium,PDS000059075.4,PDT001952946.1,GCA_032952355.1
Enterococcus faecium,PDS000181317.1,PDT002146258.1,GCA_038436325.1
Enterococcus faecium,PDS000179549.1,PDT002121117.1,GCA_037473485.1
Enterococcus faecium,PDS000187217.1,PDT002136188.1,GCA_038039205.1
Enterococcus faecium,PDS000171920.1,PDT000697579.1,
Enterococcus faecium,PDS000059394.2,PDT000697442.1,
Enterococcus faecium,PDS000063097.1,PDT000742445.1,
Enterococcus faecium,PDS000190818.1,PDT002289598.1,
Enterococcus faecium,PDS000190820.1,PDT002289569.1,
Enterococcus faecium,PDS000059123.1,PDT000070385.2,GCA_001058125.1
Enterococcus faecium,PDS000171900.3,PDT000691010.1,GCA_015499035.1
Enterococcus faecium,PDS000059049.1,PDT000358179.2,GCA_003350665.1
Enterococcus faecium,PDS000059577.2,PDT000741899.1,GCA_015386725.1
Enterococcus faecium,PDS000059758.1,PDT000703817.1,GCA_015418085.1
Enterococcus faecium,PDS000059148.10,PDT000929464.1,GCA_016532745.1
Enterococcus faecium,PDS000061377.3,PDT000929501.1,GCA_016534025.1
Enterococcus faecium,PDS000125137.2,PDT001820298.1,GCA_030464005.1
Enterococcus faecium,PDS000070246.1,PDT000820185.1,GCA_015359135.1
Enterococcus faecium,PDS000137289.1,PDT001636404.1,GCA_028745935.1
Enterococcus faecium,PDS000172027.1,PDT000745227.1,
Enterococcus faecium,PDS000059708.2,PDT000705410.1,GCA_015401465.1
Enterococcus faecium,PDS000162193.1,PDT001931351.1,GCA_032668625.1
Enterococcus faecium,PDS000102309.2,PDT001217899.1,GCA_021376095.1
Enterococcus faecium,PDS000078567.1,PDT000928662.1,GCA_016484505.1
Enterococcus faecium,PDS000172025.1,PDT001018967.2,
Enterococcus faecium,PDS000098977.2,PDT001177171.1,GCA_020933705.1
Enterococcus faecium,PDS000105919.1,PDT001259029.1,GCA_022463515.1
Enterococcus faecium,PDS000098581.1,PDT001171209.1,GCA_020791755.1
Enterococcus faecium,PDS000156598.1,PDT000531975.2,GCA_006376215.1
Enterococcus faecium,PDS000164070.1,PDT001909256.1,GCA_032191075.1
Enterococcus faecium,PDS000183460.1,PDT002178541.1,GCA_039837755.1
Enterococcus faecium,PDS000150566.10,PDT001843404.1,GCA_030657075.1
Enterococcus faecium,PDS000155182.1,PDT000191034.2,GCA_002007625.1
Enterococcus faecium,PDS000181315.1,PDT002146265.1,GCA_038437885.1
Enterococcus faecium,PDS000189631.1,PDT002274128.1,GCA_040915005.1
Enterococcus faecium,PDS000059750.1,PDT000701679.1,GCA_015429825.1
Enterococcus faecium,PDS000059228.1,PDT000694246.1,GCA_015495675.1
Enterococcus faecium,PDS000058986.1,PDT000442686.1,
Enterococcus faecium,PDS000058991.11,PDT000741402.1,
Enterococcus faecium,PDS000171933.6,PDT001872528.1,
Enterococcus faecium,PDS000122152.2,PDT001637923.1,GCA_028769015.1
Enterococcus faecium,PDS000126645.2,PDT001514493.1,GCA_947511065.1
Enterococcus faecium,PDS000059117.2,PDT000578359.2,GCA_008131755.1
Enterococcus faecium,PDS000059682.1,PDT000694050.1,GCA_015497195.1
Enterococcus faecium,PDS000082462.1,PDT000976404.1,GCA_017270515.1
Enterococcus faecium,PDS000058930.6,PDT000923914.1,GCA_016394025.1
Enterococcus faecium,PDS000059122.2,PDT000696071.1,
Enterococcus faecium,PDS000127988.1,PDT001531895.1,GCA_026947345.1
Enterococcus faecium,PDS000059129.1,PDT000679974.2,GCA_010119315.1
Enterococcus faecium,PDS000063000.2,PDT000742111.1,GCA_015382305.1
Enterococcus faecium,PDS000136317.2,PDT001659623.1,GCA_029123925.1
Enterococcus faecium,PDS000064267.1,PDT000763957.1,GCA_013326905.1
Enterococcus faecium,PDS000102061.1,PDT001213657.1,GCA_021318555.1
Enterococcus faecium,PDS000098949.2,PDT002258229.1,
Enterococcus faecium,PDS000172009.1,PDT001362633.1,
Enterococcus faecium,PDS000136313.2,PDT001659638.1,GCA_029126105.1
Enterococcus faecium,PDS000110838.1,PDT001324028.1,GCA_023679575.1
Enterococcus faecium,PDS000119795.1,PDT001438010.1,GCA_025478195.1
Enterococcus faecium,PDS000139777.2,PDT001664568.1,GCA_029319235.1
Enterococcus faecium,PDS000171903.1,PDT001874368.1,GCA_031146765.1
Enterococcus faecium,PDS000155632.2,PDT002040595.1,GCA_034661135.1
Enterococcus faecium,PDS000179673.1,PDT002122371.1,
Enterococcus faecium,PDS000059740.1,PDT000701275.1,GCA_015435925.1
Enterococcus faecium,PDS000059412.1,PDT000700746.1,GCA_015451065.1
Enterococcus faecium,PDS000172054.1,PDT000701993.1,
Enterococcus faecium,PDS000059240.2,PDT000695729.1,
Enterococcus faecium,PDS000102057.1,PDT000695092.1,
Enterococcus faecium,PDS000171905.1,PDT000860824.1,
Enterococcus faecium,PDS000172019.1,PDT000697590.1,
Enterococcus faecium,PDS000171961.1,PDT000698171.1,
Enterococcus faecium,PDS000059619.2,PDT000748792.1,
Enterococcus faecium,PDS000059616.1,PDT000698476.1,
Enterococcus faecium,PDS000100055.3,PDT001204736.1,
Enterococcus faecium,PDS000190827.1,PDT002288891.1,
Enterococcus faecium,PDS000189636.1,PDT002269395.1,
Enterococcus faecium,PDS000100077.2,PDT000193952.2,GCA_002027505.1
Enterococcus faecium,PDS000172061.1,PDT000740759.1,GCA_015398485.1
Enterococcus faecium,PDS000061358.4,PDT000924130.1,GCA_016398565.1
Enterococcus faecium,PDS000127984.1,PDT001531832.1,GCA_026943945.1
Enterococcus faecium,PDS000180904.1,PDT002139163.1,GCA_038277755.1
Enterococcus faecium,PDS000073555.1,PDT000860391.1,GCA_015343785.1
Enterococcus faecium,PDS000162189.1,PDT001514465.1,GCA_026621885.1
Enterococcus faecium,PDS000075152.1,PDT000879606.1,GCA_015340505.1
Enterococcus faecium,PDS000193320.1,PDT001132822.1,GCA_019992805.1
Enterococcus faecium,PDS000098952.1,PDT001176911.1,
Enterococcus faecium,PDS000107396.1,PDT001121709.1,GCA_019841765.1
Enterococcus faecium,PDS000136311.3,PDT001659101.1,GCA_029123455.1
Enterococcus faecium,PDS000107397.1,PDT001277899.1,GCA_022749455.1
Enterococcus faecium,PDS000082276.6,PDT000974756.1,GCA_017088505.1
Enterococcus faecium,PDS000137290.1,PDT001118330.1,GCA_019780295.1
Enterococcus faecium,PDS000059385.2,PDT000701582.1,GCA_015427885.1
Enterococcus faecium,PDS000171892.1,PDT000694138.1,
Enterococcus faecium,PDS000059308.2,PDT000695252.1,
Enterococcus faecium,PDS000059458.1,PDT000700074.1,GCA_015459285.1
Enterococcus faecium,PDS000059174.3,PDT000699580.1,GCA_015468625.1
Enterococcus faecium,PDS000059638.1,PDT000698496.1,
Enterococcus faecium,PDS000059725.2,PDT000702063.1,
Enterococcus faecium,PDS000190816.1,PDT002289603.1,
Enterococcus faecium,PDS000190835.1,PDT002287915.1,
Enterococcus faecium,PDS000195144.1,PDT002345385.1,
Enterococcus faecium,PDS000171964.1,PDT001290132.1,GCA_036039955.1
Enterococcus faecium,PDS000171879.1,PDT002016188.1,GCA_035899575.1
Enterococcus faecium,PDS000059660.2,PDT001500796.1,GCA_026309035.1
Enterococcus faecium,PDS000164988.1,PDT001967561.1,GCA_033282405.1
Enterococcus faecium,PDS000165005.1,PDT001967544.1,GCA_033281985.1
Enterococcus faecium,PDS000059154.3,PDT000623533.1,GCA_015500835.1
Enterococcus faecium,PDS000065819.3,PDT000902296.1,GCA_015706035.1
Enterococcus faecium,PDS000061355.4,PDT000907085.1,GCA_015769545.1
Enterococcus faecium,PDS000095079.1,PDT000741591.1,GCA_015396425.1
Enterococcus faecium,PDS000180894.1,PDT002138902.1,GCA_038288175.1
Enterococcus faecium,PDS000096528.1,PDT001139211.1,GCA_020163115.1
Enterococcus faecium,PDS000059560.3,PDT000703853.1,GCA_015417685.1
Enterococcus faecium,PDS000059598.2,PDT001097693.1,GCA_019352685.1
Enterococcus faecium,PDS000171946.1,PDT001472683.1,
Enterococcus faecium,PDS000160795.2,PDT002239682.1,GCA_040493555.1
Enterococcus faecium,PDS000152942.1,PDT001572428.1,GCA_027848535.1
Enterococcus faecium,PDS000059431.7,PDT001200108.1,GCA_021122345.1
Enterococcus faecium,PDS000059327.3,PDT000700963.1,
Enterococcus faecium,PDS000059330.2,PDT000701596.1,GCA_015430785.1
Enterococcus faecium,PDS000092728.1,PDT000202709.2,
Enterococcus faecium,PDS000172731.1,PDT002068663.1,GCA_036244275.1
Enterococcus faecium,PDS000122048.1,PDT001472342.1,
Enterococcus faecium,PDS000059190.1,PDT000694042.1,GCA_015497395.1
Enterococcus faecium,PDS000122165.1,PDT001474190.1,GCA_025981565.1
Enterococcus faecium,PDS000059189.1,PDT000694636.1,
Enterococcus faecium,PDS000059203.2,PDT000694599.1,
Enterococcus faecium,PDS000059199.2,PDT000694910.1,
Enterococcus faecium,PDS000159755.1,PDT000729703.1,GCA_012933275.1
Enterococcus faecium,PDS000059277.1,PDT000695820.1,
Enterococcus faecium,PDS000059268.4,PDT000813996.1,
Enterococcus faecium,PDS000109265.2,PDT001303276.1,GCA_023299065.1
Enterococcus faecium,PDS000157936.1,PDT001874506.1,
Enterococcus faecium,PDS000059608.1,PDT000698582.1,
Enterococcus faecium,PDS000059054.2,PDT001097218.1,GCA_019378015.1
Enterococcus faecium,PDS000062960.1,PDT000740920.1,GCA_018084865.1
Enterococcus faecium,PDS000059712.2,PDT000704976.1,GCA_015404785.1
Enterococcus faecium,PDS000165003.1,PDT001967536.1,GCA_033281665.1
Enterococcus faecium,PDS000077227.1,PDT000913044.1,GCA_015992485.1
Enterococcus faecium,PDS000058968.4,PDT000929363.1,GCA_016526635.1
Enterococcus faecium,PDS000078327.1,PDT000925868.1,GCA_016415285.1
Enterococcus faecium,PDS000059024.3,PDT000466553.2,GCA_004152485.1
Enterococcus faecium,PDS000188715.1,PDT002258921.1,
Enterococcus faecium,PDS000188748.1,PDT002258815.1,
Enterococcus faecium,PDS000105913.1,PDT001259098.1,GCA_022464975.1
Enterococcus faecium,PDS000113837.1,PDT001362536.1,
Enterococcus faecium,PDS000119797.1,PDT000742554.1,
Enterococcus faecium,PDS000135158.1,PDT001599495.1,GCA_028317535.1
Enterococcus faecium,PDS000183459.1,PDT002178560.1,GCA_039837975.1
Enterococcus faecium,PDS000181709.1,PDT002154732.1,GCA_039062015.1
Enterococcus faecium,PDS000059405.2,PDT000700831.1,GCA_015448965.1
Enterococcus faecium,PDS000059477.2,PDT000701251.1,GCA_015436185.1
Enterococcus faecium,PDS000059629.1,PDT000702047.1,
Enterococcus faecium,PDS000171954.1,PDT000088309.2,
Enterococcus faecium,PDS000171950.1,PDT000694123.1,
Enterococcus faecium,PDS000059270.1,PDT000695646.1,
Enterococcus faecium,PDS000059274.1,PDT000695876.1,
Enterococcus faecium,PDS000059435.4,PDT000697394.1,
Enterococcus faecium,PDS000076043.1,PDT000889205.1,
Enterococcus faecium,PDS000059306.2,PDT000694352.1,GCA_015495215.1
Enterococcus faecium,PDS000171963.1,PDT000697678.1,
Enterococcus faecium,PDS000059613.1,PDT000698504.1,
Enterococcus faecium,PDS000171994.1,PDT000292010.2,GCA_002949215.1
Enterococcus faecium,PDS000062969.2,PDT000740721.1,GCA_015398905.1
Enterococcus faecium,PDS000078884.1,PDT000933639.1,GCA_016642465.1
Enterococcus faecium,PDS000061373.5,PDT000907107.1,GCA_015769975.1
Enterococcus faecium,PDS000063257.1,PDT000745283.1,
Enterococcus faecium,PDS000127992.1,PDT001531738.1,GCA_026928435.1
Enterococcus faecium,PDS000180902.2,PDT000697597.1,
Enterococcus faecium,PDS000073551.1,PDT000691177.1,GCA_009184255.1
Enterococcus faecium,PDS000095131.2,PDT001636411.1,GCA_028746055.1
Enterococcus faecium,PDS000137287.1,PDT001636399.1,GCA_028745835.1
Enterococcus faecium,PDS000059698.3,PDT001176601.1,
Enterococcus faecium,PDS000096192.4,PDT001163806.1,GCA_020645895.1
Enterococcus faecium,PDS000097963.1,PDT001163188.1,GCA_020746185.1
Enterococcus faecium,PDS000097964.2,PDT000695384.1,
Enterococcus faecium,PDS000119801.1,PDT001438071.1,GCA_025481835.1
Enterococcus faecium,PDS000161115.1,PDT001909071.1,GCA_032186705.1
Enterococcus faecium,PDS000160796.1,PDT001906305.1,GCA_031924985.1
Enterococcus faecium,PDS000152940.1,PDT001813753.1,GCA_030944125.1
Enterococcus faecium,PDS000165006.1,PDT001967607.1,GCA_033284505.1
Enterococcus faecium,PDS000192418.1,PDT002313703.1,GCA_041196865.1
Enterococcus faecium,PDS000059658.1,PDT000701011.1,GCA_015446705.1
Enterococcus faecium,PDS000059480.1,PDT000700790.1,GCA_015450515.1
Enterococcus faecium,PDS000172012.1,PDT000472295.2,GCA_900683475.1
Enterococcus faecium,PDS000171884.1,PDT000694148.1,
Enterococcus faecium,PDS000059666.1,PDT000701994.1,
Enterococcus faecium,PDS000122054.1,PDT001472337.1,
Enterococcus faecium,PDS000073549.1,PDT000861090.1,
Enterococcus faecium,PDS000059046.1,PDT000544141.2,GCA_902165445.1
Enterococcus faecium,PDS000059264.1,PDT000696095.1,
Enterococcus faecium,PDS000171962.1,PDT000697858.1,
Enterococcus faecium,PDS000059424.2,PDT000436691.2,GCA_900639655.1
Enterococcus faecium,PDS000171945.1,PDT000696825.1,
Enterococcus faecium,PDS000171922.1,PDT000743971.1,
Enterococcus faecium,PDS000190846.1,PDT001210719.1,
Enterococcus faecium,PDS000100054.1,PDT001189688.1,GCA_021092735.1
Enterococcus faecium,PDS000100066.1,PDT001189680.1,GCA_021039945.1
Enterococcus faecium,PDS000189630.1,PDT001009347.1,GCA_018070615.1
Enterococcus faecium,PDS000160797.3,PDT001903554.2,GCA_032122715.2
Enterococcus faecium,PDS000058938.5,PDT000907233.1,GCA_015772515.1
Enterococcus faecium,PDS000059022.1,PDT000466518.2,GCA_004151795.1
Enterococcus faecium,PDS000100048.1,PDT000743122.1,GCA_015365705.1
Enterococcus faecium,PDS000102078.1,PDT001213813.1,GCA_021319855.1
Enterococcus faecium,PDS000131957.1,PDT001474108.1,GCA_025982245.1
Enterococcus faecium,PDS000161111.1,PDT001909105.1,GCA_032187385.1
Enterococcus faecium,PDS000164068.1,PDT001952951.1,GCA_032952575.1
Enterococcus faecium,PDS000183465.2,PDT001599582.1,GCA_028319295.1
Enterococcus faecium,PDS000164990.1,PDT001967589.1,GCA_033284145.1
Enterococcus faecium,PDS000059442.1,PDT000700937.1,GCA_015447725.1
Enterococcus faecium,PDS000059291.1,PDT000695612.1,
Enterococcus faecium,PDS000172065.1,PDT000697665.1,
Enterococcus faecium,PDS000059620.1,PDT000698332.1,
Enterococcus faecium,PDS000171870.1,PDT000697913.1,
Enterococcus faecium,PDS000059623.2,PDT000698348.1,
Enterococcus faecium,PDS000190819.1,PDT002288684.1,
Enterococcus faecium,PDS000190806.1,PDT000742087.1,GCA_015382925.1
Enterococcus faecium,PDS000059074.1,PDT000291820.2,GCA_002944515.1
Enterococcus faecium,PDS000172023.1,PDT000291821.2,GCA_002944535.1
Enterococcus faecium,PDS000058924.5,PDT000907255.1,GCA_015772935.1
Enterococcus faecium,PDS000115945.1,PDT000922894.1,
Enterococcus faecium,PDS000059628.2,PDT001531899.1,GCA_026947605.1
Enterococcus faecium,PDS000180897.1,PDT002138893.1,GCA_038288485.1
Enterococcus faecium,PDS000058935.2,PDT000691172.1,GCA_009184145.1
Enterococcus faecium,PDS000082469.1,PDT000976428.1,GCA_017261595.1
Enterococcus faecium,PDS000082454.1,PDT000976357.1,GCA_020125355.1
Enterococcus faecium,PDS000097969.3,PDT001163204.1,GCA_020745875.1
Enterococcus faecium,PDS000161116.1,PDT001909097.1,GCA_032187225.1
Enterococcus faecium,PDS000059625.1,PDT000700988.1,GCA_015446925.1
Enterococcus faecium,PDS000092730.1,PDT000202590.2,
Enterococcus faecium,PDS000122045.1,PDT001472259.1,
Enterococcus faecium,PDS000059221.4,PDT000466515.2,GCA_004151705.1
Enterococcus faecium,PDS000171936.1,PDT000088337.2,
Enterococcus faecium,PDS000063258.6,PDT000747473.1,
Enterococcus faecium,PDS000063089.2,PDT000813986.1,
Enterococcus faecium,PDS000059605.1,PDT000703463.1,GCA_015419025.1
Enterococcus faecium,PDS000100057.2,PDT001195079.1,
Enterococcus faecium,PDS000059110.1,PDT000106049.2,GCA_001547015.1
Enterococcus faecium,PDS000059116.1,PDT000578337.2,GCA_008131285.1
Enterococcus faecium,PDS000059131.3,PDT000720516.1,GCA_012070665.1
Enterococcus faecium,PDS000154630.1,PDT000923160.1,
Enterococcus faecium,PDS000063090.1,PDT000743099.1,GCA_015366085.1
Enterococcus faecium,PDS000102064.1,PDT001213844.1,GCA_021322795.1
Enterococcus faecium,PDS000188719.1,PDT002257686.1,
Enterococcus faecium,PDS000125136.1,PDT001500787.1,GCA_026308855.1
Enterococcus faecium,PDS000195142.1,PDT000411117.1,GCA_015505625.1
Enterococcus faecium,PDS000170777.1,PDT002040591.1,GCA_034654275.1
Enterococcus faecium,PDS000059668.2,PDT000701979.1,GCA_015426025.1
Enterococcus faecium,PDS000172063.1,PDT000694127.1,
Enterococcus faecium,PDS000058985.1,PDT000442715.1,
Enterococcus faecium,PDS000059250.4,PDT000699448.1,
Enterococcus faecium,PDS000082453.1,PDT000976346.1,GCA_017262955.1
Enterococcus faecium,PDS000078566.1,PDT000927861.1,
Enterococcus faecium,PDS000100079.1,PDT001195101.1,
Enterococcus faecium,PDS000102581.1,PDT001219200.1,GCA_021420785.1
Enterococcus faecium,PDS000164422.4,PDT001637892.1,GCA_028770685.1
Enterococcus faecium,PDS000059558.4,PDT000741963.1,GCA_015384885.1
Enterococcus faecium,PDS000189337.1,PDT002267853.1,
Enterococcus faecium,PDS000077219.1,PDT000913167.1,GCA_015994965.1
Enterococcus faecium,PDS000058927.6,PDT000924022.1,GCA_016396305.1
Enterococcus faecium,PDS000059004.1,PDT000500151.2,GCA_005234235.1
Enterococcus faecium,PDS000142350.1,PDT001695927.1,GCA_029849675.1
Enterococcus faecium,PDS000063137.1,PDT000743161.1,GCA_015365285.1
Enterococcus faecium,PDS000127981.1,PDT001531765.1,GCA_026929655.1
Enterococcus faecium,PDS000073547.1,PDT000860389.1,GCA_015344485.1
Enterococcus faecium,PDS000073556.1,PDT000860364.1,GCA_015344225.1
Enterococcus faecium,PDS000097974.2,PDT001162834.1,GCA_020751475.1
Enterococcus faecium,PDS000110382.1,PDT001317389.1,GCA_023613915.1
Enterococcus faecium,PDS000110839.1,PDT001317761.1,GCA_023594105.1
Enterococcus faecium,PDS000171966.1,PDT000453192.2,GCA_004103165.1
Enterococcus faecium,PDS000161113.1,PDT001909078.1,GCA_032186845.1
Enterococcus faecium,PDS000137288.1,PDT001636398.1,GCA_028745825.1
Enterococcus faecium,PDS000189633.1,PDT002274166.1,GCA_040925805.1
Enterococcus faecium,PDS000059594.2,PDT000701634.1,GCA_015429945.1
Enterococcus faecium,PDS000059734.1,PDT000702006.1,
Enterococcus faecium,PDS000059328.4,PDT000704524.1,GCA_015405385.1
Enterococcus faecium,PDS000171959.1,PDT000695019.1,
Enterococcus faecium,PDS000059644.2,PDT000695248.1,
Enterococcus faecium,PDS000059037.5,PDT000698015.1,
Enterococcus faecium,PDS000171981.1,PDT000697843.1,
Enterococcus faecium,PDS000059056.1,PDT000353000.2,GCA_003320505.1
Enterococcus faecium,PDS000171999.1,PDT001269432.1,GCA_036042205.1
Enterococcus faecium,PDS000061366.8,PDT000924238.1,GCA_016400865.1
Enterococcus faecium,PDS000189338.1,PDT000913226.1,GCA_015996145.1
Enterococcus faecium,PDS000127980.1,PDT001531844.1,GCA_026944685.1
Enterococcus faecium,PDS000127990.1,PDT001531782.1,GCA_026935165.1
Enterococcus faecium,PDS000180895.1,PDT000704148.1,GCA_015412605.1
Enterococcus faecium,PDS000083171.1,PDT000976598.2,GCA_017368915.1
Enterococcus faecium,PDS000099600.1,PDT001022374.1,GCA_018296025.1
Enterococcus faecium,PDS000102069.1,PDT001213690.1,GCA_021332395.1
Enterococcus faecium,PDS000190821.1,PDT002290018.1,
Enterococcus faecium,PDS000188730.1,PDT001176853.1,GCA_020924115.1
Enterococcus faecium,PDS000188716.1,PDT002257707.1,
Enterococcus faecium,PDS000059448.5,PDT000976593.1,GCA_017258915.1
Enterococcus faecium,PDS000073964.2,PDT000866316.1,GCA_015340685.1
Enterococcus faecium,PDS000164994.1,PDT001967602.1,GCA_033284405.1
Enterococcus faecium,PDS000179675.1,PDT002122373.1,
Enterococcus faecium,PDS000187714.1,PDT002240102.1,GCA_040513975.1
Enterococcus faecium,PDS000059191.2,PDT000693964.1,GCA_015498795.1
Enterococcus faecium,PDS000171877.1,PDT001304315.1,GCA_023299745.1
Enterococcus faecium,PDS000172570.1,PDT001531843.1,GCA_026944655.1
Enterococcus faecium,PDS000063251.1,PDT000747197.1,
Enterococcus faecium,PDS000059052.1,PDT000355225.2,GCA_003335715.1
Enterococcus faecium,PDS000059008.1,PDT000578346.2,GCA_008131485.1
Enterococcus faecium,PDS000059557.1,PDT000703919.1,
Enterococcus faecium,PDS000059039.4,PDT001213556.1,GCA_021333875.1
Enterococcus faecium,PDS000063003.7,PDT000742086.1,GCA_015383095.1
Enterococcus faecium,PDS000062990.1,PDT000741735.1,GCA_015391025.1
Enterococcus faecium,PDS000180892.1,PDT002139026.1,GCA_038281485.1
Enterococcus faecium,PDS000137286.1,PDT001636402.1,GCA_028745905.1
Enterococcus faecium,PDS000082452.1,PDT000976329.1,GCA_017263255.1
Enterococcus faecium,PDS000095468.1,PDT001124961.1,GCA_019880155.1
Enterococcus faecium,PDS000188729.1,PDT002257630.1,
Enterococcus faecium,PDS000188720.1,PDT002258645.1,
Enterococcus faecium,PDS000097968.1,PDT001163203.1,GCA_020745315.1
Enterococcus faecium,PDS000135162.1,PDT001590959.1,GCA_028171325.1
Enterococcus faecium,PDS000171886.1,PDT001677433.1,GCA_029687085.1
Enterococcus faecium,PDS000082278.3,PDT001474444.1,GCA_025972225.1
Enterococcus faecium,PDS000164066.1,PDT001952815.1,GCA_032948495.1
Enterococcus faecium,PDS000171991.1,PDT001472666.1,
Enterococcus faecium,PDS000059384.2,PDT000700898.1,GCA_015448185.1
Enterococcus faecium,PDS000059387.2,PDT000701476.1,GCA_018086505.1
Enterococcus faecium,PDS000171938.1,PDT000701678.1,
Enterococcus faecium,PDS000059579.1,PDT000702342.1,GCA_015422485.1
Enterococcus faecium,PDS000172030.1,PDT001362834.1,
Enterococcus faecium,PDS000059604.1,PDT000698648.1,
Enterococcus faecium,PDS000059422.2,PDT000698166.1,
Enterococcus faecium,PDS000059294.1,PDT000698831.1,
Enterococcus faecium,PDS000166609.1,PDT001985760.1,GCA_033571295.1
Enterococcus faecium,PDS000129091.1,PDT001537398.1,GCA_027089205.1
Enterococcus faecium,PDS000164983.1,PDT001967413.1,GCA_033274115.1
Enterococcus faecium,PDS000059425.4,PDT001531866.1,GCA_026945825.1
Enterococcus faecium,PDS000180889.3,PDT002139052.1,GCA_038276815.1
Enterococcus faecium,PDS000081885.1,PDT000968399.1,GCA_016980235.1
Enterococcus faecium,PDS000159752.1,PDT001204524.1,
Enterococcus faecium,PDS000097984.1,PDT001163130.1,GCA_020747105.1
Enterococcus faecium,PDS000090677.2,PDT001985782.1,GCA_033572215.1
Enterococcus faecium,PDS000137292.1,PDT001118326.1,GCA_019780225.1
Enterococcus faecium,PDS000171869.1,PDT001837759.2,
Enterococcus faecium,PDS000154625.2,PDT002269732.1,
Enterococcus faecium,PDS000165001.2,PDT001967591.1,GCA_033284185.1
Enterococcus faecium,PDS000059597.1,PDT000702453.1,GCA_015420325.1
Enterococcus faecium,PDS000059418.1,PDT000694230.1,GCA_015495825.1
Enterococcus faecium,PDS000171952.1,PDT000697439.1,
Enterococcus faecium,PDS000059651.1,PDT000698143.1,
Enterococcus faecium,PDS000171947.1,PDT000698372.1,
Enterococcus faecium,PDS000076045.1,PDT000889451.1,
Enterococcus faecium,PDS000115015.2,PDT001380620.1,
Enterococcus faecium,PDS000059686.3,PDT000698729.1,
Enterococcus faecium,PDS000059609.1,PDT000698527.1,
Enterococcus faecium,PDS000100052.1,PDT001189403.1,
Enterococcus faecium,PDS000109394.1,PDT001306252.1,GCA_023339495.1
Enterococcus faecium,PDS000161428.1,PDT001896519.1,
Enterococcus faecium,PDS000059714.1,PDT000705374.1,GCA_015402865.1
Enterococcus faecium,PDS000077091.2,PDT000923808.1,GCA_016391835.1
Enterococcus faecium,PDS000127987.1,PDT001531791.1,GCA_026935565.1
