scientific_name,erd_group,target_acc,asm_acc
Staphylococcus aureus,PDS000142443.1,PDT001695050.1,GCA_030899945.1
Staphylococcus aureus,PDS000125728.1,PDT001498904.4,GCA_026475065.1
Staphylococcus aureus,PDS000125787.1,PDT001499458.1,GCA_026422575.1
Staphylococcus aureus,PDS000125807.1,PDT001499372.1,GCA_026455045.1
Staphylococcus aureus,PDS000125196.1,PDT001500468.1,GCA_026447185.1
Staphylococcus aureus,PDS000134316.1,PDT001590537.1,GCA_028155485.1
Staphylococcus aureus,PDS000132214.1,PDT001569026.1,GCA_027764545.1
Staphylococcus aureus,PDS000132136.1,PDT001520043.1,GCA_026851055.1
Staphylococcus aureus,PDS000132187.1,PDT001568003.1,GCA_027788705.1
Staphylococcus aureus,PDS000132210.1,PDT001568991.1,GCA_027767885.1
Staphylococcus aureus,PDS000069070.1,PDT000210161.2,GCA_002125105.1
Staphylococcus aureus,PDS000069089.1,PDT000210199.2,GCA_002125845.1
Staphylococcus aureus,PDS000126461.1,PDT001508974.1,GCA_026594795.1
Staphylococcus aureus,PDS000126534.1,PDT001509059.1,GCA_026594275.1
Staphylococcus aureus,PDS000140373.1,PDT001670243.1,GCA_029421975.1
Staphylococcus aureus,PDS000140345.1,PDT001670231.1,GCA_029422095.1
Staphylococcus aureus,PDS000068728.1,PDT000361715.2,GCA_003354925.1
Staphylococcus aureus,PDS000126730.1,PDT001512068.1,GCA_026662415.1
Staphylococcus aureus,PDS000068777.1,PDT000349444.2,GCA_003309885.1
Staphylococcus aureus,PDS000138237.2,PDT001646627.1,GCA_029005915.1
Staphylococcus aureus,PDS000150203.1,PDT001783649.1,GCA_030290715.1
Staphylococcus aureus,PDS000135258.1,PDT001599967.1,
Staphylococcus aureus,PDS000135305.1,PDT001599962.1,
Staphylococcus aureus,PDS000093615.1,PDT001098194.1,
Staphylococcus aureus,PDS000127671.1,PDT001525560.1,GCA_026893595.1
Staphylococcus aureus,PDS000127644.2,PDT001525654.1,GCA_026892435.1
Staphylococcus aureus,PDS000068836.1,PDT000601454.2,GCA_008763755.1
Staphylococcus aureus,PDS000072910.1,PDT000852672.1,GCA_014831815.1
Staphylococcus aureus,PDS000068761.1,PDT000813793.1,GCA_009460215.1
Staphylococcus aureus,PDS000136164.1,PDT001609726.1,GCA_028552625.1
Staphylococcus aureus,PDS000128133.1,PDT001530534.1,GCA_027198065.1
Staphylococcus aureus,PDS000128206.1,PDT001530178.1,GCA_027248745.1
Staphylococcus aureus,PDS000128216.1,PDT001530304.1,GCA_027246265.1
Staphylococcus aureus,PDS000128171.1,PDT001530202.1,GCA_027249075.1
Staphylococcus aureus,PDS000128277.1,PDT001531011.1,GCA_027183695.1
Staphylococcus aureus,PDS000128274.1,PDT001530990.1,GCA_027184185.1
Staphylococcus aureus,PDS000068247.1,PDT000635093.2,GCA_009675825.1
Staphylococcus aureus,PDS000068235.1,PDT000635065.2,GCA_009675265.1
Staphylococcus aureus,PDS000142233.1,PDT001691359.1,GCA_029820065.1
Staphylococcus aureus,PDS000069096.2,PDT000648491.2,GCA_009750835.1
Staphylococcus aureus,PDS000069699.1,PDT000707248.2,GCA_011064115.1
Staphylococcus aureus,PDS000109644.1,PDT001307359.1,
Staphylococcus aureus,PDS000133169.1,PDT001575661.1,GCA_028009845.1
Staphylococcus aureus,PDS000135805.1,PDT001606615.1,
Staphylococcus aureus,PDS000134641.1,PDT001231738.1,GCA_021576995.1
Staphylococcus aureus,PDS000103522.1,PDT001231444.1,GCA_021573475.1
Staphylococcus aureus,PDS000069218.2,PDT001005930.1,GCA_017918395.1
Staphylococcus aureus,PDS000136077.1,PDT001607065.1,GCA_028510155.1
Staphylococcus aureus,PDS000111986.1,PDT001342427.1,GCA_023852755.1
Staphylococcus aureus,PDS000112008.1,PDT001342429.1,GCA_023852795.1
Staphylococcus aureus,PDS000144235.1,PDT001713204.1,
Staphylococcus aureus,PDS000134910.1,PDT001596054.1,
Staphylococcus aureus,PDS000134867.1,PDT001595724.1,
Staphylococcus aureus,PDS000127406.2,PDT001521746.1,
Staphylococcus aureus,PDS000127455.1,PDT001520738.1,GCA_026838315.1
Staphylococcus aureus,PDS000132159.1,PDT001568939.1,GCA_027771885.1
Staphylococcus aureus,PDS000097870.1,PDT001162731.1,GCA_020591095.1
Staphylococcus aureus,PDS000097878.1,PDT001162732.1,GCA_020591125.1
Staphylococcus aureus,PDS000154596.1,PDT001836311.1,GCA_032027805.1
Staphylococcus aureus,PDS000137503.1,PDT001639395.1,GCA_028802385.1
Staphylococcus aureus,PDS000119683.3,PDT001522076.1,GCA_026770745.1
Staphylococcus aureus,PDS000092405.1,PDT001082308.1,GCA_019098705.1
Staphylococcus aureus,PDS000092044.1,PDT001077494.1,GCA_019014225.1
Staphylococcus aureus,PDS000092467.1,PDT001083625.1,GCA_019117915.1
Staphylococcus aureus,PDS000092454.1,PDT001083850.1,GCA_019127035.1
Staphylococcus aureus,PDS000168512.1,PDT002007833.1,GCA_033960105.1
Staphylococcus aureus,PDS000135982.3,PDT001250970.1,GCA_022240505.1
Staphylococcus aureus,PDS000136036.1,PDT001607681.1,
Staphylococcus aureus,PDS000110257.4,PDT001317239.1,GCA_023613615.1
Staphylococcus aureus,PDS000110399.1,PDT001316838.1,GCA_023595165.1
Staphylococcus aureus,PDS000110400.1,PDT001317629.1,GCA_023596425.1
Staphylococcus aureus,PDS000150268.1,PDT001783538.1,GCA_030288495.1
Staphylococcus aureus,PDS000150277.1,PDT001783522.1,GCA_030288175.1
Staphylococcus aureus,PDS000109014.3,PDT001377162.1,GCA_024497315.1
Staphylococcus aureus,PDS000107769.3,PDT001285236.1,GCA_022900035.1
Staphylococcus aureus,PDS000128683.1,PDT001501279.1,GCA_026434675.1
Staphylococcus aureus,PDS000128717.1,PDT001536034.1,GCA_026975795.1
Staphylococcus aureus,PDS000125388.2,PDT001501682.1,GCA_026426075.1
Staphylococcus aureus,PDS000128987.1,PDT001501212.1,GCA_026436275.1
Staphylococcus aureus,PDS000128894.1,PDT001536169.1,GCA_026974085.1
Staphylococcus aureus,PDS000133434.1,PDT001578898.1,GCA_027961405.1
Staphylococcus aureus,PDS000133449.2,PDT001578935.1,GCA_027959625.1
Staphylococcus aureus,PDS000133505.1,PDT000078935.2,GCA_001193975.1
Staphylococcus aureus,PDS000133472.1,PDT001578794.1,GCA_027964665.1
Staphylococcus aureus,PDS000154588.1,PDT001836321.1,GCA_032026705.1
Staphylococcus aureus,PDS000128981.2,PDT001536403.1,GCA_026969315.1
Staphylococcus aureus,PDS000163718.1,PDT001949515.1,GCA_032910765.1
Staphylococcus aureus,PDS000148926.1,PDT001773318.1,GCA_030242905.1
Staphylococcus aureus,PDS000148837.1,PDT001507509.1,GCA_026604355.1
Staphylococcus aureus,PDS000148813.1,PDT001507747.1,GCA_026588415.1
Staphylococcus aureus,PDS000163712.1,PDT001949499.1,GCA_032910445.1
Staphylococcus aureus,PDS000136402.1,PDT001611816.1,GCA_028587165.1
Staphylococcus aureus,PDS000136385.1,PDT001611907.1,GCA_028585215.1
Staphylococcus aureus,PDS000133609.1,PDT000108852.2,GCA_015613465.2
Staphylococcus aureus,PDS000131588.1,PDT001563748.1,GCA_027656945.1
Staphylococcus aureus,PDS000131533.2,PDT002090480.1,
Staphylococcus aureus,PDS000131141.1,PDT001559946.1,GCA_027798415.1
Staphylococcus aureus,PDS000131128.1,PDT001559908.1,GCA_027799015.1
Staphylococcus aureus,PDS000131739.1,PDT001563642.1,GCA_027657365.1
Staphylococcus aureus,PDS000131220.3,PDT002088974.1,
Staphylococcus aureus,PDS000131765.1,PDT001565453.1,GCA_027742605.1
Staphylococcus aureus,PDS000175205.1,PDT002090751.1,
Staphylococcus aureus,PDS000131340.2,PDT001562370.1,GCA_027649885.1
Staphylococcus aureus,PDS000131882.1,PDT001566133.1,GCA_027757225.1
Staphylococcus aureus,PDS000131788.1,PDT001561256.1,GCA_027719685.1
Staphylococcus aureus,PDS000138228.2,PDT001646656.1,GCA_029005355.1
Staphylococcus aureus,PDS000150243.1,PDT001783521.1,GCA_030288155.1
Staphylococcus aureus,PDS000137713.1,PDT001643375.1,GCA_028968585.1
Staphylococcus aureus,PDS000137872.1,PDT001643795.1,GCA_028958405.1
Staphylococcus aureus,PDS000152267.1,PDT001808977.1,GCA_030403875.1
Staphylococcus aureus,PDS000142530.1,PDT001697036.1,GCA_029853655.1
Staphylococcus aureus,PDS000154370.1,PDT001831791.1,GCA_032322495.1
Staphylococcus aureus,PDS000155343.1,PDT001846304.1,GCA_030687025.1
Staphylococcus aureus,PDS000150872.1,PDT001793065.1,GCA_030352765.1
Staphylococcus aureus,PDS000144648.1,PDT001717798.1,GCA_029930535.1
Staphylococcus aureus,PDS000154578.1,PDT001836299.1,GCA_032028715.1
Staphylococcus aureus,PDS000161025.1,PDT001908166.1,GCA_032140755.1
Staphylococcus aureus,PDS000193596.1,PDT002064770.1,GCA_036042075.1
Staphylococcus aureus,PDS000175111.1,PDT002089997.1,
Staphylococcus aureus,PDS000175076.1,PDT002089076.1,
Staphylococcus aureus,PDS000175128.1,PDT002089120.1,
Staphylococcus aureus,PDS000181728.1,PDT002154876.1,GCA_039066575.1
Staphylococcus aureus,PDS000187864.1,PDT001214508.1,GCA_021327595.1
Staphylococcus aureus,PDS000194569.1,PDT002339800.1,
Staphylococcus aureus,PDS000098101.2,PDT001072985.1,GCA_018915275.1
Staphylococcus aureus,PDS000068646.1,PDT000371506.2,GCA_003424885.1
Staphylococcus aureus,PDS000144432.1,PDT001712268.1,GCA_033840465.1
Staphylococcus aureus,PDS000144497.1,PDT001713499.1,
Staphylococcus aureus,PDS000144059.1,PDT001715709.1,GCA_033775715.1
Staphylococcus aureus,PDS000144036.1,PDT001714877.1,
Staphylococcus aureus,PDS000120790.1,PDT000015966.3,GCA_000418345.1
Staphylococcus aureus,PDS000129963.1,PDT001546013.1,GCA_027290745.1
Staphylococcus aureus,PDS000068204.1,PDT000164891.2,GCA_900097335.1
Staphylococcus aureus,PDS000069274.1,PDT000079064.2,GCA_001196655.1
Staphylococcus aureus,PDS000128635.1,PDT001532861.1,GCA_027121275.1
Staphylococcus aureus,PDS000128557.1,PDT001532654.1,GCA_027127535.1
Staphylococcus aureus,PDS000128566.1,PDT001532815.1,GCA_027122135.1
Staphylococcus aureus,PDS000129480.1,PDT001541450.1,GCA_027211345.1
Staphylococcus aureus,PDS000129498.1,PDT001541122.1,GCA_027216765.1
Staphylococcus aureus,PDS000129499.1,PDT001541384.1,GCA_027211665.1
Staphylococcus aureus,PDS000130470.1,PDT001553738.1,GCA_027527645.1
Staphylococcus aureus,PDS000130658.1,PDT001554672.1,GCA_027512965.1
Staphylococcus aureus,PDS000130506.1,PDT001554474.1,GCA_027516925.1
Staphylococcus aureus,PDS000130666.1,PDT001554725.1,GCA_027511925.1
Staphylococcus aureus,PDS000130574.1,PDT001554879.1,GCA_027508805.1
Staphylococcus aureus,PDS000134981.1,PDT001521030.1,GCA_026899325.1
Staphylococcus aureus,PDS000132068.1,PDT001567456.1,
Staphylococcus aureus,PDS000129503.1,PDT001540521.1,GCA_027201285.1
Staphylococcus aureus,PDS000137772.1,PDT001556157.1,GCA_027545185.1
Staphylococcus aureus,PDS000070378.2,PDT001583215.1,GCA_028074115.1
Staphylococcus aureus,PDS000140330.1,PDT001669475.1,GCA_029390575.1
Staphylococcus aureus,PDS000144382.6,PDT000083771.2,GCA_001289265.1
Staphylococcus aureus,PDS000144377.1,PDT000083695.2,GCA_001287725.1
Staphylococcus aureus,PDS000126736.1,PDT001511127.1,GCA_026641215.1
Staphylococcus aureus,PDS000134226.1,PDT000953174.1,GCA_016838305.1
Staphylococcus aureus,PDS000085017.1,PDT000811565.1,GCA_015577685.1
Staphylococcus aureus,PDS000067858.1,PDT000811664.1,GCA_015576275.1
Staphylococcus aureus,PDS000128208.1,PDT001529036.1,GCA_026962415.1
Staphylococcus aureus,PDS000128164.1,PDT001529078.1,GCA_026941535.1
Staphylococcus aureus,PDS000069444.1,PDT000772755.2,GCA_903798985.1
Staphylococcus aureus,PDS000157424.1,PDT001870299.1,GCA_031253515.1
Staphylococcus aureus,PDS000130760.1,PDT001555763.1,
Staphylococcus aureus,PDS000133775.1,PDT001582650.1,
Staphylococcus aureus,PDS000093076.1,PDT000184796.2,GCA_015611345.2
Staphylococcus aureus,PDS000134233.1,PDT001589672.1,
Staphylococcus aureus,PDS000127826.1,PDT001525857.1,
Staphylococcus aureus,PDS000130256.1,PDT001550713.1,
Staphylococcus aureus,PDS000127526.1,PDT001523438.1,GCA_026860375.1
Staphylococcus aureus,PDS000068915.3,PDT000284430.2,GCA_900251805.1
Staphylococcus aureus,PDS000134254.1,PDT000284443.2,GCA_900251935.1
Staphylococcus aureus,PDS000143809.1,PDT001710617.1,
Staphylococcus aureus,PDS000112187.2,PDT001344736.1,
Staphylococcus aureus,PDS000111835.1,PDT001337688.1,GCA_024019205.1
Staphylococcus aureus,PDS000112321.1,PDT001347038.1,
Staphylococcus aureus,PDS000111806.1,PDT001337553.1,GCA_024021855.1
Staphylococcus aureus,PDS000154369.1,PDT001831804.1,GCA_032322315.1
Staphylococcus aureus,PDS000122315.1,PDT001191166.1,
Staphylococcus aureus,PDS000135067.2,PDT001597966.1,GCA_028358235.1
Staphylococcus aureus,PDS000129765.1,PDT001544088.1,
Staphylococcus aureus,PDS000165791.1,PDT001976182.1,GCA_033533535.1
Staphylococcus aureus,PDS000135113.1,PDT001536769.1,GCA_027014995.1
Staphylococcus aureus,PDS000135116.1,PDT001596562.1,GCA_028333185.1
Staphylococcus aureus,PDS000085253.1,PDT001012999.1,GCA_018309985.1
Staphylococcus aureus,PDS000130267.1,PDT001550060.1,GCA_027489785.1
Staphylococcus aureus,PDS000136135.1,PDT001608311.1,GCA_028537505.1
Staphylococcus aureus,PDS000129382.1,PDT001540021.1,
Staphylococcus aureus,PDS000134853.1,PDT001520551.1,GCA_026841395.1
Staphylococcus aureus,PDS000133186.1,PDT001576133.1,GCA_028003305.1
Staphylococcus aureus,PDS000194665.1,PDT002340522.1,
Staphylococcus aureus,PDS000165953.1,PDT001976006.1,GCA_033535235.1
Staphylococcus aureus,PDS000165946.1,PDT001976710.1,GCA_033556415.1
Staphylococcus aureus,PDS000144954.3,PDT001720192.1,GCA_029949215.1
Staphylococcus aureus,PDS000160639.2,PDT001901967.1,GCA_032003085.1
Staphylococcus aureus,PDS000188917.1,PDT002261689.1,GCA_040785445.1
Staphylococcus aureus,PDS000161019.1,PDT001906109.1,
Staphylococcus aureus,PDS000170354.1,PDT002033628.1,
Staphylococcus aureus,PDS000170315.1,PDT002034015.1,
Staphylococcus aureus,PDS000130548.3,PDT001553196.1,GCA_027535365.1
Staphylococcus aureus,PDS000126321.1,PDT001507938.1,
Staphylococcus aureus,PDS000174062.2,PDT002080312.1,GCA_036631685.1
Staphylococcus aureus,PDS000135442.1,PDT001600837.1,
Staphylococcus aureus,PDS000142438.1,PDT001695039.1,GCA_030900145.1
Staphylococcus aureus,PDS000125236.1,PDT001500225.1,GCA_026449265.1
Staphylococcus aureus,PDS000125286.1,PDT001499979.1,GCA_026450845.1
Staphylococcus aureus,PDS000170805.1,PDT001500637.1,GCA_026444205.1
Staphylococcus aureus,PDS000125782.1,PDT001498856.3,GCA_026463085.1
Staphylococcus aureus,PDS000127133.1,PDT000069004.2,GCA_001046145.1
Staphylococcus aureus,PDS000127181.1,PDT001516883.1,GCA_026749455.1
Staphylococcus aureus,PDS000135826.1,PDT001606810.1,GCA_028466525.1
Staphylococcus aureus,PDS000134874.1,PDT001596232.1,GCA_028257565.1
Staphylococcus aureus,PDS000129202.1,PDT001538465.1,GCA_027139115.1
Staphylococcus aureus,PDS000129211.1,PDT001538428.1,GCA_027139535.1
Staphylococcus aureus,PDS000069102.1,PDT000210197.2,GCA_002125805.1
Staphylococcus aureus,PDS000140354.1,PDT001523978.1,GCA_027255015.1
Staphylococcus aureus,PDS000135044.1,PDT001597640.1,GCA_028312385.1
Staphylococcus aureus,PDS000156613.1,PDT000222229.2,GCA_002209825.1
Staphylococcus aureus,PDS000134439.1,PDT001516475.1,GCA_026740295.1
Staphylococcus aureus,PDS000129136.1,PDT001537056.1,GCA_027002775.1
Staphylococcus aureus,PDS000167805.1,PDT001998151.1,GCA_033917145.1
Staphylococcus aureus,PDS000167845.1,PDT001998597.1,GCA_033908335.1
Staphylococcus aureus,PDS000127642.1,PDT001525632.1,GCA_026890615.1
Staphylococcus aureus,PDS000136007.2,PDT001977342.1,GCA_033553535.1
Staphylococcus aureus,PDS000160920.1,PDT001596730.1,GCA_028303045.1
Staphylococcus aureus,PDS000069536.1,PDT000813912.1,GCA_009462595.1
Staphylococcus aureus,PDS000069548.1,PDT000813812.1,GCA_009460625.1
Staphylococcus aureus,PDS000128073.1,PDT001530134.1,GCA_027251835.1
Staphylococcus aureus,PDS000128113.1,PDT001530410.1,GCA_027206425.1
Staphylococcus aureus,PDS000128100.1,PDT001530132.1,GCA_027251875.1
Staphylococcus aureus,PDS000128036.1,PDT001530962.1,GCA_027184785.1
Staphylococcus aureus,PDS000069743.1,PDT000693428.2,GCA_011024305.1
Staphylococcus aureus,PDS000189138.1,PDT001078384.1,GCA_019050015.1
Staphylococcus aureus,PDS000067837.1,PDT000648512.2,GCA_009751275.1
Staphylococcus aureus,PDS000127014.1,PDT001516029.1,GCA_026725555.1
Staphylococcus aureus,PDS000096147.1,PDT001135116.1,GCA_020075365.1
Staphylococcus aureus,PDS000109680.1,PDT001307524.1,GCA_023362595.1
Staphylococcus aureus,PDS000102923.1,PDT001224330.1,GCA_021476025.1
Staphylococcus aureus,PDS000103488.1,PDT001231472.1,GCA_021574035.1
Staphylococcus aureus,PDS000102890.2,PDT001378874.2,GCA_024548865.1
Staphylococcus aureus,PDS000126211.1,PDT001501939.1,GCA_026517285.1
Staphylococcus aureus,PDS000189007.1,PDT001076417.1,GCA_018986235.1
Staphylococcus aureus,PDS000129260.1,PDT001538792.1,GCA_027145945.1
Staphylococcus aureus,PDS000129206.1,PDT001538683.1,GCA_027148885.1
Staphylococcus aureus,PDS000133404.1,PDT001578274.1,GCA_027986125.1
Staphylococcus aureus,PDS000133348.1,PDT001578153.1,GCA_027989805.1
Staphylococcus aureus,PDS000074414.2,PDT000871114.1,GCA_015541935.1
Staphylococcus aureus,PDS000111980.1,PDT001342436.1,GCA_023852935.1
Staphylococcus aureus,PDS000168659.1,PDT001519231.1,GCA_026771125.1
Staphylococcus aureus,PDS000127423.1,PDT001521170.1,GCA_026834375.1
Staphylococcus aureus,PDS000127427.1,PDT001520434.1,GCA_026844075.1
Staphylococcus aureus,PDS000131987.1,PDT001521685.1,
Staphylococcus aureus,PDS000097867.1,PDT001162694.1,GCA_020589135.1
Staphylococcus aureus,PDS000137509.1,PDT001639394.1,GCA_028802405.1
Staphylococcus aureus,PDS000097143.1,PDT001148313.1,GCA_020389445.1
Staphylococcus aureus,PDS000092052.1,PDT001077383.1,GCA_018997095.1
Staphylococcus aureus,PDS000091744.1,PDT001075237.1,GCA_018984215.1
Staphylococcus aureus,PDS000092073.1,PDT001077759.1,GCA_019017645.1
Staphylococcus aureus,PDS000092058.1,PDT001077480.1,GCA_019013945.1
Staphylococcus aureus,PDS000092455.1,PDT001083677.1,GCA_019121785.1
Staphylococcus aureus,PDS000126223.1,PDT001502117.1,GCA_026526595.1
Staphylococcus aureus,PDS000188928.1,PDT001072913.1,GCA_018912445.1
Staphylococcus aureus,PDS000144716.1,PDT001718678.1,GCA_033752975.1
Staphylococcus aureus,PDS000168509.1,PDT002007849.1,GCA_033956845.1
Staphylococcus aureus,PDS000091495.2,PDT001071380.1,GCA_018923115.1
Staphylococcus aureus,PDS000136078.1,PDT001607664.1,
Staphylococcus aureus,PDS000135992.1,PDT001607663.1,
Staphylococcus aureus,PDS000117264.1,PDT001408893.1,GCA_024899245.1
Staphylococcus aureus,PDS000127148.1,PDT001516279.1,GCA_026743495.1
Staphylococcus aureus,PDS000127160.1,PDT001516492.1,GCA_026741255.1
Staphylococcus aureus,PDS000150228.1,PDT001250005.1,GCA_022214635.1
Staphylococcus aureus,PDS000137473.1,PDT001385693.1,GCA_024590375.1
Staphylococcus aureus,PDS000128917.1,PDT001534472.1,GCA_027082155.1
Staphylococcus aureus,PDS000128816.1,PDT001534467.1,GCA_027082375.1
Staphylococcus aureus,PDS000128935.1,PDT001535974.1,GCA_026977075.1
Staphylococcus aureus,PDS000128694.1,PDT001536347.1,GCA_026970435.1
Staphylococcus aureus,PDS000128752.1,PDT001534933.1,GCA_027035395.1
Staphylococcus aureus,PDS000133481.1,PDT001578823.1,GCA_027963645.1
Staphylococcus aureus,PDS000128971.1,PDT001536020.1,GCA_026976095.1
Staphylococcus aureus,PDS000069869.4,PDT000974375.1,GCA_017097985.1
Staphylococcus aureus,PDS000082303.1,PDT000974645.1,GCA_017091885.1
Staphylococcus aureus,PDS000133328.1,PDT001578690.1,GCA_027966725.1
Staphylococcus aureus,PDS000163722.1,PDT001949369.1,GCA_032907845.1
Staphylococcus aureus,PDS000126486.2,PDT001773202.1,GCA_030240335.1
Staphylococcus aureus,PDS000131526.1,PDT001564484.1,GCA_027874565.1
Staphylococcus aureus,PDS000131557.1,PDT001563727.1,
Staphylococcus aureus,PDS000131489.2,PDT001563354.1,GCA_027705545.1
Staphylococcus aureus,PDS000131549.1,PDT001563132.1,GCA_027869985.1
Staphylococcus aureus,PDS000131243.2,PDT001566193.1,GCA_027766905.1
Staphylococcus aureus,PDS000175317.1,PDT001565620.1,GCA_027740825.1
Staphylococcus aureus,PDS000131758.1,PDT001565123.1,GCA_027736325.1
Staphylococcus aureus,PDS000175227.1,PDT002090823.1,
Staphylococcus aureus,PDS000175190.1,PDT001559217.1,GCA_027826655.1
Staphylococcus aureus,PDS000175192.1,PDT002090730.1,
Staphylococcus aureus,PDS000175200.1,PDT001562791.1,GCA_027633505.1
Staphylococcus aureus,PDS000128961.2,PDT001561332.1,GCA_027643645.1
Staphylococcus aureus,PDS000131572.1,PDT001562598.1,GCA_027632825.1
Staphylococcus aureus,PDS000159205.1,PDT001889196.1,GCA_031618755.1
Staphylococcus aureus,PDS000131333.1,PDT001562203.1,GCA_027629755.1
Staphylococcus aureus,PDS000131625.1,PDT001562305.1,GCA_027650725.1
Staphylococcus aureus,PDS000131525.1,PDT001562074.1,GCA_027717465.1
Staphylococcus aureus,PDS000131603.1,PDT001562521.1,GCA_027648325.1
Staphylococcus aureus,PDS000137754.2,PDT001642695.1,GCA_028983295.1
Staphylococcus aureus,PDS000163735.1,PDT001507636.1,GCA_026589975.1
Staphylococcus aureus,PDS000092495.3,PDT001083632.1,GCA_019118045.1
Staphylococcus aureus,PDS000150708.1,PDT001791597.1,GCA_030345195.1
Staphylococcus aureus,PDS000161678.1,PDT001918003.1,GCA_032459675.1
Staphylococcus aureus,PDS000154593.1,PDT001836238.1,GCA_032030895.1
Staphylococcus aureus,PDS000154569.1,PDT001836116.1,GCA_032033095.1
Staphylococcus aureus,PDS000162472.1,PDT001931419.1,GCA_032649385.1
Staphylococcus aureus,PDS000182702.1,PDT002164898.1,GCA_039634705.1
Staphylococcus aureus,PDS000181665.2,PDT002157241.1,GCA_039525315.1
Staphylococcus aureus,PDS000183792.3,PDT002329055.1,GCA_041321455.1
Staphylococcus aureus,PDS000193585.1,PDT002329092.1,GCA_041322195.1
Staphylococcus aureus,PDS000176023.1,PDT002100235.1,GCA_037020065.1
Staphylococcus aureus,PDS000175092.1,PDT002089929.1,
Staphylococcus aureus,PDS000190496.2,PDT002286869.1,
Staphylococcus aureus,PDS000190490.1,PDT002286533.1,
Staphylococcus aureus,PDS000190478.1,PDT001083724.1,GCA_019122735.1
Staphylococcus aureus,PDS000188798.1,PDT002257022.1,
Staphylococcus aureus,PDS000194562.1,PDT002339360.1,
Staphylococcus aureus,PDS000194563.1,PDT002339901.1,
Staphylococcus aureus,PDS000132290.1,PDT001571133.1,GCA_027837115.1
Staphylococcus aureus,PDS000144392.1,PDT001715087.1,
Staphylococcus aureus,PDS000144397.1,PDT001711880.1,
Staphylococcus aureus,PDS000144068.1,PDT001715883.1,GCA_033772395.1
Staphylococcus aureus,PDS000144090.1,PDT001712708.1,GCA_032223665.1
Staphylococcus aureus,PDS000144362.1,PDT001713271.1,
Staphylococcus aureus,PDS000144230.1,PDT001711866.1,
Staphylococcus aureus,PDS000069911.1,PDT000166656.2,GCA_900083245.1
Staphylococcus aureus,PDS000144404.1,PDT001715214.1,
Staphylococcus aureus,PDS000144256.1,PDT001711670.1,GCA_032266395.1
Staphylococcus aureus,PDS000144094.1,PDT001711991.1,
Staphylococcus aureus,PDS000144207.1,PDT001714080.1,
Staphylococcus aureus,PDS000144454.1,PDT001713094.1,GCA_033823445.1
Staphylococcus aureus,PDS000128474.1,PDT001533043.1,GCA_027117835.1
Staphylococcus aureus,PDS000128489.1,PDT001532684.1,GCA_027126835.1
Staphylococcus aureus,PDS000069267.1,PDT000078885.2,GCA_001192955.1
Staphylococcus aureus,PDS000069228.1,PDT000090529.2,GCA_001353675.1
Staphylococcus aureus,PDS000069236.1,PDT000079776.2,GCA_001211665.1
Staphylococcus aureus,PDS000129825.1,PDT001543820.1,
Staphylococcus aureus,PDS000129863.1,PDT001543934.1,
Staphylococcus aureus,PDS000129561.1,PDT001541298.1,
Staphylococcus aureus,PDS000130687.1,PDT001554146.1,GCA_027523405.1
Staphylococcus aureus,PDS000130629.1,PDT001554546.1,GCA_027515505.1
Staphylococcus aureus,PDS000130641.1,PDT001554712.1,GCA_027512145.1
Staphylococcus aureus,PDS000130482.2,PDT001553904.1,
Staphylococcus aureus,PDS000130552.1,PDT001555124.1,GCA_027503845.1
Staphylococcus aureus,PDS000130532.1,PDT001553849.1,
Staphylococcus aureus,PDS000130715.1,PDT001553866.1,
Staphylococcus aureus,PDS000130429.1,PDT001553501.1,
Staphylococcus aureus,PDS000137831.1,PDT001646075.1,
Staphylococcus aureus,PDS000137796.1,PDT001646226.1,
Staphylococcus aureus,PDS000137794.1,PDT001646357.1,
Staphylococcus aureus,PDS000134921.1,PDT001595761.1,
Staphylococcus aureus,PDS000127422.2,PDT001567510.1,
Staphylococcus aureus,PDS000131959.1,PDT001567227.1,
Staphylococcus aureus,PDS000132121.1,PDT001567550.1,
Staphylococcus aureus,PDS000129420.1,PDT001540591.1,GCA_027191685.1
Staphylococcus aureus,PDS000130052.1,PDT001548333.1,
Staphylococcus aureus,PDS000135294.1,PDT001598503.1,
Staphylococcus aureus,PDS000067931.1,PDT000811032.1,
Staphylococcus aureus,PDS000069158.1,PDT000170467.2,GCA_900126005.1
Staphylococcus aureus,PDS000140099.1,PDT001667940.1,GCA_029404435.1
Staphylococcus aureus,PDS000180466.1,PDT002131558.1,
Staphylococcus aureus,PDS000126744.1,PDT001511065.1,GCA_026642995.1
Staphylococcus aureus,PDS000128131.1,PDT001529072.1,GCA_026938985.1
Staphylococcus aureus,PDS000069475.1,PDT000772438.2,GCA_903812515.1
Staphylococcus aureus,PDS000069330.9,PDT001737057.1,GCA_033606895.1
Staphylococcus aureus,PDS000133782.1,PDT001582709.1,
Staphylococcus aureus,PDS000133779.1,PDT001582651.1,
Staphylococcus aureus,PDS000130272.1,PDT001550531.1,
Staphylococcus aureus,PDS000127543.1,PDT001523461.1,GCA_026858815.1
Staphylococcus aureus,PDS000133244.1,PDT001573997.1,
Staphylococcus aureus,PDS000133150.1,PDT001574001.1,
Staphylococcus aureus,PDS000134952.1,PDT001595593.1,
Staphylococcus aureus,PDS000143892.1,PDT001710890.1,
Staphylococcus aureus,PDS000133934.1,PDT001585696.1,GCA_028087955.1
Staphylococcus aureus,PDS000111923.1,PDT001337458.1,
