scientific_name,erd_group,target_acc,asm_acc
Pseudomonas aeruginosa,PDS000101691.1,PDT001210060.1,GCA_021600745.1
Pseudomonas aeruginosa,PDS000112394.1,PDT001348470.1,GCA_024009855.1
Pseudomonas aeruginosa,PDS000112309.1,PDT001346342.1,GCA_023918085.1
Pseudomonas aeruginosa,PDS000112144.1,PDT001343623.1,GCA_023964575.1
Pseudomonas aeruginosa,PDS000134553.1,PDT001593676.1,
Pseudomonas aeruginosa,PDS000120644.1,PDT001451059.1,GCA_025658615.1
Pseudomonas aeruginosa,PDS000117664.1,PDT001413974.1,GCA_025129615.1
Pseudomonas aeruginosa,PDS000117716.1,PDT001414021.1,GCA_025130555.1
Pseudomonas aeruginosa,PDS000117692.1,PDT001414055.1,GCA_025131655.1
Pseudomonas aeruginosa,PDS000127364.1,PDT001518933.1,GCA_026711025.1
Pseudomonas aeruginosa,PDS000189605.1,PDT002273806.1,GCA_040901085.1
Pseudomonas aeruginosa,PDS000146122.1,PDT001736400.1,GCA_030015935.1
Pseudomonas aeruginosa,PDS000171785.1,PDT002055293.1,GCA_035728305.1
Pseudomonas aeruginosa,PDS000166607.1,PDT001984098.1,GCA_033655365.1
Pseudomonas aeruginosa,PDS000190991.1,PDT002085524.1,GCA_036764295.1
Pseudomonas aeruginosa,PDS000085221.1,PDT001013991.1,GCA_021662035.1
Pseudomonas aeruginosa,PDS000172701.1,PDT002066842.1,GCA_036233635.1
Pseudomonas aeruginosa,PDS000010332.3,PDT000172875.1,GCA_900145245.1
Pseudomonas aeruginosa,PDS000171022.1,PDT002042724.1,GCA_034815805.1
Pseudomonas aeruginosa,PDS000075446.3,PDT000883540.1,
Pseudomonas aeruginosa,PDS000075442.3,PDT001193111.1,
Pseudomonas aeruginosa,PDS000064601.1,PDT000768329.1,GCA_021677715.1
Pseudomonas aeruginosa,PDS000124891.1,PDT001492955.1,GCA_026359135.1
Pseudomonas aeruginosa,PDS000146226.1,PDT001737644.1,GCA_950101055.1
Pseudomonas aeruginosa,PDS000171223.1,PDT002045296.1,GCA_035007365.1
Pseudomonas aeruginosa,PDS000182494.1,PDT002164315.1,
Pseudomonas aeruginosa,PDS000047547.8,PDT002164221.1,
Pseudomonas aeruginosa,PDS000182592.1,PDT002164204.1,
Pseudomonas aeruginosa,PDS000192180.1,PDT002305310.1,
Pseudomonas aeruginosa,PDS000095923.7,PDT001132203.3,GCA_021645365.3
Pseudomonas aeruginosa,PDS000076626.3,PDT000899087.3,GCA_021666275.3
Pseudomonas aeruginosa,PDS000117627.1,PDT001413270.1,GCA_025105725.1
Pseudomonas aeruginosa,PDS000092721.1,PDT000152783.2,
Pseudomonas aeruginosa,PDS000078007.1,PDT000923309.1,GCA_016339205.1
Pseudomonas aeruginosa,PDS000167260.1,PDT000923219.1,GCA_016337405.1
Pseudomonas aeruginosa,PDS000167586.1,PDT001997094.1,GCA_033937905.1
Pseudomonas aeruginosa,PDS000053178.3,PDT000906852.1,GCA_015764245.1
Pseudomonas aeruginosa,PDS000117123.1,PDT001406378.1,GCA_024836805.1
Pseudomonas aeruginosa,PDS000101968.2,PDT001211930.1,GCA_021591245.1
Pseudomonas aeruginosa,PDS000056705.1,PDT000686175.1,GCA_010607905.1
Pseudomonas aeruginosa,PDS000073925.1,PDT000866079.1,GCA_021668975.1
Pseudomonas aeruginosa,PDS000094864.2,PDT001113304.1,GCA_019686305.1
Pseudomonas aeruginosa,PDS000040425.9,PDT002249304.1,GCA_040659075.1
Pseudomonas aeruginosa,PDS000178041.1,PDT002110219.1,GCA_037104525.1
Pseudomonas aeruginosa,PDS000112137.5,PDT001758272.2,GCA_033059615.2
Pseudomonas aeruginosa,PDS000140985.2,PDT002067255.1,
Pseudomonas aeruginosa,PDS000140983.1,PDT001676909.1,
Pseudomonas aeruginosa,PDS000114784.1,PDT001375079.1,GCA_024464635.1
Pseudomonas aeruginosa,PDS000142356.1,PDT001695854.1,GCA_029840175.1
Pseudomonas aeruginosa,PDS000120651.1,PDT001451078.1,GCA_025660985.1
Pseudomonas aeruginosa,PDS000117685.1,PDT001414009.1,GCA_025130315.1
Pseudomonas aeruginosa,PDS000117702.1,PDT001413792.1,GCA_025124075.1
Pseudomonas aeruginosa,PDS000174292.1,PDT002081923.2,GCA_036665395.1
Pseudomonas aeruginosa,PDS000188223.1,PDT002249240.1,GCA_040657795.1
Pseudomonas aeruginosa,PDS000189606.1,PDT001615196.1,GCA_028607285.1
Pseudomonas aeruginosa,PDS000163074.2,PDT002075474.1,GCA_036529575.1
Pseudomonas aeruginosa,PDS000145599.2,PDT001730331.1,GCA_029987555.1
Pseudomonas aeruginosa,PDS000145595.1,PDT001730332.1,GCA_029987565.1
Pseudomonas aeruginosa,PDS000155778.3,PDT001898066.1,GCA_031850775.1
Pseudomonas aeruginosa,PDS000154734.4,PDT001897902.1,GCA_031847515.1
Pseudomonas aeruginosa,PDS000154749.3,PDT001898049.1,GCA_031850455.1
Pseudomonas aeruginosa,PDS000157950.1,PDT001877384.1,GCA_031205885.1
Pseudomonas aeruginosa,PDS000174298.1,PDT002081872.2,GCA_036664375.1
Pseudomonas aeruginosa,PDS000175364.1,PDT002094647.1,GCA_036904685.1
Pseudomonas aeruginosa,PDS000077990.2,PDT000923383.1,GCA_016340685.1
Pseudomonas aeruginosa,PDS000134557.2,PDT001593422.1,
Pseudomonas aeruginosa,PDS000183772.1,PDT002179495.1,
Pseudomonas aeruginosa,PDS000195138.1,PDT002243919.1,
Pseudomonas aeruginosa,PDS000199109.1,PDT002243868.1,
Pseudomonas aeruginosa,PDS000189144.3,PDT002265899.1,
Pseudomonas aeruginosa,PDS000063752.1,PDT000754197.1,GCA_021685115.1
Pseudomonas aeruginosa,PDS000025731.1,PDT000094993.1,GCA_001444955.1
Pseudomonas aeruginosa,PDS000055537.4,PDT000755550.2,
Pseudomonas aeruginosa,PDS000116099.1,PDT001200990.1,GCA_021603225.1
Pseudomonas aeruginosa,PDS000100004.1,PDT001193156.1,
Pseudomonas aeruginosa,PDS000113830.4,PDT001361981.1,GCA_024303385.1
Pseudomonas aeruginosa,PDS000125928.1,PDT001505169.1,GCA_026534415.1
Pseudomonas aeruginosa,PDS000160764.1,PDT001902601.1,GCA_032030295.1
Pseudomonas aeruginosa,PDS000171088.1,PDT002043238.1,
Pseudomonas aeruginosa,PDS000018719.2,PDT000287649.1,GCA_002927035.1
Pseudomonas aeruginosa,PDS000182487.1,PDT000045228.1,GCA_000792095.1
Pseudomonas aeruginosa,PDS000182547.1,PDT002164106.1,
Pseudomonas aeruginosa,PDS000167597.2,PDT001636275.3,GCA_028753595.3
Pseudomonas aeruginosa,PDS000179485.1,PDT001203062.4,
Pseudomonas aeruginosa,PDS000142104.3,PDT001693037.3,GCA_029833775.3
Pseudomonas aeruginosa,PDS000047542.1,PDT000096285.1,GCA_001449605.1
Pseudomonas aeruginosa,PDS000044224.1,PDT000483015.1,GCA_004372595.1
Pseudomonas aeruginosa,PDS000038902.1,PDT000411773.1,GCA_003838825.1
Pseudomonas aeruginosa,PDS000016055.1,PDT000243155.1,GCA_002326455.1
Pseudomonas aeruginosa,PDS000167572.1,PDT001997093.1,GCA_033937925.1
Pseudomonas aeruginosa,PDS000167273.1,PDT001993768.1,GCA_033893665.1
Pseudomonas aeruginosa,PDS000112254.2,PDT001346447.1,GCA_023917525.1
Pseudomonas aeruginosa,PDS000092761.2,PDT001087587.1,GCA_021657895.1
Pseudomonas aeruginosa,PDS000092640.1,PDT001086034.1,GCA_019167735.1
Pseudomonas aeruginosa,PDS000045765.8,PDT000499979.1,GCA_005154325.1
Pseudomonas aeruginosa,PDS000056689.1,PDT000686226.1,GCA_010609415.1
Pseudomonas aeruginosa,PDS000120345.2,PDT001443641.1,GCA_025603965.1
Pseudomonas aeruginosa,PDS000113915.1,PDT001363075.1,GCA_024322995.1
Pseudomonas aeruginosa,PDS000085566.1,PDT001020840.1,GCA_018279245.1
Pseudomonas aeruginosa,PDS000084883.1,PDT001009307.1,GCA_018026735.1
Pseudomonas aeruginosa,PDS000189602.1,PDT001577322.1,GCA_027856035.1
Pseudomonas aeruginosa,PDS000133038.2,PDT001615385.1,GCA_028608905.1
Pseudomonas aeruginosa,PDS000093299.1,PDT001093785.1,GCA_019281275.1
Pseudomonas aeruginosa,PDS000115681.2,PDT001758480.1,GCA_030069145.1
Pseudomonas aeruginosa,PDS000112304.1,PDT001346104.1,GCA_023921345.1
Pseudomonas aeruginosa,PDS000112286.1,PDT001346069.1,GCA_023922445.1
Pseudomonas aeruginosa,PDS000064599.2,PDT001363402.1,GCA_024351725.1
Pseudomonas aeruginosa,PDS000111721.2,PDT000718669.1,GCA_011947185.1
Pseudomonas aeruginosa,PDS000141388.1,PDT001682443.1,GCA_029604665.1
Pseudomonas aeruginosa,PDS000173853.2,PDT002080975.1,GCA_036692845.1
Pseudomonas aeruginosa,PDS000112386.1,PDT001349801.1,GCA_023934025.1
Pseudomonas aeruginosa,PDS000092763.2,PDT000619029.1,GCA_021708835.1
Pseudomonas aeruginosa,PDS000134552.1,PDT001593680.1,
Pseudomonas aeruginosa,PDS000120635.3,PDT001451052.1,GCA_025658335.1
Pseudomonas aeruginosa,PDS000117618.2,PDT001413835.1,GCA_025124935.1
Pseudomonas aeruginosa,PDS000117708.1,PDT001413769.1,GCA_025123615.1
Pseudomonas aeruginosa,PDS000117714.1,PDT001413742.1,GCA_025123055.1
Pseudomonas aeruginosa,PDS000126629.1,PDT001514308.1,GCA_026623225.1
Pseudomonas aeruginosa,PDS000170538.1,PDT002035270.1,GCA_034486665.1
Pseudomonas aeruginosa,PDS000170537.1,PDT002035284.1,GCA_034485885.1
Pseudomonas aeruginosa,PDS000157984.1,PDT001877458.1,GCA_031208095.1
Pseudomonas aeruginosa,PDS000150693.1,PDT001791582.1,GCA_030345855.1
Pseudomonas aeruginosa,PDS000136867.3,PDT000771138.1,GCA_021673395.1
Pseudomonas aeruginosa,PDS000179233.2,PDT000045437.1,GCA_000796285.1
Pseudomonas aeruginosa,PDS000181855.1,PDT002157234.1,GCA_039549135.1
Pseudomonas aeruginosa,PDS000176356.1,PDT002100405.1,
Pseudomonas aeruginosa,PDS000181153.1,PDT000774849.1,GCA_021669895.1
Pseudomonas aeruginosa,PDS000189159.1,PDT002265949.1,
Pseudomonas aeruginosa,PDS000064615.1,PDT000768352.1,
Pseudomonas aeruginosa,PDS000040854.1,PDT000441885.1,
Pseudomonas aeruginosa,PDS000047551.1,PDT000415859.1,GCA_900618305.1
Pseudomonas aeruginosa,PDS000064602.1,PDT000768315.1,GCA_021678015.1
Pseudomonas aeruginosa,PDS000051144.1,PDT000595648.1,GCA_902204045.1
Pseudomonas aeruginosa,PDS000051142.1,PDT000595495.1,GCA_902202365.1
Pseudomonas aeruginosa,PDS000106528.2,PDT001269099.1,
Pseudomonas aeruginosa,PDS000169349.2,PDT002021381.1,GCA_963433805.1
Pseudomonas aeruginosa,PDS000169543.1,PDT002023438.1,GCA_963427125.1
Pseudomonas aeruginosa,PDS000169951.1,PDT002028866.1,GCA_963451015.1
Pseudomonas aeruginosa,PDS000047546.3,PDT000759720.1,
Pseudomonas aeruginosa,PDS000182586.1,PDT002164381.1,
Pseudomonas aeruginosa,PDS000182475.1,PDT002164346.1,
Pseudomonas aeruginosa,PDS000098318.3,PDT000070640.1,GCA_001064305.1
Pseudomonas aeruginosa,PDS000154834.3,PDT001813818.2,GCA_032569935.2
Pseudomonas aeruginosa,PDS000152220.4,PDT000899203.3,GCA_021665975.3
Pseudomonas aeruginosa,PDS000149192.5,PDT001235956.1,GCA_021739465.1
Pseudomonas aeruginosa,PDS000010411.2,PDT000175357.2,
Pseudomonas aeruginosa,PDS000167564.1,PDT001997065.1,GCA_033938485.1
Pseudomonas aeruginosa,PDS000053173.2,PDT000904158.1,GCA_015738435.1
Pseudomonas aeruginosa,PDS000078028.1,PDT000923505.1,GCA_016343805.1
Pseudomonas aeruginosa,PDS000167353.2,PDT001993852.1,GCA_033872325.1
Pseudomonas aeruginosa,PDS000167317.1,PDT001994118.1,GCA_033891165.1
Pseudomonas aeruginosa,PDS000167258.1,PDT001994300.1,GCA_033887605.1
Pseudomonas aeruginosa,PDS000078021.2,PDT000923320.1,GCA_016339425.1
Pseudomonas aeruginosa,PDS000167337.1,PDT001993681.1,GCA_033895345.1
Pseudomonas aeruginosa,PDS000153167.1,PDT001816310.1,
Pseudomonas aeruginosa,PDS000112265.1,PDT001346532.1,GCA_023917025.1
Pseudomonas aeruginosa,PDS000143099.1,PDT001707119.1,GCA_029871145.1
Pseudomonas aeruginosa,PDS000092643.12,PDT001291371.1,
Pseudomonas aeruginosa,PDS000120344.2,PDT001809967.1,GCA_030410955.1
Pseudomonas aeruginosa,PDS000101702.1,PDT001210233.1,GCA_021596565.1
Pseudomonas aeruginosa,PDS000146118.1,PDT001735949.1,GCA_033629345.1
Pseudomonas aeruginosa,PDS000106312.1,PDT001263789.1,GCA_022552735.1
Pseudomonas aeruginosa,PDS000112315.1,PDT001346025.1,GCA_023934305.1
Pseudomonas aeruginosa,PDS000112374.1,PDT001349751.1,GCA_023932925.1
Pseudomonas aeruginosa,PDS000112118.1,PDT001344079.1,GCA_023950455.1
Pseudomonas aeruginosa,PDS000112094.1,PDT001343993.1,GCA_023952155.1
Pseudomonas aeruginosa,PDS000134569.1,PDT001593423.1,
Pseudomonas aeruginosa,PDS000188220.1,PDT002249191.1,GCA_040656815.1
Pseudomonas aeruginosa,PDS000189597.1,PDT001615208.1,GCA_028608605.1
Pseudomonas aeruginosa,PDS000136425.2,PDT001612778.1,GCA_028595435.1
Pseudomonas aeruginosa,PDS000193000.1,PDT001262776.1,GCA_022533445.1
Pseudomonas aeruginosa,PDS000112308.5,PDT001343658.1,GCA_023963675.1
Pseudomonas aeruginosa,PDS000157959.1,PDT001877474.1,GCA_031208585.1
Pseudomonas aeruginosa,PDS000174269.1,PDT002081868.2,GCA_036664295.1
Pseudomonas aeruginosa,PDS000188943.1,PDT002261999.1,
Pseudomonas aeruginosa,PDS000198864.1,PDT002383973.1,
Pseudomonas aeruginosa,PDS000063727.1,PDT000754205.1,GCA_021684975.1
Pseudomonas aeruginosa,PDS000063741.3,PDT001577321.1,GCA_027856015.1
Pseudomonas aeruginosa,PDS000116100.1,PDT001396336.1,GCA_024888635.1
Pseudomonas aeruginosa,PDS000064914.1,PDT000771363.1,
Pseudomonas aeruginosa,PDS000075142.1,PDT000880223.1,
Pseudomonas aeruginosa,PDS000075438.1,PDT000882477.1,
Pseudomonas aeruginosa,PDS000112313.1,PDT001346541.1,GCA_023949215.1
Pseudomonas aeruginosa,PDS000125937.1,PDT001505143.1,GCA_026534535.1
Pseudomonas aeruginosa,PDS000125917.1,PDT001505084.1,GCA_026535115.1
Pseudomonas aeruginosa,PDS000125923.1,PDT001505146.1,GCA_026532555.1
Pseudomonas aeruginosa,PDS000169782.1,PDT002027751.1,GCA_963454625.1
Pseudomonas aeruginosa,PDS000169775.1,PDT002026911.1,GCA_963436615.1
Pseudomonas aeruginosa,PDS000182552.1,PDT002164099.1,
Pseudomonas aeruginosa,PDS000182536.1,PDT002164123.1,
Pseudomonas aeruginosa,PDS000182566.1,PDT002164157.1,
Pseudomonas aeruginosa,PDS000037629.2,PDT000391966.1,GCA_003630725.1
Pseudomonas aeruginosa,PDS000047514.1,PDT000105865.1,GCA_001542835.1
Pseudomonas aeruginosa,PDS000145332.2,PDT002164347.1,
Pseudomonas aeruginosa,PDS000182591.1,PDT000045115.1,GCA_000789845.1
Pseudomonas aeruginosa,PDS000182489.1,PDT002164326.1,
Pseudomonas aeruginosa,PDS000182627.1,PDT002164181.1,
Pseudomonas aeruginosa,PDS000187543.1,PDT001527754.3,GCA_026926315.3
Pseudomonas aeruginosa,PDS000180252.1,PDT001766530.1,GCA_021644505.2
Pseudomonas aeruginosa,PDS000179494.1,PDT001226322.4,
Pseudomonas aeruginosa,PDS000044229.2,PDT000483046.1,GCA_004373225.1
Pseudomonas aeruginosa,PDS000016048.1,PDT000239140.1,GCA_002285375.1
Pseudomonas aeruginosa,PDS000167287.1,PDT001994369.1,GCA_033886345.1
Pseudomonas aeruginosa,PDS000112274.1,PDT001346394.1,GCA_023944335.1
Pseudomonas aeruginosa,PDS000112233.2,PDT001346422.1,GCA_023937525.1
Pseudomonas aeruginosa,PDS000092767.1,PDT001087636.1,GCA_021656815.1
Pseudomonas aeruginosa,PDS000164426.1,PDT001958464.1,GCA_033090615.1
Pseudomonas aeruginosa,PDS000056703.1,PDT000686147.1,GCA_010604985.1
Pseudomonas aeruginosa,PDS000083754.2,PDT000952812.1,GCA_016820075.1
Pseudomonas aeruginosa,PDS000113999.1,PDT001363017.1,GCA_024319515.1
Pseudomonas aeruginosa,PDS000080499.1,PDT000952817.1,GCA_016836415.1
Pseudomonas aeruginosa,PDS000189598.1,PDT002273826.1,GCA_040901205.1
Pseudomonas aeruginosa,PDS000136532.1,PDT001615188.1,GCA_028607125.1
Pseudomonas aeruginosa,PDS000107993.1,PDT001286254.1,GCA_022988945.1
Pseudomonas aeruginosa,PDS000112046.1,PDT001342252.1,GCA_023903995.1
Pseudomonas aeruginosa,PDS000097949.1,PDT001163784.1,GCA_020640455.1
Pseudomonas aeruginosa,PDS000112227.1,PDT001346197.1,GCA_023919885.1
Pseudomonas aeruginosa,PDS000112370.1,PDT001349767.1,GCA_023933345.1
Pseudomonas aeruginosa,PDS000147783.1,PDT001113445.1,GCA_019690535.1
Pseudomonas aeruginosa,PDS000131681.1,PDT001113444.1,GCA_019690515.1
Pseudomonas aeruginosa,PDS000114013.1,PDT001363452.1,
Pseudomonas aeruginosa,PDS000140973.1,PDT001593644.1,
Pseudomonas aeruginosa,PDS000053167.8,PDT001818774.2,GCA_032457065.2
Pseudomonas aeruginosa,PDS000117666.1,PDT001413891.1,GCA_025126055.1
Pseudomonas aeruginosa,PDS000174315.1,PDT001991832.1,GCA_033797945.1
Pseudomonas aeruginosa,PDS000174273.1,PDT001991781.1,GCA_033796905.1
Pseudomonas aeruginosa,PDS000062501.4,PDT002249292.1,GCA_040658835.1
Pseudomonas aeruginosa,PDS000171794.1,PDT002054348.1,
Pseudomonas aeruginosa,PDS000145333.2,PDT001726217.1,GCA_033691275.1
Pseudomonas aeruginosa,PDS000154733.3,PDT001898068.1,GCA_031850835.1
Pseudomonas aeruginosa,PDS000157986.1,PDT001877414.1,GCA_031206675.1
Pseudomonas aeruginosa,PDS000166898.2,PDT001991820.1,GCA_033797365.1
Pseudomonas aeruginosa,PDS000184254.1,PDT002189268.1,GCA_040066575.1
Pseudomonas aeruginosa,PDS000192893.1,PDT002319857.1,
Pseudomonas aeruginosa,PDS000192885.1,PDT002320085.1,
Pseudomonas aeruginosa,PDS000192896.1,PDT002319863.1,
Pseudomonas aeruginosa,PDS000168910.2,PDT002043248.1,
Pseudomonas aeruginosa,PDS000174615.2,PDT002085504.1,GCA_036762625.1
Pseudomonas aeruginosa,PDS000174614.2,PDT002299662.1,GCA_041061285.1
Pseudomonas aeruginosa,PDS000185285.1,PDT002208540.1,GCA_040187495.1
Pseudomonas aeruginosa,PDS000195134.2,PDT002387640.1,
Pseudomonas aeruginosa,PDS000189157.1,PDT002265892.1,
Pseudomonas aeruginosa,PDS000101674.1,PDT001087502.1,GCA_021659835.1
Pseudomonas aeruginosa,PDS000064657.2,PDT000769114.1,
Pseudomonas aeruginosa,PDS000112027.1,PDT001339884.1,GCA_023995135.1
Pseudomonas aeruginosa,PDS000171033.1,PDT002042842.1,GCA_034813365.1
Pseudomonas aeruginosa,PDS000171012.1,PDT002042750.1,GCA_034815305.1
Pseudomonas aeruginosa,PDS000040838.1,PDT000442579.1,
Pseudomonas aeruginosa,PDS000101042.1,PDT001200631.1,
Pseudomonas aeruginosa,PDS000105855.3,PDT001210334.1,
Pseudomonas aeruginosa,PDS000170044.1,PDT002023413.1,GCA_963441195.1
Pseudomonas aeruginosa,PDS000182731.1,PDT002165050.1,
Pseudomonas aeruginosa,PDS000182551.1,PDT000045457.1,GCA_000796685.1
Pseudomonas aeruginosa,PDS000047885.3,PDT002147124.1,GCA_038504845.1
Pseudomonas aeruginosa,PDS000136689.3,PDT001564731.1,GCA_027877105.1
Pseudomonas aeruginosa,PDS000115885.5,PDT001391246.3,GCA_024962325.3
Pseudomonas aeruginosa,PDS000152916.3,PDT001814562.1,GCA_032542785.1
Pseudomonas aeruginosa,PDS000179474.1,PDT001203223.4,
Pseudomonas aeruginosa,PDS000150839.5,PDT002067721.1,GCA_036469395.1
Pseudomonas aeruginosa,PDS000120648.8,PDT001450782.1,GCA_025670185.1
Pseudomonas aeruginosa,PDS000102770.6,PDT001214309.1,GCA_021591065.1
Pseudomonas aeruginosa,PDS000092720.1,PDT000152781.2,
Pseudomonas aeruginosa,PDS000044222.1,PDT000483003.1,GCA_004372345.1
Pseudomonas aeruginosa,PDS000016049.1,PDT000243143.1,GCA_002326245.1
Pseudomonas aeruginosa,PDS000077997.1,PDT000923227.1,GCA_016337565.1
Pseudomonas aeruginosa,PDS000167606.1,PDT001997805.1,GCA_033923905.1
Pseudomonas aeruginosa,PDS000167573.1,PDT001997067.1,GCA_033938445.1
Pseudomonas aeruginosa,PDS000167577.1,PDT001997705.1,GCA_033925905.1
Pseudomonas aeruginosa,PDS000167583.1,PDT001997076.1,GCA_033938225.1
Pseudomonas aeruginosa,PDS000167234.1,PDT001994202.1,GCA_033889585.1
Pseudomonas aeruginosa,PDS000167288.1,PDT001993806.1,GCA_033892985.1
Pseudomonas aeruginosa,PDS000113917.3,PDT001363050.1,GCA_024351465.1
Pseudomonas aeruginosa,PDS000189596.1,PDT002273850.1,GCA_040901325.1
Pseudomonas aeruginosa,PDS000111971.1,PDT000201795.1,GCA_002088215.1
Pseudomonas aeruginosa,PDS000115679.1,PDT001388907.1,
Pseudomonas aeruginosa,PDS000112280.2,PDT000753270.1,GCA_013201115.1
Pseudomonas aeruginosa,PDS000112052.1,PDT001342771.1,GCA_023991255.1
Pseudomonas aeruginosa,PDS000147297.1,PDT001758474.1,GCA_030069025.1
Pseudomonas aeruginosa,PDS000112392.1,PDT001349692.1,GCA_023929175.1
Pseudomonas aeruginosa,PDS000112122.2,PDT001344432.1,GCA_023941935.1
Pseudomonas aeruginosa,PDS000112140.1,PDT001344229.1,GCA_023947215.1
Pseudomonas aeruginosa,PDS000141844.2,PDT001593554.1,
Pseudomonas aeruginosa,PDS000134559.1,PDT001593340.1,
Pseudomonas aeruginosa,PDS000161869.1,PDT001924785.1,GCA_032615035.1
Pseudomonas aeruginosa,PDS000117611.2,PDT001413371.1,GCA_025108615.1
Pseudomonas aeruginosa,PDS000174312.1,PDT002081896.2,GCA_036664855.1
Pseudomonas aeruginosa,PDS000174260.1,PDT002081885.2,GCA_036664635.1
Pseudomonas aeruginosa,PDS000174289.1,PDT001991855.1,GCA_033798425.1
Pseudomonas aeruginosa,PDS000188221.1,PDT002249252.1,GCA_040658055.1
Pseudomonas aeruginosa,PDS000163076.2,PDT001940511.1,GCA_032744165.1
Pseudomonas aeruginosa,PDS000145325.1,PDT001726209.1,GCA_033691455.1
Pseudomonas aeruginosa,PDS000186304.1,PDT002223320.2,GCA_040258285.1
Pseudomonas aeruginosa,PDS000165978.1,PDT001981704.1,GCA_033542035.1
Pseudomonas aeruginosa,PDS000145589.1,PDT001730354.1,GCA_029988225.1
Pseudomonas aeruginosa,PDS000161874.1,PDT001925376.1,GCA_032469335.1
Pseudomonas aeruginosa,PDS000174285.1,PDT001991805.1,GCA_033797435.1
Pseudomonas aeruginosa,PDS000171092.1,PDT002043174.1,
Pseudomonas aeruginosa,PDS000063729.1,PDT000754253.1,GCA_021683975.1
Pseudomonas aeruginosa,PDS000063865.2,PDT000202588.2,
Pseudomonas aeruginosa,PDS000171028.1,PDT001012921.1,GCA_021662895.1
Pseudomonas aeruginosa,PDS000052022.1,PDT000610935.1,GCA_900106245.1
Pseudomonas aeruginosa,PDS000039626.1,PDT000424286.1,GCA_021709565.1
Pseudomonas aeruginosa,PDS000075138.1,PDT000880010.1,
Pseudomonas aeruginosa,PDS000075437.1,PDT000883166.1,
Pseudomonas aeruginosa,PDS000125922.1,PDT001505105.1,GCA_026530975.1
Pseudomonas aeruginosa,PDS000169952.1,PDT002021429.1,GCA_963431935.1
Pseudomonas aeruginosa,PDS000169374.2,PDT002027555.1,GCA_963435975.1
Pseudomonas aeruginosa,PDS000169367.2,PDT002021147.1,GCA_963430125.1
Pseudomonas aeruginosa,PDS000169768.1,PDT002026789.1,GCA_963440775.1
Pseudomonas aeruginosa,PDS000182478.1,PDT000045245.1,GCA_000792425.1
Pseudomonas aeruginosa,PDS000182677.1,PDT000045305.1,GCA_000793645.1
Pseudomonas aeruginosa,PDS000182461.1,PDT002164401.1,
Pseudomonas aeruginosa,PDS000037625.2,PDT000391961.1,GCA_003630645.1
Pseudomonas aeruginosa,PDS000182546.1,PDT000045466.1,GCA_000796865.1
Pseudomonas aeruginosa,PDS000182678.1,PDT000045324.1,GCA_000794025.1
Pseudomonas aeruginosa,PDS000010389.3,PDT000070728.1,GCA_001066185.1
Pseudomonas aeruginosa,PDS000161664.4,PDT001917745.2,GCA_032497685.2
Pseudomonas aeruginosa,PDS000150442.7,PDT001860377.1,GCA_030850305.1
Pseudomonas aeruginosa,PDS000018115.1,PDT000277136.1,GCA_002866685.1
Pseudomonas aeruginosa,PDS000016329.4,PDT000248989.1,GCA_002411845.1
Pseudomonas aeruginosa,PDS000019089.1,PDT000293767.1,GCA_002980305.1
Pseudomonas aeruginosa,PDS000167309.1,PDT001994401.1,GCA_033885685.1
Pseudomonas aeruginosa,PDS000167547.1,PDT001997821.1,GCA_033923605.1
Pseudomonas aeruginosa,PDS000167244.1,PDT001994494.1,GCA_033883895.1
Pseudomonas aeruginosa,PDS000077995.1,PDT000923041.1,
Pseudomonas aeruginosa,PDS000092629.1,PDT001085936.1,GCA_019165095.1
Pseudomonas aeruginosa,PDS000152577.1,PDT001480881.1,GCA_026075755.1
Pseudomonas aeruginosa,PDS000054885.1,PDT000652633.1,GCA_009788955.1
Pseudomonas aeruginosa,PDS000062953.3,PDT000740991.1,GCA_013115215.1
Pseudomonas aeruginosa,PDS000123209.1,PDT001484073.1,GCA_026127045.1
Pseudomonas aeruginosa,PDS000101955.2,PDT001211699.1,GCA_021592785.1
Pseudomonas aeruginosa,PDS000084885.1,PDT001009315.1,GCA_018026955.1
Pseudomonas aeruginosa,PDS000135564.1,PDT001603358.1,GCA_028435445.1
Pseudomonas aeruginosa,PDS000136525.1,PDT000411739.1,GCA_003837565.1
Pseudomonas aeruginosa,PDS000096670.1,PDT001141380.1,GCA_020179995.1
Pseudomonas aeruginosa,PDS000106313.1,PDT001263757.1,GCA_022552095.1
Pseudomonas aeruginosa,PDS000141400.1,PDT001682451.1,GCA_029604815.1
Pseudomonas aeruginosa,PDS000112119.1,PDT001344092.1,GCA_023950095.1
Pseudomonas aeruginosa,PDS000147782.1,PDT001760705.1,GCA_030122135.1
Pseudomonas aeruginosa,PDS000140972.1,PDT001677094.1,
Pseudomonas aeruginosa,PDS000117621.1,PDT001413323.1,GCA_025107505.1
Pseudomonas aeruginosa,PDS000117658.1,PDT001413949.1,GCA_025127475.1
Pseudomonas aeruginosa,PDS000117739.1,PDT001413366.1,GCA_025108495.1
Pseudomonas aeruginosa,PDS000145320.1,PDT001727395.1,GCA_029955135.1
Pseudomonas aeruginosa,PDS000105931.3,PDT001611705.1,GCA_028568515.1
Pseudomonas aeruginosa,PDS000159465.1,PDT001894169.1,GCA_031824455.1
Pseudomonas aeruginosa,PDS000171795.1,PDT002055307.1,GCA_035728585.1
Pseudomonas aeruginosa,PDS000152214.2,PDT002320742.1,
