scientific_name,erd_group,target_acc,asm_acc
Acinetobacter baumannii,PDS000188197.1,PDT001595043.1,GCA_028175385.1
Acinetobacter baumannii,PDS000047371.1,PDT000480728.1,GCA_004357125.1
Acinetobacter baumannii,PDS000076240.1,PDT000893028.1,GCA_015537845.1
Acinetobacter baumannii,PDS000004984.3,PDT000534487.1,GCA_006494115.1
Acinetobacter baumannii,PDS000056412.8,PDT001200363.1,GCA_021139475.1
Acinetobacter baumannii,PDS000056411.6,PDT000071256.1,GCA_001077575.1
Acinetobacter baumannii,PDS000055392.6,PDT001016867.1,GCA_018156045.1
Acinetobacter baumannii,PDS000084724.1,PDT001006742.1,GCA_017949715.1
Acinetobacter baumannii,PDS000047428.3,PDT000216869.1,GCA_002183955.1
Acinetobacter baumannii,PDS000102416.1,PDT001218787.1,GCA_021389765.1
Acinetobacter baumannii,PDS000097036.1,PDT001147054.1,GCA_020254585.1
Acinetobacter baumannii,PDS000153808.4,PDT001873329.1,GCA_031182245.1
Acinetobacter baumannii,PDS000073539.9,PDT000863663.1,GCA_014882035.1
Acinetobacter baumannii,PDS000181482.1,PDT001792543.1,GCA_030369775.1
Acinetobacter baumannii,PDS000126140.1,PDT001505626.1,GCA_026570795.1
Acinetobacter baumannii,PDS000053133.4,PDT001505866.1,GCA_026566115.1
Acinetobacter baumannii,PDS000008586.4,PDT000156106.1,GCA_001862005.1
Acinetobacter baumannii,PDS000127050.1,PDT000864945.1,GCA_014893665.1
Acinetobacter baumannii,PDS000103139.2,PDT002123302.1,
Acinetobacter baumannii,PDS000141602.1,PDT001686695.1,GCA_029678225.1
Acinetobacter baumannii,PDS000157911.4,PDT002187348.1,GCA_040008345.1
Acinetobacter baumannii,PDS000187626.1,PDT002239566.1,GCA_040445875.1
Acinetobacter baumannii,PDS000055411.1,PDT000659775.1,GCA_016504235.1
Acinetobacter baumannii,PDS000153804.1,PDT000659559.1,
Acinetobacter baumannii,PDS000053892.2,PDT000632556.1,
Acinetobacter baumannii,PDS000053889.3,PDT000747423.1,
Acinetobacter baumannii,PDS000075992.1,PDT000880118.1,
Acinetobacter baumannii,PDS000100317.1,PDT001192410.1,
Acinetobacter baumannii,PDS000103482.3,PDT001231218.1,GCA_021569005.1
Acinetobacter baumannii,PDS000037389.3,PDT000387358.1,GCA_003595875.1
Acinetobacter baumannii,PDS000078251.3,PDT000945224.2,GCA_904884465.1
Acinetobacter baumannii,PDS000121882.1,PDT001469613.1,GCA_025897455.1
Acinetobacter baumannii,PDS000124910.1,PDT001494930.1,GCA_026330375.1
Acinetobacter baumannii,PDS000012989.3,PDT000725037.1,GCA_016496465.1
Acinetobacter baumannii,PDS000192480.2,PDT002335577.1,
Acinetobacter baumannii,PDS000105160.8,PDT001248843.3,GCA_022217765.3
Acinetobacter baumannii,PDS000152253.3,PDT000733280.3,GCA_016489205.3
Acinetobacter baumannii,PDS000116421.5,PDT001366661.3,GCA_024375575.3
Acinetobacter baumannii,PDS000093355.18,PDT001872615.2,GCA_031137335.2
Acinetobacter baumannii,PDS000173477.6,PDT001090223.3,GCA_019257585.3
Acinetobacter baumannii,PDS000126946.5,PDT001255594.3,GCA_028060895.3
Acinetobacter baumannii,PDS000097173.9,PDT001210482.3,GCA_021272905.3
Acinetobacter baumannii,PDS000005022.11,PDT000106790.2,GCA_016540865.2
Acinetobacter baumannii,PDS000047379.7,PDT001957266.1,GCA_033131155.1
Acinetobacter baumannii,PDS000054247.1,PDT000642538.1,GCA_009737365.1
Acinetobacter baumannii,PDS000071690.1,PDT000837940.1,GCA_014560275.1
Acinetobacter baumannii,PDS000105756.2,PDT001256946.1,GCA_022427075.1
Acinetobacter baumannii,PDS000123561.2,PDT001488327.1,GCA_026189595.1
Acinetobacter baumannii,PDS000082822.4,PDT002277507.1,GCA_964206665.1
Acinetobacter baumannii,PDS000107579.4,PDT001278471.1,GCA_022809495.1
Acinetobacter baumannii,PDS000134802.1,PDT001593366.1,
Acinetobacter baumannii,PDS000126133.1,PDT001505864.1,GCA_026566135.1
Acinetobacter baumannii,PDS000153371.1,PDT001820085.1,GCA_030485485.1
Acinetobacter baumannii,PDS000187639.1,PDT002239548.1,GCA_040445505.1
Acinetobacter baumannii,PDS000127465.2,PDT000526459.1,GCA_006367395.1
Acinetobacter baumannii,PDS000173769.4,PDT002369342.1,GCA_041825445.1
Acinetobacter baumannii,PDS000020211.8,PDT000342085.2,GCA_900476785.2
Acinetobacter baumannii,PDS000055545.2,PDT000662300.1,GCA_016844205.1
Acinetobacter baumannii,PDS000055391.1,PDT000233844.1,GCA_002250465.1
Acinetobacter baumannii,PDS000063228.1,PDT000747322.1,
Acinetobacter baumannii,PDS000100008.2,PDT001192404.1,
Acinetobacter baumannii,PDS000136722.1,PDT001616502.1,GCA_028658145.1
Acinetobacter baumannii,PDS000005691.1,PDT000046673.3,GCA_000809365.3
Acinetobacter baumannii,PDS000175837.1,PDT001953048.2,GCA_033028645.2
Acinetobacter baumannii,PDS000129747.9,PDT001779486.2,GCA_031130285.2
Acinetobacter baumannii,PDS000171416.2,PDT001876741.2,GCA_031309165.2
Acinetobacter baumannii,PDS000195686.1,PDT002349342.1,GCA_041715535.1
Acinetobacter baumannii,PDS000004993.1,PDT000093830.1,GCA_001432705.1
Acinetobacter baumannii,PDS000184574.1,PDT000623238.1,GCA_009497505.1
Acinetobacter baumannii,PDS000183167.1,PDT002172127.1,GCA_039715755.1
Acinetobacter baumannii,PDS000062330.2,PDT000729673.1,GCA_012935065.1
Acinetobacter baumannii,PDS000063566.2,PDT000751422.1,GCA_016485325.1
Acinetobacter baumannii,PDS000103485.2,PDT001231338.1,GCA_021571405.1
Acinetobacter baumannii,PDS000155981.1,PDT001852442.1,GCA_030755695.1
Acinetobacter baumannii,PDS000122102.3,PDT002169715.1,GCA_039677725.1
Acinetobacter baumannii,PDS000135591.1,PDT001603345.1,GCA_028447715.1
Acinetobacter baumannii,PDS000188902.1,PDT002261618.1,GCA_040786385.1
Acinetobacter baumannii,PDS000135581.1,PDT001602920.1,GCA_028437985.1
Acinetobacter baumannii,PDS000155982.1,PDT001231393.1,GCA_021572515.1
Acinetobacter baumannii,PDS000164436.1,PDT001957027.1,GCA_033135405.1
Acinetobacter baumannii,PDS000066895.2,PDT000807449.1,
Acinetobacter baumannii,PDS000055370.1,PDT000659565.1,
Acinetobacter baumannii,PDS000157702.1,PDT000659582.1,
Acinetobacter baumannii,PDS000056630.4,PDT000173870.2,GCA_016516085.2
Acinetobacter baumannii,PDS000104873.6,PDT001255597.3,GCA_028060835.3
Acinetobacter baumannii,PDS000076707.13,PDT000899230.3,GCA_016471315.3
Acinetobacter baumannii,PDS000111231.6,PDT002064876.1,GCA_036238215.1
Acinetobacter baumannii,PDS000152246.4,PDT000850638.3,GCA_016479285.3
Acinetobacter baumannii,PDS000062504.9,PDT000733301.3,GCA_016489065.3
Acinetobacter baumannii,PDS000116422.14,PDT002139406.1,GCA_038292105.1
Acinetobacter baumannii,PDS000171415.6,PDT001706442.3,GCA_031135945.2
Acinetobacter baumannii,PDS000055386.2,PDT000659552.1,
Acinetobacter baumannii,PDS000053135.3,PDT000730291.1,GCA_012952675.1
Acinetobacter baumannii,PDS000159186.1,PDT000387363.1,GCA_003595985.1
Acinetobacter baumannii,PDS000164022.1,PDT000480311.1,GCA_004354145.1
Acinetobacter baumannii,PDS000102417.2,PDT002345939.1,GCA_041536305.1
Acinetobacter baumannii,PDS000180170.1,PDT001292340.1,GCA_023001065.1
Acinetobacter baumannii,PDS000115300.1,PDT001383135.1,GCA_024618565.1
Acinetobacter baumannii,PDS000097041.3,PDT001127717.1,GCA_019921025.1
Acinetobacter baumannii,PDS000130104.1,PDT001549627.1,GCA_027257375.1
Acinetobacter baumannii,PDS000126132.1,PDT001505861.1,GCA_026566215.1
Acinetobacter baumannii,PDS000126141.1,PDT001505821.1,GCA_026567035.1
Acinetobacter baumannii,PDS000156507.1,PDT001860357.1,GCA_030852095.1
Acinetobacter baumannii,PDS000187634.1,PDT002239546.1,GCA_040445445.1
Acinetobacter baumannii,PDS000169735.1,PDT002026734.1,GCA_034297215.1
Acinetobacter baumannii,PDS000183778.2,PDT001469720.1,GCA_025896995.1
Acinetobacter baumannii,PDS000060520.2,PDT001602906.1,GCA_028436005.1
Acinetobacter baumannii,PDS000085005.1,PDT001010862.1,
Acinetobacter baumannii,PDS000111774.1,PDT001336289.1,GCA_024274075.1
Acinetobacter baumannii,PDS000124902.1,PDT001493004.1,GCA_026358655.1
Acinetobacter baumannii,PDS000172256.1,PDT002056830.1,
Acinetobacter baumannii,PDS000101314.13,PDT002098011.1,GCA_037008805.1
Acinetobacter baumannii,PDS000174554.1,PDT001324563.3,GCA_028060355.3
Acinetobacter baumannii,PDS000097774.4,PDT001157470.5,GCA_020606815.3
Acinetobacter baumannii,PDS000115793.9,PDT001582299.3,GCA_028053455.3
Acinetobacter baumannii,PDS000047433.1,PDT000216796.1,GCA_002182465.1
Acinetobacter baumannii,PDS000192598.1,PDT002098561.1,GCA_037008145.1
Acinetobacter baumannii,PDS000073957.2,PDT001506200.1,GCA_026559535.1
Acinetobacter baumannii,PDS000104951.4,PDT002159229.1,GCA_039568525.1
Acinetobacter baumannii,PDS000121116.2,PDT001462033.1,
Acinetobacter baumannii,PDS000153812.1,PDT000837107.1,GCA_014531515.1
Acinetobacter baumannii,PDS000135574.1,PDT001602924.1,GCA_028438065.1
Acinetobacter baumannii,PDS000121874.4,PDT002078345.1,GCA_036589425.1
Acinetobacter baumannii,PDS000199040.1,PDT000359891.1,GCA_003355945.1
Acinetobacter baumannii,PDS000156508.3,PDT001860323.1,GCA_030850895.1
Acinetobacter baumannii,PDS000121872.2,PDT002302032.1,GCA_041080415.1
Acinetobacter baumannii,PDS000005002.1,PDT000043838.1,GCA_000775835.1
Acinetobacter baumannii,PDS000055433.1,PDT000660207.1,
Acinetobacter baumannii,PDS000122291.1,PDT001191783.2,
Acinetobacter baumannii,PDS000159899.1,PDT001898729.1,GCA_031877585.1
Acinetobacter baumannii,PDS000173776.1,PDT002059747.1,GCA_958320215.1
Acinetobacter baumannii,PDS000124993.13,PDT001496533.3,GCA_026368715.3
Acinetobacter baumannii,PDS000115012.7,PDT001379795.3,GCA_024726485.3
Acinetobacter baumannii,PDS000133955.11,PDT001586328.3,GCA_028112885.3
Acinetobacter baumannii,PDS000149328.8,PDT001253184.4,
Acinetobacter baumannii,PDS000171041.2,PDT002043161.1,GCA_034809975.1
Acinetobacter baumannii,PDS000090223.10,PDT001144878.3,GCA_020286925.3
Acinetobacter baumannii,PDS000092892.1,PDT000111400.2,GCA_016534845.2
Acinetobacter baumannii,PDS000047380.2,PDT000191286.1,GCA_002017405.1
Acinetobacter baumannii,PDS000103898.1,PDT001235935.1,GCA_021730415.1
Acinetobacter baumannii,PDS000073537.1,PDT000863679.1,GCA_014882365.1
Acinetobacter baumannii,PDS000142038.2,PDT001691728.1,GCA_029774315.1
Acinetobacter baumannii,PDS000120045.1,PDT001004082.1,GCA_017897205.1
Acinetobacter baumannii,PDS000115298.2,PDT001383176.1,
Acinetobacter baumannii,PDS000126143.1,PDT001506189.1,GCA_026559855.1
Acinetobacter baumannii,PDS000126116.1,PDT000863707.1,GCA_014882955.1
Acinetobacter baumannii,PDS000148400.1,PDT001771525.1,GCA_030193215.1
Acinetobacter baumannii,PDS000121869.2,PDT001708904.1,
Acinetobacter baumannii,PDS000126128.2,PDT001505955.1,GCA_026564335.1
Acinetobacter baumannii,PDS000171205.1,PDT002045074.1,GCA_035022685.1
Acinetobacter baumannii,PDS000168622.3,PDT002010102.1,GCA_034023535.1
Acinetobacter baumannii,PDS000075028.2,PDT000424128.1,GCA_016511975.1
Acinetobacter baumannii,PDS000020212.1,PDT000318203.1,GCA_900406705.1
Acinetobacter baumannii,PDS000117133.2,PDT000432653.1,GCA_026087915.1
Acinetobacter baumannii,PDS000139875.1,PDT001665450.1,
Acinetobacter baumannii,PDS000133923.2,PDT001585630.1,GCA_028089175.1
Acinetobacter baumannii,PDS000173761.1,PDT001898912.1,GCA_031875605.1
Acinetobacter baumannii,PDS000047334.6,PDT001505844.1,GCA_026566595.1
Acinetobacter baumannii,PDS000049658.8,PDT001253213.4,
Acinetobacter baumannii,PDS000097998.3,PDT001114976.1,GCA_019724835.1
Acinetobacter baumannii,PDS000105894.5,PDT001257292.3,GCA_022443465.3
Acinetobacter baumannii,PDS000131692.7,PDT001114947.1,GCA_019728415.1
Acinetobacter baumannii,PDS000152250.4,PDT000985298.3,GCA_018498365.3
Acinetobacter baumannii,PDS000152260.4,PDT000932141.3,GCA_016639495.3
Acinetobacter baumannii,PDS000135582.2,PDT001680430.1,GCA_029582015.1
Acinetobacter baumannii,PDS000073534.8,PDT001506272.1,GCA_026557815.1
Acinetobacter baumannii,PDS000113436.3,PDT001353202.1,GCA_024138435.1
Acinetobacter baumannii,PDS000060519.2,PDT001602902.1,GCA_028435895.1
Acinetobacter baumannii,PDS000135569.1,PDT001603141.1,GCA_028442895.1
Acinetobacter baumannii,PDS000125665.1,PDT001502929.1,GCA_026471705.1
Acinetobacter baumannii,PDS000098003.4,PDT001505895.1,GCA_026565615.1
Acinetobacter baumannii,PDS000164442.1,PDT001957303.1,GCA_033130475.1
Acinetobacter baumannii,PDS000164437.1,PDT001310076.1,GCA_023362275.1
Acinetobacter baumannii,PDS000176370.2,PDT002247674.1,GCA_040603595.1
Acinetobacter baumannii,PDS000073954.1,PDT000659823.1,GCA_016500005.1
Acinetobacter baumannii,PDS000009771.5,PDT000173838.2,GCA_016516875.2
Acinetobacter baumannii,PDS000159904.1,PDT000943832.1,
Acinetobacter baumannii,PDS000152624.7,PDT001810107.2,GCA_031112525.2
Acinetobacter baumannii,PDS000077094.9,PDT000850530.3,GCA_016480885.3
Acinetobacter baumannii,PDS000150588.5,PDT001835430.2,GCA_031104565.2
Acinetobacter baumannii,PDS000047387.5,PDT000107114.2,GCA_016537635.2
Acinetobacter baumannii,PDS000073963.1,PDT000866539.1,GCA_016477325.1
Acinetobacter baumannii,PDS000054249.1,PDT000642498.1,GCA_009736295.1
Acinetobacter baumannii,PDS000012752.8,PDT000418763.1,GCA_003948345.1
Acinetobacter baumannii,PDS000137357.1,PDT001639825.1,GCA_028753295.1
Acinetobacter baumannii,PDS000103471.1,PDT001231236.1,GCA_021569375.1
Acinetobacter baumannii,PDS000105903.1,PDT001065586.1,GCA_018789135.1
Acinetobacter baumannii,PDS000107752.3,PDT002024538.1,GCA_034303575.1
Acinetobacter baumannii,PDS000119669.1,PDT001436831.1,GCA_025456945.1
Acinetobacter baumannii,PDS000135571.1,PDT001603132.1,GCA_028442725.1
Acinetobacter baumannii,PDS000188898.1,PDT001218627.1,GCA_021386535.1
Acinetobacter baumannii,PDS000141700.1,PDT001687569.1,GCA_029674845.1
Acinetobacter baumannii,PDS000187651.1,PDT002239515.1,GCA_040444485.1
Acinetobacter baumannii,PDS000063227.7,PDT001957009.1,
Acinetobacter baumannii,PDS000180261.1,PDT002129975.1,
Acinetobacter baumannii,PDS000108574.1,PDT000746391.1,
Acinetobacter baumannii,PDS000137355.1,PDT001638327.1,GCA_028781665.1
Acinetobacter baumannii,PDS000047355.8,PDT000884530.1,
Acinetobacter baumannii,PDS000109743.1,PDT001310073.1,GCA_023362215.1
Acinetobacter baumannii,PDS000114541.5,PDT001373649.3,GCA_024537695.3
Acinetobacter baumannii,PDS000076709.8,PDT000899068.3,GCA_016472395.3
Acinetobacter baumannii,PDS000134807.7,PDT001044804.3,GCA_018453905.3
Acinetobacter baumannii,PDS000152244.3,PDT000901864.3,GCA_016470915.3
Acinetobacter baumannii,PDS000135909.1,PDT001608626.1,GCA_028464005.1
Acinetobacter baumannii,PDS000084727.1,PDT001006774.1,GCA_017950355.1
Acinetobacter baumannii,PDS000119573.1,PDT001435579.1,GCA_025405875.1
Acinetobacter baumannii,PDS000151172.1,PDT001795789.1,GCA_030377755.1
Acinetobacter baumannii,PDS000135594.1,PDT001603323.1,GCA_028447285.1
Acinetobacter baumannii,PDS000161860.2,PDT001924532.1,GCA_032618835.1
Acinetobacter baumannii,PDS000187647.1,PDT002239558.1,GCA_040445685.1
Acinetobacter baumannii,PDS000187637.1,PDT002239514.1,GCA_040444465.1
Acinetobacter baumannii,PDS000174680.3,PDT002094389.1,GCA_036893835.1
Acinetobacter baumannii,PDS000180262.1,PDT002129998.1,
Acinetobacter baumannii,PDS000176372.1,PDT002100469.1,
Acinetobacter baumannii,PDS000188376.1,PDT002250831.1,GCA_040698725.1
Acinetobacter baumannii,PDS000125669.1,PDT001502690.1,GCA_026437655.1
Acinetobacter baumannii,PDS000134356.5,PDT001590831.3,GCA_028169705.3
Acinetobacter baumannii,PDS000109573.6,PDT000897990.3,GCA_016472835.3
Acinetobacter baumannii,PDS000174548.1,PDT001057006.3,GCA_018625935.3
Acinetobacter baumannii,PDS000005052.8,PDT000106819.2,GCA_016540295.2
Acinetobacter baumannii,PDS000073959.1,PDT000866579.1,GCA_016476745.1
Acinetobacter baumannii,PDS000040296.2,PDT000431562.1,GCA_016510155.1
Acinetobacter baumannii,PDS000040298.1,PDT000431512.1,GCA_016511655.1
Acinetobacter baumannii,PDS000061095.1,PDT000722352.1,GCA_012277115.1
Acinetobacter baumannii,PDS000046886.1,PDT000534377.1,GCA_006491885.1
Acinetobacter baumannii,PDS000183165.1,PDT002172110.1,GCA_039715415.1
Acinetobacter baumannii,PDS000111770.1,PDT000113789.2,GCA_016528005.2
Acinetobacter baumannii,PDS000111772.1,PDT001336333.1,GCA_024025495.1
Acinetobacter baumannii,PDS000151174.1,PDT001795780.1,GCA_030377575.1
Acinetobacter baumannii,PDS000118351.1,PDT001426516.1,GCA_025246245.1
Acinetobacter baumannii,PDS000126159.1,PDT001506385.1,GCA_026555395.1
Acinetobacter baumannii,PDS000173599.1,PDT001940665.1,GCA_032745965.1
Acinetobacter baumannii,PDS000188202.1,PDT002247266.1,GCA_040595515.1
Acinetobacter baumannii,PDS000181049.1,PDT002140785.1,
Acinetobacter baumannii,PDS000198861.1,PDT002386150.1,GCA_041930545.1
Acinetobacter baumannii,PDS000100009.4,PDT001192545.1,
Acinetobacter baumannii,PDS000193847.1,PDT002332576.1,
Acinetobacter baumannii,PDS000098114.7,PDT001165476.3,GCA_020693765.3
Acinetobacter baumannii,PDS000115792.5,PDT000893499.3,GCA_016474055.3
Acinetobacter baumannii,PDS000097042.9,PDT001146332.3,GCA_020390725.3
Acinetobacter baumannii,PDS000171258.2,PDT001609344.3,GCA_028545275.3
Acinetobacter baumannii,PDS000097996.3,PDT001114963.1,GCA_019728155.1
Acinetobacter baumannii,PDS000146497.3,PDT001738983.2,GCA_031152455.2
Acinetobacter baumannii,PDS000117194.5,PDT001407876.3,GCA_024855245.3
Acinetobacter baumannii,PDS000115794.20,PDT001253227.4,
Acinetobacter baumannii,PDS000073958.2,PDT000865912.1,GCA_016478705.1
Acinetobacter baumannii,PDS000076247.1,PDT000751432.1,GCA_016485085.1
Acinetobacter baumannii,PDS000103468.1,PDT001231317.1,GCA_021570965.1
Acinetobacter baumannii,PDS000135584.1,PDT001603143.1,GCA_028442945.1
Acinetobacter baumannii,PDS000187652.1,PDT002239516.1,GCA_040444525.1
Acinetobacter baumannii,PDS000181715.2,PDT002239563.1,GCA_040445785.1
Acinetobacter baumannii,PDS000125059.4,PDT002152105.1,
Acinetobacter baumannii,PDS000051822.1,PDT000606074.1,GCA_009004455.1
Acinetobacter baumannii,PDS000063236.1,PDT000746172.1,
Acinetobacter baumannii,PDS000078254.3,PDT000945241.2,GCA_904884655.1
Acinetobacter baumannii,PDS000103017.8,PDT001913124.2,GCA_032350715.2
Acinetobacter baumannii,PDS000133845.8,PDT001366641.3,GCA_024377055.3
Acinetobacter baumannii,PDS000047331.2,PDT000156232.1,GCA_001864555.1
Acinetobacter baumannii,PDS000047336.1,PDT000141118.1,GCA_001693175.1
Acinetobacter baumannii,PDS000071626.1,PDT000837071.1,GCA_014530705.1
Acinetobacter baumannii,PDS000126115.1,PDT000863624.1,GCA_014881245.1
Acinetobacter baumannii,PDS000076249.2,PDT000914417.1,GCA_016055335.1
Acinetobacter baumannii,PDS000090162.1,PDT001044095.1,GCA_018422895.1
Acinetobacter baumannii,PDS000117808.2,PDT001416161.1,GCA_025153165.1
Acinetobacter baumannii,PDS000175829.1,PDT002098557.1,GCA_037008045.1
Acinetobacter baumannii,PDS000126124.1,PDT001506274.1,GCA_026557775.1
Acinetobacter baumannii,PDS000187649.1,PDT002239547.1,GCA_040445485.1
Acinetobacter baumannii,PDS000187625.1,PDT002152140.1,
Acinetobacter baumannii,PDS000188195.1,PDT002247689.1,GCA_040603895.1
Acinetobacter baumannii,PDS000181353.1,PDT002146095.1,GCA_038442305.1
Acinetobacter baumannii,PDS000041341.1,PDT000443734.1,GCA_016507725.1
Acinetobacter baumannii,PDS000124903.1,PDT001494031.1,GCA_026340835.1
Acinetobacter baumannii,PDS000159906.1,PDT001898734.1,GCA_031877445.1
Acinetobacter baumannii,PDS000109393.21,PDT001675341.4,GCA_029511355.4
Acinetobacter baumannii,PDS000098004.5,PDT001164078.3,GCA_020677305.3
Acinetobacter baumannii,PDS000149335.4,PDT001476660.3,GCA_026046075.3
Acinetobacter baumannii,PDS000150938.5,PDT001794872.2,GCA_031113655.2
Acinetobacter baumannii,PDS000012941.2,PDT001603240.1,GCA_028444875.1
Acinetobacter baumannii,PDS000192599.1,PDT002024692.1,GCA_034299815.1
Acinetobacter baumannii,PDS000053044.4,PDT000623234.1,GCA_009497435.1
Acinetobacter baumannii,PDS000063052.3,PDT000893033.1,GCA_015537945.1
Acinetobacter baumannii,PDS000076243.1,PDT000892998.1,GCA_015537245.1
Acinetobacter baumannii,PDS000113433.1,PDT001355198.1,GCA_024151725.1
Acinetobacter baumannii,PDS000115082.1,PDT001382790.1,GCA_024589355.1
Acinetobacter baumannii,PDS000164019.1,PDT000480312.1,GCA_004354165.1
Acinetobacter baumannii,PDS000129095.1,PDT001538530.1,GCA_027085695.1
Acinetobacter baumannii,PDS000169993.1,PDT002029816.1,GCA_034365845.1
Acinetobacter baumannii,PDS000163081.2,PDT001940668.1,GCA_032737665.1
Acinetobacter baumannii,PDS000187655.1,PDT002239523.1,GCA_040444845.1
Acinetobacter baumannii,PDS000172575.1,PDT002064383.1,GCA_036038135.1
Acinetobacter baumannii,PDS000101059.1,PDT001201006.1,GCA_021146085.1
Acinetobacter baumannii,PDS000055440.2,PDT000660176.1,
Acinetobacter baumannii,PDS000169737.1,PDT001492994.1,GCA_026358635.1
Acinetobacter baumannii,PDS000136719.1,PDT001616506.1,
Acinetobacter baumannii,PDS000159896.1,PDT001898727.1,GCA_031877565.1
Acinetobacter baumannii,PDS000159902.1,PDT001898865.1,GCA_031876515.1
Acinetobacter baumannii,PDS000143087.7,PDT001462732.3,GCA_025815635.3
Acinetobacter baumannii,PDS000092895.1,PDT000114616.2,GCA_016521995.2
Acinetobacter baumannii,PDS000047368.1,PDT000209488.1,GCA_002143145.1
Acinetobacter baumannii,PDS000039313.2,PDT001889846.1,
Acinetobacter baumannii,PDS000071630.1,PDT000837077.1,GCA_014530805.1
Acinetobacter baumannii,PDS000197544.1,PDT001076378.1,GCA_018986625.1
Acinetobacter baumannii,PDS000105886.1,PDT001065593.1,GCA_018789395.1
Acinetobacter baumannii,PDS000148121.1,PDT001766007.1,GCA_030130645.1
Acinetobacter baumannii,PDS000160985.2,PDT001955653.1,GCA_033030705.1
Acinetobacter baumannii,PDS000155745.1,PDT001846993.1,GCA_031100975.1
Acinetobacter baumannii,PDS000156504.2,PDT001860335.1,GCA_030851185.1
Acinetobacter baumannii,PDS000187623.1,PDT002152085.1,
Acinetobacter baumannii,PDS000187641.1,PDT002239576.1,GCA_040446195.1
Acinetobacter baumannii,PDS000187645.1,PDT002239561.1,GCA_040445745.1
Acinetobacter baumannii,PDS000164710.1,PDT001963715.1,GCA_033142775.1
Acinetobacter baumannii,PDS000188190.1,PDT002247597.1,GCA_040602045.1
Acinetobacter baumannii,PDS000175828.1,PDT002097585.1,
Acinetobacter baumannii,PDS000185638.1,PDT002215857.1,GCA_040239585.1
Acinetobacter baumannii,PDS000179982.1,PDT002126986.1,
Acinetobacter baumannii,PDS000172262.1,PDT002056797.1,
Acinetobacter baumannii,PDS000039602.1,PDT000424044.1,GCA_016513635.1
Acinetobacter baumannii,PDS000066896.1,PDT000807459.1,
Acinetobacter baumannii,PDS000053887.1,PDT000633994.1,
Acinetobacter baumannii,PDS000053898.1,PDT000632440.1,
Acinetobacter baumannii,PDS000063238.1,PDT000745891.1,
Acinetobacter baumannii,PDS000046187.1,PDT000510459.1,GCA_005819475.1
Acinetobacter baumannii,PDS000140249.1,PDT001671869.1,GCA_029437835.1
Acinetobacter baumannii,PDS000192413.1,PDT002310324.1,GCA_041214835.1
Acinetobacter baumannii,PDS000103016.5,PDT001198459.3,GCA_021115675.3
Acinetobacter baumannii,PDS000039213.2,PDT000659424.1,
Acinetobacter baumannii,PDS000164550.1,PDT001961343.1,GCA_033102495.1
Acinetobacter baumannii,PDS000055410.5,PDT000663723.1,GCA_016496985.1
Acinetobacter baumannii,PDS000083648.1,PDT000990567.1,GCA_017581825.1
Acinetobacter baumannii,PDS000102424.1,PDT001218782.1,GCA_021389635.1
Acinetobacter baumannii,PDS000140987.2,PDT001593395.1,
Acinetobacter baumannii,PDS000148125.1,PDT001766005.1,GCA_030130585.1
Acinetobacter baumannii,PDS000156505.2,PDT001860352.1,GCA_030852005.1
Acinetobacter baumannii,PDS000188198.1,PDT002247685.1,GCA_040603815.1
Acinetobacter baumannii,PDS000170599.1,PDT002036446.1,GCA_034507675.1
Acinetobacter baumannii,PDS000135597.1,PDT001602990.1,GCA_028439875.1
Acinetobacter baumannii,PDS000076242.1,PDT000893010.1,GCA_015537485.1
Acinetobacter baumannii,PDS000053773.5,PDT000605797.1,GCA_008984025.1
Acinetobacter baumannii,PDS000173768.1,PDT002059658.1,GCA_958318275.1
Acinetobacter baumannii,PDS000193848.1,PDT002332850.1,GCA_041412435.1
Acinetobacter baumannii,PDS000097581.6,PDT001114989.1,GCA_019724795.1
Acinetobacter baumannii,PDS000150941.3,PDT001159247.3,GCA_020575495.3
Acinetobacter baumannii,PDS000188604.3,PDT002323303.1,GCA_041297235.1
Acinetobacter baumannii,PDS000174682.1,PDT001739856.2,GCA_031150925.2
Acinetobacter baumannii,PDS000150586.4,PDT001253784.3,GCA_022383335.3
Acinetobacter baumannii,PDS000150584.3,PDT001173445.3,GCA_020838205.3
Acinetobacter baumannii,PDS000039212.3,PDT000417650.1,GCA_003940325.1
Acinetobacter baumannii,PDS000168094.1,PDT002000517.1,GCA_033903345.1
Acinetobacter baumannii,PDS000126164.1,PDT001506283.1,GCA_026557595.1
Acinetobacter baumannii,PDS000084180.1,PDT001000578.1,GCA_017726575.1
Acinetobacter baumannii,PDS000102420.1,PDT000605740.1,GCA_008981025.1
Acinetobacter baumannii,PDS000151170.1,PDT001795772.1,GCA_030377405.1
Acinetobacter baumannii,PDS000135580.1,PDT001603076.1,GCA_028441565.1
Acinetobacter baumannii,PDS000188203.1,PDT002247308.1,GCA_040596895.1
Acinetobacter baumannii,PDS000199198.1,PDT002387668.1,
Acinetobacter baumannii,PDS000188903.1,PDT002261645.1,GCA_040789965.1
Acinetobacter baumannii,PDS000047396.2,PDT000510449.1,GCA_005819265.1
Acinetobacter baumannii,PDS000124909.1,PDT001493692.1,GCA_026348275.1
Acinetobacter baumannii,PDS000134355.1,PDT001590651.1,GCA_028166905.1
Acinetobacter baumannii,PDS000159908.1,PDT001898899.1,GCA_031875785.1
Acinetobacter baumannii,PDS000152256.4,PDT001012184.3,GCA_018169455.3
