scientific_name,erd_group,target_acc
Acinetobacter baumannii,PDS000136564.3,PDT001615608.3
Acinetobacter baumannii,PDS000047331.2,PDT000111927.1
Acinetobacter baumannii,PDS000047388.1,PDT000208237.1
Acinetobacter baumannii,PDS000051132.1,PDT000595109.1
Acinetobacter baumannii,PDS000047358.1,PDT000355801.1
Acinetobacter baumannii,PDS000092885.1,PDT000534388.1
Acinetobacter baumannii,PDS000101060.1,PDT001200400.1
Acinetobacter baumannii,PDS000103020.1,PDT001225603.1
Acinetobacter baumannii,PDS000102424.1,PDT001218782.1
Acinetobacter baumannii,PDS000107579.4,PDT001278469.1
Acinetobacter baumannii,PDS000151175.1,PDT001795779.1
Acinetobacter baumannii,PDS000157703.1,PDT001873320.1
Acinetobacter baumannii,PDS000126118.1,PDT001506209.1
Acinetobacter baumannii,PDS000181714.2,PDT002239545.1
Acinetobacter baumannii,PDS000187651.1,PDT002239515.1
Acinetobacter baumannii,PDS000164441.1,PDT001956988.1
Acinetobacter baumannii,PDS000170599.1,PDT002036445.1
Acinetobacter baumannii,PDS000175840.1,PDT001690668.1
Acinetobacter baumannii,PDS000009778.4,PDT000173813.2
Acinetobacter baumannii,PDS000055372.3,PDT001278474.1
Acinetobacter baumannii,PDS000063235.1,PDT000746036.1
Acinetobacter baumannii,PDS000075992.1,PDT000880118.1
Acinetobacter baumannii,PDS000055665.4,PDT000663716.1
Acinetobacter baumannii,PDS000134808.1,PDT001585454.1
Acinetobacter baumannii,PDS000189909.1,PDT002277475.1
Acinetobacter baumannii,PDS000179536.1,PDT001506063.1
Acinetobacter baumannii,PDS000149328.8,PDT000947592.3
Acinetobacter baumannii,PDS000092895.1,PDT000113606.2
Acinetobacter baumannii,PDS000012940.2,PDT000209071.1
Acinetobacter baumannii,PDS000004997.8,PDT000209043.1
Acinetobacter baumannii,PDS000062331.4,PDT000729663.1
Acinetobacter baumannii,PDS000047333.1,PDT000387373.1
Acinetobacter baumannii,PDS000183165.1,PDT002172124.1
Acinetobacter baumannii,PDS000183164.1,PDT002172107.1
Acinetobacter baumannii,PDS000103477.1,PDT001231411.1
Acinetobacter baumannii,PDS000103469.1,PDT001231298.1
Acinetobacter baumannii,PDS000113434.1,PDT001355196.1
Acinetobacter baumannii,PDS000126127.2,PDT001506393.1
Acinetobacter baumannii,PDS000126145.1,PDT001505759.1
Acinetobacter baumannii,PDS000076245.2,PDT000893004.1
Acinetobacter baumannii,PDS000153371.1,PDT001820087.1
Acinetobacter baumannii,PDS000187631.1,PDT002239534.1
Acinetobacter baumannii,PDS000187628.1,PDT002239532.1
Acinetobacter baumannii,PDS000055419.1,PDT000659854.1
Acinetobacter baumannii,PDS000051826.1,PDT000605710.1
Acinetobacter baumannii,PDS000075640.1,PDT000885131.1
Acinetobacter baumannii,PDS000101055.1,PDT000534513.1
Acinetobacter baumannii,PDS000185637.1,PDT002213511.1
Acinetobacter baumannii,PDS000152260.4,PDT000968697.3
Acinetobacter baumannii,PDS000152255.5,PDT000725262.3
Acinetobacter baumannii,PDS000129747.9,PDT001398093.3
Acinetobacter baumannii,PDS000103741.5,PDT001226527.3
Acinetobacter baumannii,PDS000121079.11,PDT001456751.3
Acinetobacter baumannii,PDS000150589.4,PDT001787968.2
Acinetobacter baumannii,PDS000054245.1,PDT000642511.1
Acinetobacter baumannii,PDS000179238.3,PDT000356860.1
Acinetobacter baumannii,PDS000060516.2,PDT000714812.1
Acinetobacter baumannii,PDS000135582.2,PDT001603162.1
Acinetobacter baumannii,PDS000157705.1,PDT001873318.1
Acinetobacter baumannii,PDS000126140.1,PDT001505611.1
Acinetobacter baumannii,PDS000126143.1,PDT001505979.1
Acinetobacter baumannii,PDS000153372.1,PDT001820076.1
Acinetobacter baumannii,PDS000187634.1,PDT002152123.1
Acinetobacter baumannii,PDS000164430.1,PDT001957028.1
Acinetobacter baumannii,PDS000176372.1,PDT002100468.1
Acinetobacter baumannii,PDS000176368.1,PDT002100480.1
Acinetobacter baumannii,PDS000051823.1,PDT000605907.1
Acinetobacter baumannii,PDS000184450.2,PDT002313541.1
Acinetobacter baumannii,PDS000063240.1,PDT000747469.1
Acinetobacter baumannii,PDS000133909.1,PDT001006820.1
Acinetobacter baumannii,PDS000159898.1,PDT001898755.1
Acinetobacter baumannii,PDS000150939.3,PDT001689441.3
Acinetobacter baumannii,PDS000121080.17,PDT001689460.3
Acinetobacter baumannii,PDS000122101.6,PDT001473385.3
Acinetobacter baumannii,PDS000109574.13,PDT001779490.2
Acinetobacter baumannii,PDS000150585.3,PDT001232628.3
Acinetobacter baumannii,PDS000115794.20,PDT001662651.3
Acinetobacter baumannii,PDS000152241.3,PDT000893718.3
Acinetobacter baumannii,PDS000097997.3,PDT001114965.1
Acinetobacter baumannii,PDS000047368.1,PDT000216790.1
Acinetobacter baumannii,PDS000117133.2,PDT000432653.1
Acinetobacter baumannii,PDS000054249.1,PDT000642497.1
Acinetobacter baumannii,PDS000078645.1,PDT000929059.1
Acinetobacter baumannii,PDS000040296.2,PDT000431562.1
Acinetobacter baumannii,PDS000040302.1,PDT000431513.1
Acinetobacter baumannii,PDS000077794.1,PDT000790035.1
Acinetobacter baumannii,PDS000103481.1,PDT001231383.1
Acinetobacter baumannii,PDS000077528.2,PDT001318005.1
Acinetobacter baumannii,PDS000097043.1,PDT001147060.1
Acinetobacter baumannii,PDS000135573.1,PDT001603350.1
Acinetobacter baumannii,PDS000135584.1,PDT001603245.1
Acinetobacter baumannii,PDS000156505.2,PDT002094421.1
Acinetobacter baumannii,PDS000187648.1,PDT002152131.1
Acinetobacter baumannii,PDS000188202.1,PDT002247267.1
Acinetobacter baumannii,PDS000101059.1,PDT001201004.1
Acinetobacter baumannii,PDS000169736.1,PDT001493018.1
Acinetobacter baumannii,PDS000174921.1,PDT001649929.3
Acinetobacter baumannii,PDS000114541.5,PDT001290947.3
Acinetobacter baumannii,PDS000134807.7,PDT001044804.3
Acinetobacter baumannii,PDS000105665.4,PDT001226520.3
Acinetobacter baumannii,PDS000114879.12,PDT002094437.1
Acinetobacter baumannii,PDS000146498.13,PDT002109527.1
Acinetobacter baumannii,PDS000151169.2,PDT001275704.3
Acinetobacter baumannii,PDS000142106.1,PDT001693185.1
Acinetobacter baumannii,PDS000164549.1,PDT001961370.1
Acinetobacter baumannii,PDS000126119.1,PDT001506246.1
Acinetobacter baumannii,PDS000076710.1,PDT000354509.1
Acinetobacter baumannii,PDS000123562.1,PDT001488364.1
Acinetobacter baumannii,PDS000174650.1,PDT002085668.1
Acinetobacter baumannii,PDS000118352.1,PDT001426510.1
Acinetobacter baumannii,PDS000130104.1,PDT001549627.1
Acinetobacter baumannii,PDS000047334.6,PDT001505846.1
Acinetobacter baumannii,PDS000175367.2,PDT002094414.1
Acinetobacter baumannii,PDS000180266.1,PDT002130006.1
Acinetobacter baumannii,PDS000195224.2,PDT001957043.1
Acinetobacter baumannii,PDS000198862.1,PDT002384002.1
Acinetobacter baumannii,PDS000122292.2,PDT002191041.1
Acinetobacter baumannii,PDS000012752.8,PDT002303154.1
Acinetobacter baumannii,PDS000115792.5,PDT001391293.3
Acinetobacter baumannii,PDS000161861.3,PDT002067769.1
Acinetobacter baumannii,PDS000076248.1,PDT000662640.1
Acinetobacter baumannii,PDS000056632.2,PDT001200339.1
Acinetobacter baumannii,PDS000082824.1,PDT000980432.1
Acinetobacter baumannii,PDS000071628.2,PDT000837069.1
Acinetobacter baumannii,PDS000076526.1,PDT000898803.1
Acinetobacter baumannii,PDS000103471.1,PDT001231239.1
Acinetobacter baumannii,PDS000103484.1,PDT001231365.1
Acinetobacter baumannii,PDS000155985.1,PDT001852427.1
Acinetobacter baumannii,PDS000105756.2,PDT001033276.1
Acinetobacter baumannii,PDS000121465.1,PDT001465478.1
Acinetobacter baumannii,PDS000126154.1,PDT001505921.1
Acinetobacter baumannii,PDS000156504.2,PDT001860345.1
Acinetobacter baumannii,PDS000174923.1,PDT002087869.1
Acinetobacter baumannii,PDS000188195.1,PDT002247642.1
Acinetobacter baumannii,PDS000192595.1,PDT002316179.1
Acinetobacter baumannii,PDS000063239.1,PDT000746995.1
Acinetobacter baumannii,PDS000124903.1,PDT001494031.1
Acinetobacter baumannii,PDS000175828.1,PDT002097515.1
Acinetobacter baumannii,PDS000171041.2,PDT002040804.1
Acinetobacter baumannii,PDS000169080.4,PDT002017589.1
Acinetobacter baumannii,PDS000107607.13,PDT001318178.3
Acinetobacter baumannii,PDS000170601.2,PDT002038785.1
Acinetobacter baumannii,PDS000097776.7,PDT001157478.6
Acinetobacter baumannii,PDS000097173.9,PDT001210482.3
Acinetobacter baumannii,PDS000137354.1,PDT000659362.1
Acinetobacter baumannii,PDS000047337.1,PDT000132515.1
Acinetobacter baumannii,PDS000094308.1,PDT001010882.1
Acinetobacter baumannii,PDS000175832.1,PDT002098576.1
Acinetobacter baumannii,PDS000103018.2,PDT001225601.1
Acinetobacter baumannii,PDS000120045.1,PDT001440275.1
Acinetobacter baumannii,PDS000114537.1,PDT001371142.1
Acinetobacter baumannii,PDS000135586.1,PDT001603146.1
Acinetobacter baumannii,PDS000135598.1,PDT001603275.1
Acinetobacter baumannii,PDS000126162.1,PDT000659457.1
Acinetobacter baumannii,PDS000153375.1,PDT001820105.1
Acinetobacter baumannii,PDS000136129.10,PDT001810531.2
Acinetobacter baumannii,PDS000122290.1,PDT000886996.1
Acinetobacter baumannii,PDS000159187.1,PDT001889845.1
Acinetobacter baumannii,PDS000193847.1,PDT002332573.1
Acinetobacter baumannii,PDS000133908.1,PDT001585393.1
Acinetobacter baumannii,PDS000159918.1,PDT001898721.1
Acinetobacter baumannii,PDS000105080.4,PDT002059654.1
Acinetobacter baumannii,PDS000136718.14,PDT001598588.3
Acinetobacter baumannii,PDS000197042.1,PDT002364868.1
Acinetobacter baumannii,PDS000195686.1,PDT002352075.1
Acinetobacter baumannii,PDS000181816.1,PDT002156357.1
Acinetobacter baumannii,PDS000012747.2,PDT000208236.1
Acinetobacter baumannii,PDS000056633.2,PDT000683283.1
Acinetobacter baumannii,PDS000071626.1,PDT000837074.1
Acinetobacter baumannii,PDS000135593.1,PDT001603004.1
Acinetobacter baumannii,PDS000107751.2,PDT001227180.1
Acinetobacter baumannii,PDS000008586.4,PDT000526444.1
Acinetobacter baumannii,PDS000153174.2,PDT000300595.1
Acinetobacter baumannii,PDS000055420.2,PDT000659768.1
Acinetobacter baumannii,PDS000041341.1,PDT000443709.1
Acinetobacter baumannii,PDS000055377.2,PDT000659440.1
Acinetobacter baumannii,PDS000121873.1,PDT001469591.1
Acinetobacter baumannii,PDS000116554.2,PDT001147046.1
Acinetobacter baumannii,PDS000189906.1,PDT002277472.1
Acinetobacter baumannii,PDS000105891.1,PDT000176459.2
Acinetobacter baumannii,PDS000047427.1,PDT000135517.1
Acinetobacter baumannii,PDS000149897.3,PDT001739644.2
Acinetobacter baumannii,PDS000152254.3,PDT000725298.3
Acinetobacter baumannii,PDS000126946.5,PDT001516568.3
Acinetobacter baumannii,PDS000092897.1,PDT000113219.2
Acinetobacter baumannii,PDS000047371.1,PDT000480728.1
Acinetobacter baumannii,PDS000039206.2,PDT000355792.1
Acinetobacter baumannii,PDS000044053.1,PDT000480729.1
Acinetobacter baumannii,PDS000190432.1,PDT002288954.1
Acinetobacter baumannii,PDS000053135.3,PDT000929051.1
Acinetobacter baumannii,PDS000063576.1,PDT000298100.1
Acinetobacter baumannii,PDS000076352.2,PDT001010860.1
Acinetobacter baumannii,PDS000169693.1,PDT002024647.1
Acinetobacter baumannii,PDS000115082.1,PDT001382803.1
Acinetobacter baumannii,PDS000135572.1,PDT001602916.1
Acinetobacter baumannii,PDS000136355.1,PDT001612418.1
Acinetobacter baumannii,PDS000130105.1,PDT001549634.1
Acinetobacter baumannii,PDS000125664.1,PDT001502932.1
Acinetobacter baumannii,PDS000126151.1,PDT001505909.1
Acinetobacter baumannii,PDS000126114.1,PDT000863668.1
Acinetobacter baumannii,PDS000164433.1,PDT001957188.1
Acinetobacter baumannii,PDS000172575.1,PDT002064385.1
Acinetobacter baumannii,PDS000073954.1,PDT000659823.1
Acinetobacter baumannii,PDS000048186.4,PDT000545935.1
Acinetobacter baumannii,PDS000124786.2,PDT002056821.1
Acinetobacter baumannii,PDS000055547.1,PDT000662294.1
Acinetobacter baumannii,PDS000062330.2,PDT001200311.1
Acinetobacter baumannii,PDS000133923.2,PDT001616503.1
Acinetobacter baumannii,PDS000100316.5,PDT001191872.1
Acinetobacter baumannii,PDS000098650.7,PDT001173444.3
Acinetobacter baumannii,PDS000097581.6,PDT001157493.6
Acinetobacter baumannii,PDS000085570.18,PDT001537687.3
Acinetobacter baumannii,PDS000092896.1,PDT000114299.2
Acinetobacter baumannii,PDS000148126.1,PDT001766207.1
Acinetobacter baumannii,PDS000092803.2,PDT000152745.2
Acinetobacter baumannii,PDS000079847.1,PDT000945321.2
Acinetobacter baumannii,PDS000120347.2,PDT001973261.1
Acinetobacter baumannii,PDS000083211.3,PDT000603219.1
Acinetobacter baumannii,PDS000063578.1,PDT000751441.1
Acinetobacter baumannii,PDS000102418.1,PDT001218569.1
Acinetobacter baumannii,PDS000109905.1,PDT001312770.1
Acinetobacter baumannii,PDS000164021.1,PDT001952754.1
Acinetobacter baumannii,PDS000174649.1,PDT002085669.1
Acinetobacter baumannii,PDS000156503.1,PDT001860344.1
Acinetobacter baumannii,PDS000187647.1,PDT002152133.1
Acinetobacter baumannii,PDS000164710.1,PDT001963715.1
Acinetobacter baumannii,PDS000189127.4,PDT002383969.1
Acinetobacter baumannii,PDS000005677.5,PDT000342172.2
Acinetobacter baumannii,PDS000004992.7,PDT001339401.1
Acinetobacter baumannii,PDS000055376.2,PDT000659360.1
Acinetobacter baumannii,PDS000138556.1,PDT001514250.1
Acinetobacter baumannii,PDS000136719.1,PDT001616506.1
Acinetobacter baumannii,PDS000174551.1,PDT000932671.3
Acinetobacter baumannii,PDS000097995.4,PDT001164048.3
Acinetobacter baumannii,PDS000121117.6,PDT001689511.3
Acinetobacter baumannii,PDS000098649.10,PDT001147845.3
Acinetobacter baumannii,PDS000005648.2,PDT000209026.1
Acinetobacter baumannii,PDS000097040.1,PDT001147080.1
Acinetobacter baumannii,PDS000107748.1,PDT001283670.1
Acinetobacter baumannii,PDS000151170.1,PDT001795773.1
Acinetobacter baumannii,PDS000135602.1,PDT001603217.1
Acinetobacter baumannii,PDS000126163.2,PDT000156212.1
Acinetobacter baumannii,PDS000126132.1,PDT001505996.1
Acinetobacter baumannii,PDS000187656.1,PDT002152104.1
Acinetobacter baumannii,PDS000188190.1,PDT002247598.1
Acinetobacter baumannii,PDS000053772.2,PDT000632864.1
Acinetobacter baumannii,PDS000173770.1,PDT002059812.1
Acinetobacter baumannii,PDS000173773.1,PDT002059624.1
Acinetobacter baumannii,PDS000109743.1,PDT001310073.1
Acinetobacter baumannii,PDS000171352.3,PDT001831235.2
Acinetobacter baumannii,PDS000152261.3,PDT001258011.3
Acinetobacter baumannii,PDS000097773.4,PDT001485152.1
Acinetobacter baumannii,PDS000143087.7,PDT001739656.2
Acinetobacter baumannii,PDS000111771.1,PDT000209523.1
Acinetobacter baumannii,PDS000018873.1,PDT000290019.1
Acinetobacter baumannii,PDS000048275.2,PDT000342113.2
Acinetobacter baumannii,PDS000126115.1,PDT001506059.1
Acinetobacter baumannii,PDS000126147.1,PDT001506329.1
Acinetobacter baumannii,PDS000126124.1,PDT000863574.1
Acinetobacter baumannii,PDS000173599.1,PDT001940665.1
Acinetobacter baumannii,PDS000139567.1,PDT001663064.1
Acinetobacter baumannii,PDS000170600.1,PDT002036461.1
Acinetobacter baumannii,PDS000097041.3,PDT001127717.1
Acinetobacter baumannii,PDS000175826.1,PDT002098390.1
Acinetobacter baumannii,PDS000185638.1,PDT002215856.1
Acinetobacter baumannii,PDS000051822.1,PDT000606073.1
Acinetobacter baumannii,PDS000124782.1,PDT001491440.1
Acinetobacter baumannii,PDS000098717.5,PDT001151690.3
Acinetobacter baumannii,PDS000047384.1,PDT000217697.1
Acinetobacter baumannii,PDS000053043.1,PDT000623237.1
Acinetobacter baumannii,PDS000084728.1,PDT001006775.1
Acinetobacter baumannii,PDS000193846.1,PDT001469706.1
Acinetobacter baumannii,PDS000187621.1,PDT002239556.1
Acinetobacter baumannii,PDS000187635.1,PDT002239538.1
Acinetobacter baumannii,PDS000127465.2,PDT002247210.1
Acinetobacter baumannii,PDS000055434.1,PDT000660393.1
Acinetobacter baumannii,PDS000135597.1,PDT000714815.1
Acinetobacter baumannii,PDS000026069.1,PDT000354297.1
Acinetobacter baumannii,PDS000055378.1,PDT000659452.1
Acinetobacter baumannii,PDS000133924.2,PDT001590670.1
Acinetobacter baumannii,PDS000199042.1,PDT000945267.2
Acinetobacter baumannii,PDS000097586.5,PDT001115024.1
Acinetobacter baumannii,PDS000172258.2,PDT002045991.1
Acinetobacter baumannii,PDS000047434.3,PDT000114240.2
Acinetobacter baumannii,PDS000047429.1,PDT000216823.1
Acinetobacter baumannii,PDS000192599.1,PDT002024692.1
Acinetobacter baumannii,PDS000113860.1,PDT001362931.1
Acinetobacter baumannii,PDS000101062.1,PDT001200319.1
Acinetobacter baumannii,PDS000095652.1,PDT001127676.1
Acinetobacter baumannii,PDS000063566.2,PDT000893038.1
Acinetobacter baumannii,PDS000153172.1,PDT001816267.1
Acinetobacter baumannii,PDS000191192.1,PDT002302015.1
Acinetobacter baumannii,PDS000097036.1,PDT001147087.1
Acinetobacter baumannii,PDS000105903.1,PDT001065586.1
Acinetobacter baumannii,PDS000135569.1,PDT001603140.1
Acinetobacter baumannii,PDS000102422.2,PDT002345950.1
Acinetobacter baumannii,PDS000126121.1,PDT001506409.1
Acinetobacter baumannii,PDS000181684.2,PDT002129963.1
Acinetobacter baumannii,PDS000183784.1,PDT002179663.1
Acinetobacter baumannii,PDS000122211.1,PDT001191739.2
Acinetobacter baumannii,PDS000159906.1,PDT001898738.1
Acinetobacter baumannii,PDS000146497.3,PDT002008629.1
Acinetobacter baumannii,PDS000174548.1,PDT001057006.3
Acinetobacter baumannii,PDS000117194.5,PDT001407821.3
Acinetobacter baumannii,PDS000046871.1,PDT000534405.1
Acinetobacter baumannii,PDS000012812.1,PDT000209049.1
Acinetobacter baumannii,PDS000193849.1,PDT002332921.1
Acinetobacter baumannii,PDS000113747.1,PDT001360364.1
Acinetobacter baumannii,PDS000140987.2,PDT001676966.1
Acinetobacter baumannii,PDS000148123.1,PDT001766024.1
Acinetobacter baumannii,PDS000199040.1,PDT001889003.1
Acinetobacter baumannii,PDS000164438.2,PDT001957195.1
Acinetobacter baumannii,PDS000175827.1,PDT002097588.1
Acinetobacter baumannii,PDS000066894.1,PDT000807445.1
Acinetobacter baumannii,PDS000103482.3,PDT001231218.1
Acinetobacter baumannii,PDS000149325.5,PDT001700341.4
Acinetobacter baumannii,PDS000141856.11,PDT001925785.2
Acinetobacter baumannii,PDS000149825.9,PDT001779491.2
Acinetobacter baumannii,PDS000142337.1,PDT001695737.1
Acinetobacter baumannii,PDS000179761.1,PDT002125176.1
Acinetobacter baumannii,PDS000076243.1,PDT000893006.1
Acinetobacter baumannii,PDS000115298.2,PDT001383176.1
Acinetobacter baumannii,PDS000115301.1,PDT001383150.1
Acinetobacter baumannii,PDS000091267.3,PDT000807458.1
Acinetobacter baumannii,PDS000047354.5,PDT001956948.1
Acinetobacter baumannii,PDS000176369.1,PDT002100439.1
Acinetobacter baumannii,PDS000187004.1,PDT002233350.1
Acinetobacter baumannii,PDS000188903.1,PDT002261645.1
Acinetobacter baumannii,PDS000051828.1,PDT000605848.1
Acinetobacter baumannii,PDS000055417.1,PDT000659887.1
Acinetobacter baumannii,PDS000063236.1,PDT000746253.1
Acinetobacter baumannii,PDS000175839.1,PDT001214316.3
Acinetobacter baumannii,PDS000153563.3,PDT001821917.2
Acinetobacter baumannii,PDS000097996.3,PDT001164059.3
Acinetobacter baumannii,PDS000174549.1,PDT001636891.3
Acinetobacter baumannii,PDS000186345.2,PDT002223404.1
Acinetobacter baumannii,PDS000047348.1,PDT000248865.1
Acinetobacter baumannii,PDS000055719.4,PDT000667777.2
Acinetobacter baumannii,PDS000073537.1,PDT000863679.1
Acinetobacter baumannii,PDS000101057.1,PDT001201046.1
Acinetobacter baumannii,PDS000122288.1,PDT001262781.1
Acinetobacter baumannii,PDS000133047.1,PDT001577264.1
Acinetobacter baumannii,PDS000135576.1,PDT001603125.1
Acinetobacter baumannii,PDS000135595.1,PDT001603138.1
Acinetobacter baumannii,PDS000154917.1,PDT001842117.1
Acinetobacter baumannii,PDS000181265.1,PDT002145443.1
Acinetobacter baumannii,PDS000047332.1,PDT000046700.3
Acinetobacter baumannii,PDS000103473.1,PDT001230582.1
Acinetobacter baumannii,PDS000004986.2,PDT000173910.1
Acinetobacter baumannii,PDS000077165.1,PDT000912416.1
Acinetobacter baumannii,PDS000039207.1,PDT000417656.1
Acinetobacter baumannii,PDS000039317.1,PDT000418758.1
Acinetobacter baumannii,PDS000105886.1,PDT001258905.1
Acinetobacter baumannii,PDS000091266.3,PDT001065573.1
Acinetobacter baumannii,PDS000108568.1,PDT001292493.1
Acinetobacter baumannii,PDS000113858.2,PDT001362935.1
Acinetobacter baumannii,PDS000136439.1,PDT000173816.2
Acinetobacter baumannii,PDS000055439.1,PDT000660202.1
Acinetobacter baumannii,PDS000047349.1,PDT000233348.1
Acinetobacter baumannii,PDS000051133.1,PDT000595110.1
Acinetobacter baumannii,PDS000168093.1,PDT002000508.1
Acinetobacter baumannii,PDS000111770.1,PDT000113789.2
Acinetobacter baumannii,PDS000151171.1,PDT001795782.1
Acinetobacter baumannii,PDS000121874.4,PDT002078345.1
Acinetobacter baumannii,PDS000180170.1,PDT002129566.1
Acinetobacter baumannii,PDS000169737.1,PDT002026698.1
Acinetobacter baumannii,PDS000183782.1,PDT002179596.1
Acinetobacter baumannii,PDS000199200.1,PDT002387553.1
Acinetobacter baumannii,PDS000055429.1,PDT000660333.1
Acinetobacter baumannii,PDS000192412.1,PDT002191022.1
Acinetobacter baumannii,PDS000047396.2,PDT000659344.1
Acinetobacter baumannii,PDS000090293.3,PDT001250857.1
Acinetobacter baumannii,PDS000153809.1,PDT001824813.1
Acinetobacter baumannii,PDS000016959.3,PDT000102161.1
Acinetobacter baumannii,PDS000118841.13,PDT001430345.3
Acinetobacter baumannii,PDS000101315.6,PDT001204874.3
Acinetobacter baumannii,PDS000098114.7,PDT001290930.3
Acinetobacter baumannii,PDS000188200.1,PDT001695718.1
Acinetobacter baumannii,PDS000005676.6,PDT001566628.1
Acinetobacter baumannii,PDS000113433.1,PDT001353204.1
Acinetobacter baumannii,PDS000195233.1,PDT002345931.1
Acinetobacter baumannii,PDS000187627.1,PDT002239520.1
Acinetobacter baumannii,PDS000157710.1,PDT001874292.1
Acinetobacter baumannii,PDS000055384.1,PDT000659358.1
Acinetobacter baumannii,PDS000100318.1,PDT001194545.1
Acinetobacter baumannii,PDS000100320.1,PDT001194519.1
Acinetobacter baumannii,PDS000184967.4,PDT002248043.1
Acinetobacter baumannii,PDS000191026.1,PDT002275353.1
Acinetobacter baumannii,PDS000187237.1,PDT002236499.1
Acinetobacter baumannii,PDS000150942.4,PDT001157486.5
Acinetobacter baumannii,PDS000150943.3,PDT001157076.6
Acinetobacter baumannii,PDS000150938.5,PDT001591640.3
Acinetobacter baumannii,PDS000137358.2,PDT001638330.1
Acinetobacter baumannii,PDS000181154.1,PDT001435575.1
Acinetobacter baumannii,PDS000124783.1,PDT001491739.1
Acinetobacter baumannii,PDS000005674.1,PDT000049497.1
Acinetobacter baumannii,PDS000133845.8,PDT001583623.3
Acinetobacter baumannii,PDS000181503.3,PDT002146053.1
Acinetobacter baumannii,PDS000005790.3,PDT000113595.2
Acinetobacter baumannii,PDS000156549.1,PDT001603325.1
Acinetobacter baumannii,PDS000076304.5,PDT000663725.1
Acinetobacter baumannii,PDS000130102.1,PDT001549644.1
Acinetobacter baumannii,PDS000157910.1,PDT001877213.1
Acinetobacter baumannii,PDS000190423.2,PDT001873333.1
Acinetobacter baumannii,PDS000055391.1,PDT000659480.1
Acinetobacter baumannii,PDS000159905.1,PDT001898863.1
Acinetobacter baumannii,PDS000159897.1,PDT001898724.1
Acinetobacter baumannii,PDS000150945.5,PDT001860313.1
Acinetobacter baumannii,PDS000168500.1,PDT001986292.1
Acinetobacter baumannii,PDS000047365.3,PDT001336323.1
Acinetobacter baumannii,PDS000154545.1,PDT001837099.1
Acinetobacter baumannii,PDS000178428.1,PDT002111472.1
Acinetobacter baumannii,PDS000105900.2,PDT001258883.2
Acinetobacter baumannii,PDS000101061.2,PDT001200673.1
Acinetobacter baumannii,PDS000126130.1,PDT001505795.1
Acinetobacter baumannii,PDS000164432.1,PDT001957352.1
Acinetobacter baumannii,PDS000176370.2,PDT002100461.1
Acinetobacter baumannii,PDS000125059.4,PDT002239524.1
Acinetobacter baumannii,PDS000172261.1,PDT002056814.1
Acinetobacter baumannii,PDS000121870.1,PDT001469648.1
Acinetobacter baumannii,PDS000133907.1,PDT001585397.1
Acinetobacter baumannii,PDS000174550.1,PDT000901811.3
Acinetobacter baumannii,PDS000092887.1,PDT000114725.2
Acinetobacter baumannii,PDS000187655.1,PDT002239523.1
Acinetobacter baumannii,PDS000187654.1,PDT002239528.1
Acinetobacter baumannii,PDS000055418.1,PDT000659945.1
Acinetobacter baumannii,PDS000153815.1,PDT001044097.1
Acinetobacter baumannii,PDS000173762.1,PDT002059771.1
Acinetobacter baumannii,PDS000126157.6,PDT001506360.1
Acinetobacter baumannii,PDS000047433.1,PDT000209549.1
Acinetobacter baumannii,PDS000039213.2,PDT000417642.1
Acinetobacter baumannii,PDS000135909.1,PDT001608627.1
Acinetobacter baumannii,PDS000149338.5,PDT001860351.1
Acinetobacter baumannii,PDS000055381.1,PDT000659417.1
Acinetobacter baumannii,PDS000179239.3,PDT002145573.1
Acinetobacter baumannii,PDS000047395.1,PDT000222342.1
Acinetobacter baumannii,PDS000044054.2,PDT000355800.1
Acinetobacter baumannii,PDS000038408.6,PDT000683314.1
Acinetobacter baumannii,PDS000111232.1,PDT001325636.1
Acinetobacter baumannii,PDS000092807.1,PDT000175769.2
Acinetobacter baumannii,PDS000101052.1,PDT001200304.1
Acinetobacter baumannii,PDS000156122.2,PDT001506089.1
Acinetobacter baumannii,PDS000049658.8,PDT000570891.1
Acinetobacter baumannii,PDS000181264.1,PDT002145581.1
Acinetobacter baumannii,PDS000009771.5,PDT000173802.3
Acinetobacter baumannii,PDS000124785.1,PDT001491490.1
Acinetobacter baumannii,PDS000192410.1,PDT001493825.1
Acinetobacter baumannii,PDS000149337.4,PDT001326146.3
Acinetobacter baumannii,PDS000172830.2,PDT002067963.1
Acinetobacter baumannii,PDS000158389.3,PDT001882396.2
Acinetobacter baumannii,PDS000046905.2,PDT000534464.1
Acinetobacter baumannii,PDS000164439.1,PDT001435634.1
Acinetobacter baumannii,PDS000153564.1,PDT001820621.1
Acinetobacter baumannii,PDS000126137.1,PDT001506417.1
Acinetobacter baumannii,PDS000179637.1,PDT002122771.1
Acinetobacter baumannii,PDS000155980.1,PDT001852469.1
Acinetobacter baumannii,PDS000157706.1,PDT001874244.1
Acinetobacter baumannii,PDS000153804.1,PDT000659559.1
Acinetobacter baumannii,PDS000055386.2,PDT000659372.1
Acinetobacter baumannii,PDS000055373.1,PDT000659516.1
Acinetobacter baumannii,PDS000173774.2,PDT002059748.1
Acinetobacter baumannii,PDS000189904.1,PDT002277508.1
Acinetobacter baumannii,PDS000179535.1,PDT001253243.4
Acinetobacter baumannii,PDS000018716.2,PDT000287625.1
Acinetobacter baumannii,PDS000164550.1,PDT001961343.1
Acinetobacter baumannii,PDS000103487.1,PDT001231301.1
