scientific_name,erd_group,target_acc
Pseudomonas aeruginosa,PDS000169554.2,PDT002026915.1
Pseudomonas aeruginosa,PDS000169540.1,PDT002022435.1
Pseudomonas aeruginosa,PDS000169398.2,PDT002027607.1
Pseudomonas aeruginosa,PDS000169389.2,PDT002028967.1
Pseudomonas aeruginosa,PDS000010358.2,PDT000045232.1
Pseudomonas aeruginosa,PDS000182607.1,PDT000045389.1
Pseudomonas aeruginosa,PDS000182519.1,PDT002164240.1
Pseudomonas aeruginosa,PDS000182488.1,PDT002164327.1
Pseudomonas aeruginosa,PDS000179233.2,PDT000045437.1
Pseudomonas aeruginosa,PDS000179524.1,PDT001226418.4
Pseudomonas aeruginosa,PDS000179486.1,PDT001226214.4
Pseudomonas aeruginosa,PDS000180252.1,PDT001766530.1
Pseudomonas aeruginosa,PDS000105855.3,PDT001257921.3
Pseudomonas aeruginosa,PDS000134362.3,PDT001496543.3
Pseudomonas aeruginosa,PDS000107392.1,PDT000229940.1
Pseudomonas aeruginosa,PDS000038887.1,PDT000411894.1
Pseudomonas aeruginosa,PDS000064622.2,PDT000759676.1
Pseudomonas aeruginosa,PDS000167354.1,PDT001994345.1
Pseudomonas aeruginosa,PDS000076778.3,PDT000923440.1
Pseudomonas aeruginosa,PDS000063731.3,PDT002145643.1
Pseudomonas aeruginosa,PDS000092635.1,PDT001085952.1
Pseudomonas aeruginosa,PDS000101967.1,PDT001211894.1
Pseudomonas aeruginosa,PDS000112384.2,PDT001672346.1
Pseudomonas aeruginosa,PDS000153165.1,PDT000930693.2
Pseudomonas aeruginosa,PDS000094867.2,PDT001115545.1
Pseudomonas aeruginosa,PDS000108563.1,PDT000897342.1
Pseudomonas aeruginosa,PDS000101681.1,PDT001210046.1
Pseudomonas aeruginosa,PDS000105050.2,PDT001251593.1
Pseudomonas aeruginosa,PDS000112231.1,PDT001346309.1
Pseudomonas aeruginosa,PDS000141400.1,PDT001682440.1
Pseudomonas aeruginosa,PDS000112053.1,PDT001342774.1
Pseudomonas aeruginosa,PDS000111224.1,PDT001325894.1
Pseudomonas aeruginosa,PDS000112392.1,PDT001349692.1
Pseudomonas aeruginosa,PDS000134543.2,PDT001593544.1
Pseudomonas aeruginosa,PDS000112233.2,PDT001346422.1
Pseudomonas aeruginosa,PDS000117655.1,PDT001413744.1
Pseudomonas aeruginosa,PDS000117669.1,PDT001413361.1
Pseudomonas aeruginosa,PDS000117618.2,PDT001413874.1
Pseudomonas aeruginosa,PDS000174272.1,PDT001991806.1
Pseudomonas aeruginosa,PDS000145278.1,PDT001726097.1
Pseudomonas aeruginosa,PDS000122201.2,PDT001638988.1
Pseudomonas aeruginosa,PDS000138264.2,PDT001651847.1
Pseudomonas aeruginosa,PDS000186297.1,PDT002223284.2
Pseudomonas aeruginosa,PDS000186308.1,PDT002223349.2
Pseudomonas aeruginosa,PDS000174263.1,PDT002081935.2
Pseudomonas aeruginosa,PDS000174308.1,PDT002081928.2
Pseudomonas aeruginosa,PDS000192903.1,PDT002320061.1
Pseudomonas aeruginosa,PDS000166606.1,PDT001984101.1
Pseudomonas aeruginosa,PDS000173711.1,PDT002076242.1
Pseudomonas aeruginosa,PDS000078018.5,PDT001344356.1
Pseudomonas aeruginosa,PDS000167323.2,PDT001993994.1
Pseudomonas aeruginosa,PDS000192996.1,PDT002320654.1
Pseudomonas aeruginosa,PDS000084890.2,PDT001009334.1
Pseudomonas aeruginosa,PDS000189899.1,PDT002276228.1
Pseudomonas aeruginosa,PDS000063994.1,PDT000756450.1
Pseudomonas aeruginosa,PDS000064630.1,PDT000768393.1
Pseudomonas aeruginosa,PDS000064440.1,PDT000767619.1
Pseudomonas aeruginosa,PDS000100722.1,PDT001198182.1
Pseudomonas aeruginosa,PDS000171031.1,PDT002042850.1
Pseudomonas aeruginosa,PDS000040836.2,PDT000441938.1
Pseudomonas aeruginosa,PDS000040839.1,PDT000441978.1
Pseudomonas aeruginosa,PDS000193686.1,PDT002331233.1
Pseudomonas aeruginosa,PDS000063214.1,PDT000745413.1
Pseudomonas aeruginosa,PDS000113738.5,PDT001371357.1
Pseudomonas aeruginosa,PDS000145330.1,PDT001726145.1
Pseudomonas aeruginosa,PDS000125945.1,PDT001505197.1
Pseudomonas aeruginosa,PDS000169606.1,PDT002023388.1
Pseudomonas aeruginosa,PDS000169956.1,PDT002028913.1
Pseudomonas aeruginosa,PDS000169584.1,PDT002022527.1
Pseudomonas aeruginosa,PDS000182553.1,PDT000045455.1
Pseudomonas aeruginosa,PDS000182523.1,PDT002164234.1
Pseudomonas aeruginosa,PDS000182629.1,PDT002164175.1
Pseudomonas aeruginosa,PDS000182583.1,PDT002164390.1
Pseudomonas aeruginosa,PDS000182636.1,PDT000045374.1
Pseudomonas aeruginosa,PDS000010347.1,PDT000070772.1
Pseudomonas aeruginosa,PDS000063984.1,PDT000756141.1
Pseudomonas aeruginosa,PDS000179490.1,PDT001203162.4
Pseudomonas aeruginosa,PDS000092639.4,PDT001085932.1
Pseudomonas aeruginosa,PDS000136529.1,PDT000411721.1
Pseudomonas aeruginosa,PDS000011440.1,PDT000189725.1
Pseudomonas aeruginosa,PDS000047567.1,PDT000220020.1
Pseudomonas aeruginosa,PDS000112089.2,PDT001343716.1
Pseudomonas aeruginosa,PDS000167342.1,PDT001994455.1
Pseudomonas aeruginosa,PDS000167290.1,PDT001994280.1
Pseudomonas aeruginosa,PDS000078012.1,PDT000923447.1
Pseudomonas aeruginosa,PDS000167568.1,PDT001993966.1
Pseudomonas aeruginosa,PDS000167280.1,PDT001994270.1
Pseudomonas aeruginosa,PDS000077564.1,PDT000915853.1
Pseudomonas aeruginosa,PDS000167242.1,PDT001993723.1
Pseudomonas aeruginosa,PDS000167313.1,PDT001993798.1
Pseudomonas aeruginosa,PDS000078000.2,PDT000923294.1
Pseudomonas aeruginosa,PDS000078021.2,PDT000923316.1
Pseudomonas aeruginosa,PDS000167315.1,PDT001994209.1
Pseudomonas aeruginosa,PDS000096439.1,PDT000540472.1
Pseudomonas aeruginosa,PDS000063547.1,PDT000750277.1
Pseudomonas aeruginosa,PDS000113999.1,PDT001363017.1
Pseudomonas aeruginosa,PDS000102774.1,PDT001221991.1
Pseudomonas aeruginosa,PDS000115693.1,PDT001348659.1
Pseudomonas aeruginosa,PDS000112317.5,PDT001737641.1
Pseudomonas aeruginosa,PDS000153164.1,PDT001101063.1
Pseudomonas aeruginosa,PDS000081756.4,PDT001348465.1
Pseudomonas aeruginosa,PDS000179501.1,PDT002034650.1
Pseudomonas aeruginosa,PDS000117676.1,PDT001413917.1
Pseudomonas aeruginosa,PDS000117661.1,PDT001413811.1
Pseudomonas aeruginosa,PDS000136330.1,PDT001611729.1
Pseudomonas aeruginosa,PDS000171218.1,PDT002045322.1
Pseudomonas aeruginosa,PDS000145593.1,PDT001730367.1
Pseudomonas aeruginosa,PDS000154753.3,PDT000795053.1
Pseudomonas aeruginosa,PDS000157952.1,PDT001877448.1
Pseudomonas aeruginosa,PDS000157943.1,PDT001877503.1
Pseudomonas aeruginosa,PDS000171783.1,PDT002055277.1
Pseudomonas aeruginosa,PDS000192881.1,PDT002320047.1
Pseudomonas aeruginosa,PDS000182057.1,PDT001946660.1
Pseudomonas aeruginosa,PDS000171111.1,PDT002043233.1
Pseudomonas aeruginosa,PDS000190988.1,PDT001363460.1
Pseudomonas aeruginosa,PDS000174616.2,PDT002299720.1
Pseudomonas aeruginosa,PDS000181808.1,PDT002155835.1
Pseudomonas aeruginosa,PDS000186961.2,PDT002230424.1
Pseudomonas aeruginosa,PDS000186964.7,PDT002243914.1
Pseudomonas aeruginosa,PDS000101948.1,PDT001211442.1
Pseudomonas aeruginosa,PDS000148428.1,PDT000874204.1
Pseudomonas aeruginosa,PDS000112423.1,PDT001348598.1
Pseudomonas aeruginosa,PDS000122263.1,PDT001191106.1
Pseudomonas aeruginosa,PDS000115696.2,PDT001388284.1
Pseudomonas aeruginosa,PDS000095925.1,PDT001132755.1
Pseudomonas aeruginosa,PDS000114001.2,PDT001364709.1
Pseudomonas aeruginosa,PDS000114017.2,PDT001371354.1
Pseudomonas aeruginosa,PDS000169611.1,PDT002023703.1
Pseudomonas aeruginosa,PDS000010324.2,PDT002164323.1
Pseudomonas aeruginosa,PDS000182550.1,PDT000045459.1
Pseudomonas aeruginosa,PDS000182727.1,PDT002165053.1
Pseudomonas aeruginosa,PDS000182481.1,PDT000045240.1
Pseudomonas aeruginosa,PDS000182474.1,PDT002164349.1
Pseudomonas aeruginosa,PDS000179500.1,PDT001203118.4
Pseudomonas aeruginosa,PDS000179342.1,PDT001222631.3
Pseudomonas aeruginosa,PDS000179232.1,PDT001214302.3
Pseudomonas aeruginosa,PDS000149145.3,PDT001450925.3
Pseudomonas aeruginosa,PDS000179516.1,PDT001207591.4
Pseudomonas aeruginosa,PDS000136525.1,PDT001615390.1
Pseudomonas aeruginosa,PDS000064631.1,PDT000768100.1
Pseudomonas aeruginosa,PDS000078019.1,PDT000923256.1
Pseudomonas aeruginosa,PDS000167238.1,PDT001993702.1
Pseudomonas aeruginosa,PDS000167556.1,PDT001997620.1
Pseudomonas aeruginosa,PDS000167350.1,PDT001993905.1
Pseudomonas aeruginosa,PDS000092767.1,PDT001087601.1
Pseudomonas aeruginosa,PDS000112134.1,PDT001346970.1
Pseudomonas aeruginosa,PDS000164425.1,PDT001958470.1
Pseudomonas aeruginosa,PDS000153995.1,PDT001828701.1
Pseudomonas aeruginosa,PDS000094876.1,PDT001113310.1
Pseudomonas aeruginosa,PDS000101702.1,PDT001210229.1
Pseudomonas aeruginosa,PDS000101715.1,PDT001210139.1
Pseudomonas aeruginosa,PDS000101723.1,PDT001210160.1
Pseudomonas aeruginosa,PDS000107998.1,PDT001286270.1
Pseudomonas aeruginosa,PDS000112044.1,PDT001342745.1
Pseudomonas aeruginosa,PDS000115694.1,PDT001388943.1
Pseudomonas aeruginosa,PDS000112372.1,PDT001349648.1
Pseudomonas aeruginosa,PDS000112138.1,PDT000686233.1
Pseudomonas aeruginosa,PDS000112083.1,PDT001343884.1
Pseudomonas aeruginosa,PDS000112136.1,PDT001343796.1
Pseudomonas aeruginosa,PDS000092763.2,PDT001471617.1
Pseudomonas aeruginosa,PDS000164582.1,PDT001962689.1
Pseudomonas aeruginosa,PDS000153166.1,PDT001816244.1
Pseudomonas aeruginosa,PDS000120637.1,PDT001451080.1
Pseudomonas aeruginosa,PDS000141686.1,PDT001687121.1
Pseudomonas aeruginosa,PDS000117621.1,PDT001413323.1
Pseudomonas aeruginosa,PDS000117729.1,PDT001413755.1
Pseudomonas aeruginosa,PDS000126629.1,PDT001514300.1
Pseudomonas aeruginosa,PDS000107391.2,PDT001852525.1
Pseudomonas aeruginosa,PDS000146124.1,PDT001736398.1
Pseudomonas aeruginosa,PDS000145590.1,PDT001730386.1
Pseudomonas aeruginosa,PDS000154742.4,PDT001897916.1
Pseudomonas aeruginosa,PDS000157957.1,PDT001877463.1
Pseudomonas aeruginosa,PDS000157964.1,PDT001877390.1
Pseudomonas aeruginosa,PDS000157990.1,PDT001877462.1
Pseudomonas aeruginosa,PDS000193678.1,PDT002331253.1
Pseudomonas aeruginosa,PDS000161246.1,PDT001894167.1
Pseudomonas aeruginosa,PDS000171782.1,PDT002055227.1
Pseudomonas aeruginosa,PDS000190996.1,PDT002299637.1
Pseudomonas aeruginosa,PDS000173713.1,PDT002076253.1
Pseudomonas aeruginosa,PDS000189170.1,PDT002045297.1
Pseudomonas aeruginosa,PDS000181804.1,PDT002155814.1
Pseudomonas aeruginosa,PDS000188101.1,PDT002245899.1
Pseudomonas aeruginosa,PDS000112048.1,PDT001342662.1
Pseudomonas aeruginosa,PDS000064003.1,PDT000756497.1
Pseudomonas aeruginosa,PDS000047550.1,PDT000424243.1
Pseudomonas aeruginosa,PDS000101043.1,PDT001200584.1
Pseudomonas aeruginosa,PDS000074595.1,PDT000424317.1
Pseudomonas aeruginosa,PDS000125933.1,PDT001505101.1
Pseudomonas aeruginosa,PDS000171119.1,PDT002014259.1
Pseudomonas aeruginosa,PDS000174620.4,PDT002299648.1
Pseudomonas aeruginosa,PDS000182508.1,PDT000045183.1
Pseudomonas aeruginosa,PDS000112281.3,PDT001346498.1
Pseudomonas aeruginosa,PDS000182657.1,PDT000045247.1
Pseudomonas aeruginosa,PDS000182659.1,PDT002164356.1
Pseudomonas aeruginosa,PDS000117627.1,PDT001226230.1
Pseudomonas aeruginosa,PDS000098642.16,PDT002230981.1
Pseudomonas aeruginosa,PDS000154832.2,PDT001829013.1
Pseudomonas aeruginosa,PDS000123557.13,PDT002173232.1
Pseudomonas aeruginosa,PDS000179491.1,PDT001207679.4
Pseudomonas aeruginosa,PDS000137364.1,PDT001638975.1
Pseudomonas aeruginosa,PDS000064594.1,PDT000768030.1
Pseudomonas aeruginosa,PDS000167575.1,PDT001997116.1
Pseudomonas aeruginosa,PDS000167605.1,PDT001413207.1
Pseudomonas aeruginosa,PDS000167246.1,PDT001994051.1
Pseudomonas aeruginosa,PDS000076784.2,PDT000767048.1
Pseudomonas aeruginosa,PDS000167333.1,PDT001994148.1
Pseudomonas aeruginosa,PDS000140012.1,PDT001668184.1
Pseudomonas aeruginosa,PDS000065086.1,PDT000774833.1
Pseudomonas aeruginosa,PDS000112290.1,PDT000768532.2
Pseudomonas aeruginosa,PDS000112295.1,PDT001346695.1
Pseudomonas aeruginosa,PDS000112274.1,PDT001346395.1
Pseudomonas aeruginosa,PDS000167288.1,PDT001993806.1
Pseudomonas aeruginosa,PDS000152577.1,PDT001480881.1
Pseudomonas aeruginosa,PDS000065921.1,PDT000795117.1
Pseudomonas aeruginosa,PDS000079426.2,PDT000762557.2
Pseudomonas aeruginosa,PDS000073926.1,PDT000866284.1
Pseudomonas aeruginosa,PDS000113916.2,PDT001378529.1
Pseudomonas aeruginosa,PDS000112250.1,PDT001345906.1
Pseudomonas aeruginosa,PDS000112096.1,PDT001134469.1
Pseudomonas aeruginosa,PDS000193000.1,PDT001262776.1
Pseudomonas aeruginosa,PDS000016064.16,PDT001997063.1
Pseudomonas aeruginosa,PDS000117716.1,PDT001413719.1
Pseudomonas aeruginosa,PDS000166899.2,PDT002081871.2
Pseudomonas aeruginosa,PDS000136329.1,PDT001611718.1
Pseudomonas aeruginosa,PDS000157955.1,PDT001877410.1
Pseudomonas aeruginosa,PDS000155781.1,PDT001849319.1
Pseudomonas aeruginosa,PDS000174294.1,PDT002081940.2
Pseudomonas aeruginosa,PDS000186960.1,PDT001388297.1
Pseudomonas aeruginosa,PDS000189179.1,PDT002265986.1
Pseudomonas aeruginosa,PDS000064439.1,PDT000767732.1
Pseudomonas aeruginosa,PDS000092718.1,PDT000202665.2
Pseudomonas aeruginosa,PDS000122816.1,PDT001481796.1
Pseudomonas aeruginosa,PDS000075144.2,PDT000424272.1
Pseudomonas aeruginosa,PDS000075140.3,PDT001193155.1
Pseudomonas aeruginosa,PDS000100303.1,PDT001194284.1
Pseudomonas aeruginosa,PDS000124806.1,PDT001491518.1
Pseudomonas aeruginosa,PDS000051134.1,PDT000595458.1
Pseudomonas aeruginosa,PDS000112253.1,PDT001346533.1
Pseudomonas aeruginosa,PDS000146230.1,PDT001737616.1
Pseudomonas aeruginosa,PDS000169764.1,PDT002027279.1
Pseudomonas aeruginosa,PDS000169569.2,PDT002030206.1
Pseudomonas aeruginosa,PDS000182679.1,PDT000045303.1
Pseudomonas aeruginosa,PDS000182549.1,PDT000045460.1
Pseudomonas aeruginosa,PDS000171091.1,PDT002043215.1
Pseudomonas aeruginosa,PDS000182536.1,PDT002164123.1
Pseudomonas aeruginosa,PDS000182639.1,PDT002164165.1
Pseudomonas aeruginosa,PDS000115885.5,PDT000899043.3
Pseudomonas aeruginosa,PDS000179497.1,PDT001226398.4
Pseudomonas aeruginosa,PDS000134361.6,PDT001615183.3
Pseudomonas aeruginosa,PDS000152622.2,PDT001810352.1
Pseudomonas aeruginosa,PDS000152621.2,PDT001810491.1
Pseudomonas aeruginosa,PDS000174912.1,PDT001231768.3
Pseudomonas aeruginosa,PDS000179523.1,PDT001226128.4
Pseudomonas aeruginosa,PDS000063751.13,PDT001342218.1
Pseudomonas aeruginosa,PDS000167319.1,PDT001994314.1
Pseudomonas aeruginosa,PDS000167247.1,PDT001993958.1
Pseudomonas aeruginosa,PDS000167359.1,PDT001994540.1
Pseudomonas aeruginosa,PDS000120650.1,PDT001451068.1
Pseudomonas aeruginosa,PDS000112273.1,PDT000768522.2
Pseudomonas aeruginosa,PDS000112306.1,PDT001346393.1
Pseudomonas aeruginosa,PDS000092634.1,PDT001086000.1
Pseudomonas aeruginosa,PDS000101960.1,PDT001211927.1
Pseudomonas aeruginosa,PDS000121026.1,PDT001456120.1
Pseudomonas aeruginosa,PDS000063979.3,PDT000767040.1
Pseudomonas aeruginosa,PDS000073930.1,PDT000866184.1
Pseudomonas aeruginosa,PDS000123219.1,PDT001484053.1
Pseudomonas aeruginosa,PDS000123216.1,PDT001484048.1
Pseudomonas aeruginosa,PDS000158051.1,PDT001113434.1
Pseudomonas aeruginosa,PDS000095645.1,PDT001127848.1
Pseudomonas aeruginosa,PDS000115691.1,PDT001388924.1
Pseudomonas aeruginosa,PDS000082090.2,PDT000972505.2
Pseudomonas aeruginosa,PDS000083366.5,PDT001687095.1
Pseudomonas aeruginosa,PDS000115080.1,PDT001382826.1
Pseudomonas aeruginosa,PDS000112255.1,PDT001346055.1
Pseudomonas aeruginosa,PDS000141398.1,PDT001682384.1
Pseudomonas aeruginosa,PDS000112359.1,PDT001349774.1
Pseudomonas aeruginosa,PDS000112111.1,PDT001343760.1
Pseudomonas aeruginosa,PDS000112964.1,PDT001352217.1
Pseudomonas aeruginosa,PDS000140981.1,PDT001677095.1
Pseudomonas aeruginosa,PDS000117724.1,PDT001414046.1
Pseudomonas aeruginosa,PDS000119517.2,PDT001428174.1
Pseudomonas aeruginosa,PDS000174325.1,PDT001991811.1
Pseudomonas aeruginosa,PDS000141044.1,PDT001677743.1
Pseudomonas aeruginosa,PDS000186303.1,PDT002223325.2
Pseudomonas aeruginosa,PDS000174310.1,PDT001991784.1
Pseudomonas aeruginosa,PDS000174271.1,PDT002081922.2
Pseudomonas aeruginosa,PDS000184249.1,PDT002189242.1
Pseudomonas aeruginosa,PDS000181855.1,PDT002157232.1
Pseudomonas aeruginosa,PDS000171102.1,PDT002014248.1
Pseudomonas aeruginosa,PDS000171105.1,PDT002014263.1
Pseudomonas aeruginosa,PDS000191178.1,PDT002255303.1
Pseudomonas aeruginosa,PDS000064876.1,PDT000771049.1
Pseudomonas aeruginosa,PDS000010332.3,PDT000172873.1
Pseudomonas aeruginosa,PDS000171027.1,PDT002042647.1
Pseudomonas aeruginosa,PDS000053764.2,PDT000633240.1
Pseudomonas aeruginosa,PDS000053881.2,PDT000747111.1
Pseudomonas aeruginosa,PDS000051142.1,PDT000595495.1
Pseudomonas aeruginosa,PDS000122195.1,PDT000754012.1
Pseudomonas aeruginosa,PDS000125918.1,PDT001505122.1
Pseudomonas aeruginosa,PDS000169567.1,PDT002022354.1
Pseudomonas aeruginosa,PDS000182529.1,PDT000045143.1
Pseudomonas aeruginosa,PDS000182477.1,PDT000045246.1
Pseudomonas aeruginosa,PDS000182647.1,PDT000045121.1
Pseudomonas aeruginosa,PDS000063983.1,PDT000756126.1
Pseudomonas aeruginosa,PDS000179471.3,PDT001207432.4
Pseudomonas aeruginosa,PDS000115789.5,PDT001391212.3
Pseudomonas aeruginosa,PDS000076626.3,PDT000899443.1
Pseudomonas aeruginosa,PDS000149161.5,PDT001759445.3
Pseudomonas aeruginosa,PDS000044229.2,PDT000483047.1
Pseudomonas aeruginosa,PDS000192995.1,PDT002320703.1
Pseudomonas aeruginosa,PDS000134576.6,PDT001830288.1
Pseudomonas aeruginosa,PDS000167279.1,PDT001994266.1
Pseudomonas aeruginosa,PDS000167272.1,PDT001994434.1
Pseudomonas aeruginosa,PDS000140009.2,PDT002164364.1
Pseudomonas aeruginosa,PDS000092751.1,PDT001087789.1
Pseudomonas aeruginosa,PDS000123217.1,PDT001484083.1
Pseudomonas aeruginosa,PDS000115683.1,PDT001348652.1
Pseudomonas aeruginosa,PDS000140010.1,PDT001667548.1
Pseudomonas aeruginosa,PDS000145597.1,PDT001730397.1
Pseudomonas aeruginosa,PDS000111728.2,PDT001682486.1
Pseudomonas aeruginosa,PDS000112162.1,PDT001343812.1
Pseudomonas aeruginosa,PDS000122004.1,PDT001471535.1
Pseudomonas aeruginosa,PDS000134545.2,PDT001593409.1
Pseudomonas aeruginosa,PDS000141844.2,PDT001689504.1
Pseudomonas aeruginosa,PDS000117711.1,PDT001413738.1
Pseudomonas aeruginosa,PDS000117692.1,PDT001413836.1
Pseudomonas aeruginosa,PDS000117682.1,PDT001413930.1
Pseudomonas aeruginosa,PDS000171223.1,PDT001902627.1
Pseudomonas aeruginosa,PDS000186300.1,PDT002223354.2
Pseudomonas aeruginosa,PDS000147151.1,PDT001750707.1
Pseudomonas aeruginosa,PDS000157963.1,PDT001877471.1
Pseudomonas aeruginosa,PDS000172839.1,PDT001994471.1
Pseudomonas aeruginosa,PDS000184254.1,PDT001963740.1
Pseudomonas aeruginosa,PDS000192875.1,PDT002320075.1
Pseudomonas aeruginosa,PDS000192878.1,PDT002319904.1
Pseudomonas aeruginosa,PDS000174615.2,PDT002085504.1
Pseudomonas aeruginosa,PDS000192993.1,PDT002320756.1
Pseudomonas aeruginosa,PDS000192994.1,PDT002320657.1
Pseudomonas aeruginosa,PDS000199226.1,PDT002387585.1
Pseudomonas aeruginosa,PDS000194344.2,PDT002344757.1
Pseudomonas aeruginosa,PDS000171000.1,PDT002042720.1
Pseudomonas aeruginosa,PDS000171006.1,PDT002042849.1
Pseudomonas aeruginosa,PDS000039613.1,PDT000424174.1
Pseudomonas aeruginosa,PDS000040838.1,PDT000442579.1
Pseudomonas aeruginosa,PDS000064877.3,PDT001902606.1
Pseudomonas aeruginosa,PDS000075434.1,PDT000882474.1
Pseudomonas aeruginosa,PDS000064628.5,PDT000768314.1
Pseudomonas aeruginosa,PDS000085218.1,PDT001012910.1
Pseudomonas aeruginosa,PDS000114557.1,PDT001371340.1
Pseudomonas aeruginosa,PDS000125950.1,PDT001505129.1
Pseudomonas aeruginosa,PDS000188103.1,PDT002245942.1
Pseudomonas aeruginosa,PDS000169413.2,PDT002021192.1
Pseudomonas aeruginosa,PDS000169556.2,PDT002022996.1
Pseudomonas aeruginosa,PDS000182535.1,PDT002164124.1
Pseudomonas aeruginosa,PDS000182479.1,PDT002164263.1
Pseudomonas aeruginosa,PDS000194001.1,PDT002333014.1
Pseudomonas aeruginosa,PDS000182594.1,PDT002164200.1
Pseudomonas aeruginosa,PDS000146487.7,PDT001739614.2
Pseudomonas aeruginosa,PDS000122281.1,PDT001373642.1
Pseudomonas aeruginosa,PDS000114003.1,PDT000411660.1
Pseudomonas aeruginosa,PDS000038867.1,PDT000411830.1
Pseudomonas aeruginosa,PDS000078007.1,PDT000923309.1
Pseudomonas aeruginosa,PDS000167276.1,PDT001993967.1
Pseudomonas aeruginosa,PDS000167244.1,PDT001994494.1
Pseudomonas aeruginosa,PDS000115699.1,PDT001388427.1
Pseudomonas aeruginosa,PDS000112236.1,PDT000768518.2
Pseudomonas aeruginosa,PDS000055979.1,PDT000672310.1
Pseudomonas aeruginosa,PDS000112313.1,PDT001346541.1
Pseudomonas aeruginosa,PDS000056690.1,PDT000686121.1
Pseudomonas aeruginosa,PDS000186342.3,PDT002240093.1
Pseudomonas aeruginosa,PDS000120645.1,PDT001277632.1
Pseudomonas aeruginosa,PDS000065924.1,PDT000795109.1
Pseudomonas aeruginosa,PDS000065923.1,PDT000795137.1
Pseudomonas aeruginosa,PDS000066111.1,PDT000797684.1
Pseudomonas aeruginosa,PDS000114000.1,PDT001363368.1
Pseudomonas aeruginosa,PDS000110837.1,PDT001323820.1
Pseudomonas aeruginosa,PDS000123209.1,PDT001484076.1
Pseudomonas aeruginosa,PDS000094865.1,PDT001113302.1
Pseudomonas aeruginosa,PDS000101724.1,PDT001210115.1
Pseudomonas aeruginosa,PDS000107999.1,PDT001286321.1
Pseudomonas aeruginosa,PDS000107985.1,PDT001286425.1
Pseudomonas aeruginosa,PDS000107989.1,PDT001286268.1
Pseudomonas aeruginosa,PDS000112304.1,PDT001346028.1
Pseudomonas aeruginosa,PDS000115679.1,PDT001388907.1
Pseudomonas aeruginosa,PDS000112965.1,PDT001352222.1
Pseudomonas aeruginosa,PDS000140979.1,PDT001676976.1
Pseudomonas aeruginosa,PDS000117128.1,PDT001406503.1
Pseudomonas aeruginosa,PDS000117667.1,PDT001413251.1
Pseudomonas aeruginosa,PDS000117731.1,PDT001413239.1
Pseudomonas aeruginosa,PDS000117683.1,PDT001413310.1
Pseudomonas aeruginosa,PDS000117712.1,PDT001413802.1
Pseudomonas aeruginosa,PDS000174292.1,PDT001991835.1
Pseudomonas aeruginosa,PDS000145320.1,PDT001727395.1
Pseudomonas aeruginosa,PDS000150841.4,PDT001159263.3
Pseudomonas aeruginosa,PDS000189598.1,PDT002273826.1
Pseudomonas aeruginosa,PDS000130183.1,PDT001551417.1
Pseudomonas aeruginosa,PDS000172700.1,PDT000173024.1
Pseudomonas aeruginosa,PDS000145591.2,PDT001730394.1
Pseudomonas aeruginosa,PDS000154752.4,PDT001898022.1
Pseudomonas aeruginosa,PDS000174301.1,PDT001991817.1
Pseudomonas aeruginosa,PDS000174297.1,PDT002081919.2
Pseudomonas aeruginosa,PDS000182059.1,PDT001852542.1
Pseudomonas aeruginosa,PDS000171098.1,PDT002014304.1
Pseudomonas aeruginosa,PDS000175915.1,PDT002098920.1
Pseudomonas aeruginosa,PDS000178772.1,PDT002113654.1
Pseudomonas aeruginosa,PDS000010357.7,PDT000172958.1
Pseudomonas aeruginosa,PDS000012371.4,PDT000755584.1
Pseudomonas aeruginosa,PDS000039609.3,PDT000882505.1
Pseudomonas aeruginosa,PDS000113739.4,PDT001371355.1
Pseudomonas aeruginosa,PDS000079827.2,PDT000944434.1
Pseudomonas aeruginosa,PDS000182603.1,PDT002164105.1
Pseudomonas aeruginosa,PDS000037629.2,PDT000391966.1
Pseudomonas aeruginosa,PDS000010431.1,PDT000070802.1
Pseudomonas aeruginosa,PDS000184251.4,PDT002189251.1
Pseudomonas aeruginosa,PDS000163229.2,PDT001917741.1
Pseudomonas aeruginosa,PDS000185383.1,PDT002210106.1
Pseudomonas aeruginosa,PDS000179470.1,PDT001226069.4
Pseudomonas aeruginosa,PDS000171257.1,PDT001996889.1
Pseudomonas aeruginosa,PDS000194342.1,PDT002337438.1
Pseudomonas aeruginosa,PDS000157693.2,PDT001889276.1
Pseudomonas aeruginosa,PDS000155083.3,PDT001843749.1
Pseudomonas aeruginosa,PDS000157940.5,PDT002158221.1
Pseudomonas aeruginosa,PDS000150442.7,PDT001860377.1
Pseudomonas aeruginosa,PDS000038907.1,PDT000411902.1
Pseudomonas aeruginosa,PDS000016045.1,PDT000243195.1
Pseudomonas aeruginosa,PDS000078010.1,PDT000923513.1
Pseudomonas aeruginosa,PDS000167233.1,PDT001994059.1
Pseudomonas aeruginosa,PDS000112241.1,PDT000759722.1
Pseudomonas aeruginosa,PDS000143100.2,PDT001707121.1
Pseudomonas aeruginosa,PDS000112087.1,PDT001346716.1
Pseudomonas aeruginosa,PDS000054059.2,PDT000771067.1
Pseudomonas aeruginosa,PDS000101968.2,PDT001211871.1
Pseudomonas aeruginosa,PDS000056699.1,PDT000686150.1
Pseudomonas aeruginosa,PDS000120346.2,PDT001263794.1
Pseudomonas aeruginosa,PDS000054120.1,PDT000639791.1
Pseudomonas aeruginosa,PDS000073933.1,PDT000866176.1
Pseudomonas aeruginosa,PDS000123215.1,PDT000599577.1
